x y z nx ny nz state
1299.39 904.164 1747.63 -0.209907 0.615302 0.75983 1
1299.65 901.689 1748.67 -0.148821 0.386298 0.910289 1
1299.62 901.648 1748.62 -0.789063 -0.596025 -0.148774 1
1299.65 901.713 1748.63 -0.0906067 0.98632 0.13771 1
1296.24 895.019 1745.33 -0.785872 -0.575827 -0.225453 1
1296.25 895.077 1745.34 -0.434234 0.885182 0.167017 1
1296.28 895.013 1745.31 0.0916622 -0.706268 -0.701986 1
1301.15 883.783 1748.19 0.164299 0.649168 0.742689 1
1301.14 878.759 1746.89 -0.725118 -0.681965 0.0955363 1
1301.16 878.791 1746.93 -0.0549274 0.153534 0.986616 1
1301.16 878.759 1746.86 -0.128877 -0.673016 -0.728313 1
1300.94 891.881 1747.98 -0.817802 -0.510064 -0.266523 1
1300.95 881.248 1748.68 0.880788 0.231801 0.412892 1
1300.65 872.795 1746.33 0.86179 -0.463855 -0.205322 1
1300.53 883.65 1749.34 0.419247 0.105827 -0.901683 1
1300.85 893.404 1746.58 0.535447 0.844531 0.00802479 1
1300.52 894.973 1748.15 0.762831 0.453339 -0.461056 1
1301.12 878.122 1746.08 -0.567676 -0.238233 -0.788029 1
1301.13 878.153 1746.14 -0.273895 0.602141 0.749938 1
1299.68 902.075 1748.76 -0.781111 -0.294919 -0.550352 1
1299.71 902.116 1748.76 0.0153198 0.765758 -0.642946 1
1299.88 901.245 1747.03 -0.810052 -0.346226 0.473227 1
1299.88 901.262 1746.99 -0.726861 0.094206 -0.680293 1
1301.29 885.324 1746.02 -0.00900823 -0.909631 -0.415319 1
1300.76 873.272 1745.61 -0.675642 -0.727165 0.121406 1
1300.71 894.597 1748.16 -0.45661 0.547186 -0.701495 1
1300.74 894.541 1748.18 0.202732 -0.95919 -0.197117 1
1300.85 893.752 1745.94 0.399082 -0.833424 0.38228 1
1299.63 902.532 1748.37 -0.257596 -0.963547 0.0722646 1
1299.64 902.588 1748.4 0.158473 0.502562 0.849893 1
1301.26 884.452 1745.61 0.679451 0.716739 -0.156948 1
1299.69 902.453 1746.25 -0.766751 0.489212 -0.41565 1
1299.69 902.414 1746.25 -0.681154 -0.391128 -0.618909 1
1301.01 881.275 1748.61 -0.824973 -0.530291 0.195478 1
1296.61 888.226 1745.91 -0.0158329 0.95017 -0.311331 1
1299.84 901.628 1746.26 0.620083 -0.671859 0.405096 1
1301.19 887.413 1747.52 0.581338 0.112107 -0.805902 1
1301.19 887.375 1747.56 0.549383 -0.793172 0.262787 1
1299.63 901.688 1748.73 -0.347006 -0.403882 0.846443 1
1299.83 876.554 1749.3 0.407387 -0.532904 0.741653 1
1299.79 876.601 1749.28 -0.707925 0.679962 0.191035 1
1299.78 876.562 1749.28 -0.942911 -0.319648 0.0935124 1
1299.82 876.545 1749.25 0.117716 -0.776127 -0.619492 1
1301.14 886.641 1747.99 0.304399 -0.724174 -0.6188 1
1300.16 868.416 1746.42 -0.894887 0.176198 0.410038 1
1300.89 875.02 1747.73 0.0318207 0.99509 0.0937242 1
1300.89 874.992 1747.69 0.043154 0.247242 -0.967992 1
1301.07 890.433 1747.79 0.00836321 -0.847143 0.531299 1
1301.07 890.46 1747.74 -0.213165 -0.146929 -0.965905 1
1301.05 890.491 1747.78 -0.736908 0.661375 0.139823 1
1301.04 890.454 1747.79 -0.891018 -0.301765 0.339154 1
1301.15 881.737 1748.34 0.0262724 0.999464 -0.0195439 1
1296.5 888.583 1745.73 0.888025 -0.369071 0.274224 1
1296.5 888.61 1745.7 0.792248 0.333898 -0.51074 1
1301.06 890.542 1746.61 0.649954 0.575646 -0.496177 1
1299.63 902.705 1747.13 0.589306 0.569767 0.572787 1
1300.11 869.094 1747.81 0.929862 0.280517 0.238048 1
1300.65 895.304 1748.19 0.476668 -0.595983 0.646214 1
1300.65 895.31 1748.14 0.568193 -0.461824 -0.681084 1
1301.12 889.224 1747.98 0.366117 0.821692 -0.436785 1
1300.8 892.774 1748.7 0.579531 -0.424965 -0.695376 1
1300.79 892.824 1748.72 0.370542 0.84199 -0.392112 1
1299.77 866.439 1746.61 0.810094 0.571618 -0.130391 1
1300.95 875.459 1747.26 0.323639 0.4014 0.856817 1
1300.94 875.403 1747.22 0.11297 -0.97323 -0.200154 1
1301.04 877.044 1745.85 0.930189 -0.3452 -0.124841 1
1300.98 892.04 1746.4 0.227279 0.435824 0.870863 1
1300.98 892.06 1746.37 0.160161 0.986127 -0.0436087 1
1293.34 909.211 1747.75 -0.916293 -0.312711 0.250237 1
1299.67 900.547 1749.12 -0.527788 0.614661 0.586201 1
1299.93 901.11 1746.14 -0.122704 -0.911892 0.391659 1
1300.57 871.506 1745.61 0.411719 -0.303954 0.859127 1
1301.1 889.712 1746.79 0.58745 0.411646 0.696742 1
1300.14 880.698 1749.4 0.984448 0.14394 -0.100713 1
1301.24 885.965 1745.76 0.96748 0.136419 -0.213006 1
1301.18 879.739 1745.9 -0.70736 0.628059 -0.32432 1
1293.74 907.751 1745.9 0.933699 -0.246499 0.259701 1
1299.63 864.92 1746.29 0.10114 0.83241 0.544853 1
1299.62 864.883 1746.31 -0.0112538 -0.0823683 0.996538 1
1299.6 864.914 1746.26 -0.655196 0.696896 -0.291641 1
1297.23 882.663 1749.52 0.268572 -0.953244 0.138548 2
1300.22 868.715 1747.15 -0.0918197 -0.917138 0.387849 1
1300.13 897.805 1745.48 0.119653 -0.499594 -0.857956 1
1299.76 902.12 1746.36 -0.580263 0.369671 0.725698 1
1299.76 902.08 1746.34 -0.589158 -0.766184 0.256621 1
1300.41 870.349 1745.58 0.954155 -0.224606 -0.197839 1
1301.26 885.119 1746.18 0.664345 0.561692 -0.4931 1
1300.85 884.715 1748.62 0.460974 0.863435 0.204896 1
1300.85 884.681 1748.64 0.674729 0.0766958 0.73407 1
1301.17 882.797 1748.17 -0.988915 0.14722 0.0193435 1
1301.2 882.828 1748.16 -0.311365 0.902893 -0.29637 1
1300.33 871.278 1748.18 0.682055 -0.312044 0.661385 1
1300.23 868.94 1745.46 0.748184 -0.662969 0.0263215 1
1295.56 868.554 1746.03 -0.0169841 0.967829 -0.251036 1
1300.47 875.35 1748.84 -0.510071 -0.195251 0.837678 1
1301.14 889.035 1746.9 0.596999 0.0635379 -0.799722 1
1301.22 886.481 1746.98 -0.912415 -0.321776 0.252903 1
1295.86 895.502 1745.32 -0.39251 -0.0164675 0.9196 1
1299.7 866.623 1746.19 0.913588 0.152779 -0.376848 1
1301.1 880.573 1748.24 0.96751 -0.158759 0.196772 1
1301.27 885.33 1746.78 -0.00965642 -0.955434 0.295046 1
1301.24 885.353 1746.75 -0.813223 -0.386458 -0.435107 1
1299.8 865.927 1745.4 -0.088643 -0.701104 0.707528 1
1300.68 872.811 1747.3 0.989324 0.142977 0.0281969 1
1300.94 884.926 1748.91 0.989051 -0.139868 -0.0470616 1
1301.26 883.095 1747.63 -0.00797974 0.978575 0.205736 1
1300.92 875.469 1746.45 0.987027 -0.106967 0.119734 1
1298.48 863.013 1748.73 0.485237 -0.65693 -0.577051 1
1295.38 863.629 1748.88 0.787206 0.145076 0.599383 1
1295.86 895.107 1745.31 -0.297099 -0.512988 -0.805342 1
1297.25 903.618 1750.86 0.805955 -0.262855 0.530419 1
1300.28 869.105 1746.9 0.0513313 0.70413 0.708213 1
1300.85 874.471 1747.27 -0.517377 -0.818299 0.250413 1
1300.84 874.511 1747.27 -0.974947 0.153405 0.161076 1
1300.16 868.402 1746.04 -0.522801 0.749903 -0.405369 1
1300.15 868.377 1746.07 -0.94027 0.165152 0.297686 1
1301.15 878.448 1746.77 -0.0278384 -0.996115 0.0835454 1
1301.13 878.524 1746.76 -0.521965 0.841596 -0.138809 1
1301.15 878.482 1746.81 -0.0229011 -0.192875 0.980956 1
1299.52 903.413 1746.85 0.731687 -0.382622 -0.564123 1
1300.46 872.525 1748.26 0.795912 0.596802 -0.101745 1
1295.36 899.933 1745.49 0.219808 -0.810024 0.543641 1
1295.42 898.504 1746.96 -0.509114 -0.681661 0.525491 1
1301.12 878.176 1746.4 -0.544954 0.786862 -0.28961 1
1298.61 907.995 1745.95 0.578307 -0.392873 -0.714991 1
1300.77 873.237 1745.96 -0.121837 -0.983736 -0.131979 1
1299.03 863.979 1748.31 -0.996605 -0.0173553 0.0804802 1
1299.69 865.475 1746.25 0.840572 0.400964 -0.364234 1
1299.69 865.447 1746.29 0.685716 -0.247342 0.684555 1
1301.1 880.647 1746.99 0.404725 -0.572538 -0.71302 1
1299.87 901.397 1746.36 -0.908163 -0.00460731 0.418591 1
1299.69 865.722 1747.55 0.497282 -0.663039 -0.559545 1
1301.01 891.19 1746.82 0.849941 0.200186 0.487366 1
1301.06 890.135 1747.74 -0.746876 -0.281811 0.602294 1
1301.09 890.116 1747.69 0.0826581 -0.720437 -0.688577 1
1299.54 901.677 1748.29 0.186612 -0.228328 -0.955533 1
1300.56 895.798 1748.46 -0.594178 -0.737774 0.320379 1
1300.82 891.765 1747.56 -0.910741 0.273182 -0.309715 1
1300.83 891.729 1747.58 -0.742979 -0.657465 0.125388 1
1300.88 891.784 1747.58 0.62539 0.764639 0.155611 1
1300.31 898.196 1748.24 0.450508 0.424675 0.785299 1
1300.31 898.144 1748.21 0.518924 -0.852936 0.0567346 1
1301.27 885.97 1745.93 0.323036 0.576754 0.750335 1
1300.4 895.191 1748.39 -0.165483 -0.414681 0.894793 1
1300.1 873.173 1748.58 0.11631 -0.910472 0.396879 1
1300.45 870.296 1745.57 -0.0888672 -0.995848 0.0197414 1
1300.46 870.376 1745.59 0.163411 0.850865 0.499325 1
1300.69 894.687 1748.14 0.971967 0.0549731 -0.228601 1
1301.24 883.335 1748.06 0.149182 -0.838126 -0.52468 1
1301.23 883.384 1748.12 -0.107002 0.413433 0.904226 1
1301.24 883.405 1748.07 0.136978 0.933399 -0.331667 1
1301.11 889.383 1747.07 -0.750596 -0.194929 -0.631354 1
1301.13 889.36 1747.12 -0.234501 -0.766139 0.598365 1
1301.11 889.418 1747.11 -0.690222 0.647583 0.322847 1
1300.25 896.738 1749.02 -0.675008 -0.709785 0.20142 1
1293.17 909.817 1748.87 -0.788191 -0.595303 0.156107 1
1299.69 865.458 1746.5 0.607149 -0.420894 0.673957 1
1296.01 895.553 1747.02 0.545467 0.507596 0.666942 1
1299.03 883.111 1750.13 0.475433 -0.876015 -0.0810051 2
1299.91 866.64 1746.49 -0.0201075 -0.699784 -0.714071 1
1299.89 866.697 1746.54 -0.531545 0.694707 0.484605 1
1300.21 873.026 1748.79 0.576804 0.417501 0.702132 1
1301.18 879.195 1747.19 -0.0340698 -0.942652 -0.332033 1
1301.26 885.732 1745.82 -0.464471 -0.382954 0.798507 1
1301.27 885.775 1745.82 -0.189264 0.625887 0.756601 1
1301.26 882.698 1746.84 -0.62539 0.290229 -0.724331 1
1301.25 882.701 1746.88 -0.860747 0.375812 0.343336 1
1301.09 890.25 1746.5 -0.303829 0.367526 -0.878984 1
1301.07 890.229 1746.52 -0.953166 -0.133118 -0.271578 1
1300.77 893.019 1748.81 0.270828 0.272135 -0.923361 1
1301.03 878.571 1745.39 -0.405033 0.301493 -0.863163 1
1301.03 878.533 1745.45 -0.404342 -0.60997 0.681502 1
1299.22 862.892 1746.52 0.574349 -0.256964 0.777234 1
1299.55 869.034 1748.9 0.646975 0.0311514 -0.761875 1
1301.03 880.935 1747.29 -0.0364959 -0.0982476 0.994493 1
1301.17 879.577 1745.76 -0.959504 0.238558 -0.149805 1
1300.97 876.275 1747.18 0.985812 0.11701 -0.120346 1
1300.23 882.205 1749.62 0.292042 0.181327 0.939059 1
1300.23 882.17 1749.55 0.352559 -0.657658 -0.665724 1
1300.78 873.715 1745.86 -0.951483 -0.3064 -0.0282727 1
1300.92 875.253 1747.6 0.0421305 -0.970696 -0.23659 1
1300.54 877.456 1749.02 0.639185 -0.0207299 -0.768773 1
1300.94 882.18 1748.86 -0.190611 -0.414482 0.889872 1
1300.29 871.997 1748.46 0.75267 -0.643061 0.141284 1
1301.24 887.122 1745.87 -0.124269 0.986734 -0.104465 1
1301.21 887.091 1745.89 -0.786246 0.283031 0.549282 1
1299.77 901.372 1748.68 -0.381337 0.910585 -0.15943 1
1299.79 901.297 1748.69 0.0398489 -0.997846 0.0521088 1
1300.89 879.832 1748.73 -0.175529 -0.368331 -0.912974 1
1299.81 866.113 1746.3 -0.192247 0.97609 0.101437 1
1300.06 899.958 1747.77 0.51415 0.563508 0.646613 1
1297.9 888.917 1750.08 0.358884 -0.35519 0.863159 1
1300.25 880.873 1749.25 -0.498578 0.861416 -0.0968614 1
1300.78 873.396 1746.21 0.150323 -0.423284 -0.893439 1
1294.03 861.221 1747.54 0.533448 0.255865 0.806205 1
1294 861.217 1747.48 -0.206835 0.153701 -0.966227 1
1294 861.178 1747.5 -0.227751 -0.87174 -0.433818 1
1301.04 876.979 1745.8 0.832579 -0.553823 0.00962392 1
1301.04 877.014 1745.82 0.788919 0.33892 0.512581 1
1295.73 868.923 1748.25 -0.787716 0.177867 -0.589802 1
1295.75 868.926 1748.31 -0.364339 0.279123 0.888452 1
1300.46 897.354 1746.91 -0.00230257 -0.662011 -0.74949 1
1300.43 897.373 1746.96 -0.697851 -0.153893 0.699515 1
1301.19 888.257 1746.49 0.237517 -0.954089 -0.182484 1
1301.19 888.301 1746.46 0.166638 0.25289 -0.953037 1
1294.18 905.459 1747.87 0.58723 0.218573 0.77935 1
1294.2 905.465 1747.83 0.908791 0.363239 -0.205321 1
1300.09 876.748 1749.4 -0.737419 -0.429259 0.521489 1
1300.12 876.77 1749.33 -0.030311 0.107823 -0.993708 1
1300.14 876.796 1749.36 0.529308 0.753348 -0.390256 1
1300.89 874.752 1746.7 0.278559 0.576426 0.768204 1
1296.11 892.521 1746.97 0.514465 0.348159 0.783652 1
1296.07 892.508 1746.97 -0.365255 0.0313205 0.93038 1
1299.74 898.311 1749.51 -0.24791 0.537903 0.80573 1
1301.22 886.564 1748.06 -0.118664 0.347275 0.930225 1
1295.27 900.289 1745.51 -0.595596 0.225413 -0.771008 1
1299.44 864.12 1747.05 0.607205 -0.784895 0.123461 1
1300.2 876.996 1748.96 -0.568286 0.494143 0.657931 1
1300.24 877.006 1748.94 0.663177 0.74552 0.0663049 1
1299.37 871.381 1749.33 -0.913744 0.0227014 -0.405655 1
1299.4 871.397 1749.31 -0.0520977 0.474873 -0.878511 1
1300.9 892.043 1747.77 0.678575 -0.733842 0.0318073 1
1300.88 892.115 1747.76 0.163484 0.969015 -0.185154 1
1301.08 879.747 1748.1 0.984196 0.0562443 -0.167914 1
1301.05 889.431 1748.4 -0.747364 0.0314902 -0.663668 1
1301.05 889.458 1748.43 -0.675634 0.713412 0.185907 1
1301.08 889.388 1748.42 -0.00160364 -0.992768 -0.120039 1
1294.51 903.91 1747.34 -0.636923 -0.16792 0.752417 1
1295.66 897.573 1745.38 0.960315 -0.203735 0.190492 1
1295.61 897.599 1745.41 -0.203792 0.427318 0.880834 1
1299.09 904.659 1745.7 0.715715 -0.698156 -0.0181582 1
1300.81 874.144 1747.16 -0.912701 0.386133 0.133712 1
1300.85 874.151 1747.12 0.0107011 0.575659 -0.81762 1
1300.94 891.992 1746.99 0.970606 -0.0365699 -0.237879 1
1300.03 871.624 1748.79 -0.605419 0.784799 -0.13251 1
1300.26 869.346 1746.51 -0.866332 -0.419273 -0.271439 1
1299.85 876.496 1749.35 0.121772 -0.886923 0.445577 1
1300.26 883.27 1749.36 -0.551923 -0.825962 -0.114752 1
1300.92 893.008 1745.96 0.0483856 -0.933286 0.355859 1
1295.94 895.184 1747.05 -0.593476 -0.386049 -0.706224 1
1300.13 899.075 1748.87 -0.147139 0.989103 -0.00509637 1
1300.11 899.033 1748.85 -0.716516 -0.0542938 -0.695454 1
1300.83 893.208 1748.23 0.692981 -0.689282 -0.211346 1
1300.68 895.14 1747.04 0.877763 -0.222534 0.424276 1
1300.22 897.555 1749.11 0.805238 -0.178458 -0.565459 1
1300.34 898.085 1746.39 0.966275 0.11023 0.232727 1
1300 867.461 1745.31 0.315134 0.552353 -0.771749 1
1299.9 866.719 1746 0.96693 -0.0623193 -0.247311 1
1294.46 904.658 1745.68 -0.560024 -0.0733912 0.825219 1
1294.51 904.634 1745.64 0.751836 -0.657919 -0.0434337 1
1301.02 876.47 1747.59 0.153104 0.887922 -0.433767 1
1301.03 880.462 1747.31 -0.713737 0.307482 0.629313 1
1301.03 880.456 1747.26 -0.614265 0.151304 -0.774458 1
1301.07 880.421 1747.31 0.435552 -0.792374 0.427127 1
1301.26 883.829 1747.31 0.574862 -0.740117 0.348941 1
1296.27 891.876 1748.18 0.69353 -0.0745313 0.716562 1
1301.26 885.191 1746.91 0.490594 0.802769 -0.338939 1
1295.99 901.51 1750.39 -0.220112 0.154408 0.963177 1
1300.4 896.435 1747.3 -0.254389 0.642005 0.723268 1
1301.28 884.476 1745.57 -0.400487 -0.153746 -0.903312 1
1300.97 892.124 1745.75 -0.657442 0.644384 0.390562 1
1300.99 892.104 1745.78 -0.0150811 0.171243 0.985113 1
1301 892.06 1745.71 0.0403066 -0.858337 -0.511501 1
1295.96 868.736 1748.43 -0.926007 0.131187 0.353979 1
1295.23 902.203 1749.77 0.983285 0.0739393 -0.166385 1
1300.16 877.016 1749.02 -0.35007 0.0293973 0.936262 1
1300.31 883.113 1749.35 -0.81554 -0.56369 -0.130953 1
1300.93 892.475 1747.87 -0.0312332 0.0408089 -0.998679 1
1295.37 898.892 1748.82 -0.00419036 -0.743387 -0.668848 1
1299.95 867.257 1746.01 0.770692 0.560829 0.302496 2
1299.95 867.24 1745.97 0.583057 0.123448 -0.802997 1
1300.67 894.458 1748.6 -0.716389 0.0450646 -0.696244 1
1296.47 883.376 1748.13 0.777283 0.598824 -0.192979 1
1300.53 888.357 1749.52 0.210857 -0.282169 -0.935906 1
1299.08 862.708 1746.15 0.106501 0.357517 0.927814 1
1301.27 884.14 1745.62 -0.620382 0.736736 0.268974 1
1301.26 884.085 1745.6 -0.775055 -0.535853 -0.334891 1
1301.25 881.826 1745.5 -0.843075 0.217891 0.491679 1
1299.69 902.433 1747.95 0.0815543 -0.660244 0.74661 1
1296.1 894.563 1745.36 0.359591 0.905992 -0.22332 1
1301.25 881.019 1745.44 -0.23119 -0.458723 0.857977 1
1296.46 887.007 1747.03 0.968077 0.118264 0.220997 1
1300.61 894.682 1748.81 -0.77914 0.285315 0.558155 1
1300.6 894.683 1748.76 -0.850873 0.327255 -0.410997 1
1295.23 868.197 1746.14 0.0580104 0.333751 -0.940875 1
1300.84 891.929 1747.26 -0.565237 0.817566 0.109964 1
1300.12 899.788 1747.25 0.0241852 -0.43027 0.902376 1
1293.9 908.441 1745.79 0.612127 -0.790723 -0.00759656 1
1299.58 868.217 1748.65 0.13686 -0.376474 0.916263 1
1301.14 878.42 1745.86 0.602091 -0.670688 -0.433202 1
1299.29 904.698 1747.34 0.192671 -0.970172 0.147118 1
1301.26 885.723 1747.41 0.0865104 -0.829096 -0.552373 1
1300.45 897.628 1745.68 0.108047 -0.213366 -0.970979 1
1300.43 897.664 1745.75 -0.236367 0.60909 0.75706 1
1301.14 889.132 1746.24 0.771646 -0.431452 -0.467345 1
1299.87 900.218 1748.71 0.199501 0.649575 -0.733656 1
1299.86 900.192 1748.78 0.0479731 -0.0403259 0.998034 1
1300.61 873.957 1748.36 -0.14935 0.828227 0.540125 1
1300.58 873.918 1748.33 -0.9576 -0.21136 -0.19578 1
1300.67 872.56 1745.33 -0.881411 0.150431 -0.447755 1
1301.03 890.612 1747.17 0.899196 -0.0607153 0.433314 1
1300.94 879.056 1745.46 -0.622489 0.70087 -0.348264 1
1300.53 885.533 1749.52 0.387538 -0.79295 -0.470153 1
1300.5 885.588 1749.51 -0.457386 0.573791 -0.679384 1
1300.49 885.535 1749.55 -0.550637 -0.736507 0.392882 1
1301.17 888.961 1746.36 -0.0727991 0.486917 -0.870409 1
1299.99 900.415 1748.49 -0.185265 -0.782639 -0.594267 1
1300 900.416 1748.54 0.0707422 -0.75815 0.648231 1
1299.99 900.484 1748.53 -0.23125 0.904975 0.357132 1
1295.12 901.643 1745.68 0.221051 0.967851 -0.120006 1
1295.08 901.616 1745.72 -0.619623 0.272774 0.735977 1
1295.07 901.588 1745.68 -0.869129 -0.441498 -0.222925 2
1295.14 901.616 1745.67 0.89619 0.261016 -0.358768 1
1299.13 862.516 1746.78 0.797077 -0.538004 -0.274262 1
1301.15 879.686 1745.33 0.0223394 -0.699758 -0.71403 1
1300.36 873.298 1748.12 -0.529836 0.0870306 0.843623 1
1295.68 896.489 1747.81 0.88434 0.423753 0.195897 1
1301.11 889.073 1748.33 0.11304 -0.563896 -0.818073 1
1300.25 868.982 1745.64 0.70905 0.126189 0.693775 1
1300.24 868.943 1745.62 0.56441 -0.782598 0.262644 1
1300.25 868.977 1745.58 0.689595 0.00443265 -0.724181 1
1295.75 868.768 1748.05 -0.977181 -0.12466 -0.171982 1
1300.97 878.881 1745.39 -0.955448 -0.185437 -0.229636 1
1301.16 880.497 1747.6 -0.200934 -0.920877 0.334082 1
1294.85 901.934 1747.29 -0.0267868 -0.761619 -0.647471 1
1293.77 907.331 1748.84 -0.629802 -0.239337 -0.738964 1
1301.09 877.456 1746.48 -0.208036 0.966961 0.147333 1
1301.09 877.387 1746.5 -0.0397837 -0.816318 0.576231 1
1300.01 867.409 1746.79 -0.530876 0.712317 -0.459102 1
1300.03 867.398 1746.85 -0.00888046 0.420234 0.907372 1
1301.26 883.665 1747.57 0.286977 -0.693455 0.660881 1
1300.21 899.32 1746.2 -0.0738694 0.987096 -0.142076 1
1297.81 888.749 1749.87 -0.294839 0.955473 0.0118953 1
1299.64 902.279 1748.79 0.973945 0.198051 0.110484 1
1301.19 879.861 1746.75 -0.335837 0.357606 -0.871397 1
1300.38 897.561 1748.29 -0.793593 -0.499388 0.347594 1
1299.54 902.273 1748.49 -0.26454 0.869864 -0.416359 1
1299.57 902.27 1748.51 0.563839 0.76891 0.301435 1
1298.86 861.848 1746.05 -0.369152 0.13241 0.919888 1
1296.36 887.13 1747.17 -0.0679729 0.948649 0.308941 1
1296.39 887.121 1747.15 0.605562 0.719868 -0.33924 1
1296.38 887.143 1747.21 0.572476 -0.620084 0.536439 1
1300.05 867.762 1747.09 0.876789 -0.480285 -0.0238031 1
1300.36 898.022 1747.68 -0.204897 0.977293 0.0540029 1
1300.33 897.985 1747.67 -0.958256 -0.0291981 -0.284418 1
1301.16 887.967 1746.85 0.951354 -0.2843 0.118744 1
1301.27 884.057 1747.4 0.0294051 -0.993729 0.107882 1
1301.27 884.109 1747.44 -0.0834666 0.276311 0.957437 1
1299.19 870.538 1749.32 -0.28326 -0.130539 -0.950117 1
1300.29 869.282 1746.48 -0.391055 0.0259684 -0.920001 1
1294.77 904.099 1745.71 -0.23067 -0.121583 -0.965406 1
1300.94 877.396 1745.91 -0.763172 0.150361 -0.628458 1
1301.01 877.377 1745.95 0.925443 -0.263118 0.272626 1
1301.14 882.527 1748.35 -0.825318 0.154589 -0.543095 1
1297.81 888.688 1749.95 -0.935884 -0.35217 0.00990123 1
1301.15 878.905 1746 0.591876 -0.766925 0.248008 1
1300.78 893.845 1747.67 0.69115 0.606305 -0.393327 1
1301.23 884.632 1747.94 -0.632712 0.528069 0.566409 1
1301.22 880.163 1746.55 0.0192243 -0.244535 0.96945 1
1300.34 896.411 1747.36 -0.394708 0.7146 0.57754 1
1299.88 871.707 1748.63 -0.84916 -0.38415 0.362429 1
1301.1 887.853 1748.43 -0.97734 -0.204758 0.0536678 1
1301.18 888.179 1747.94 -0.014331 -0.43573 0.899964 1
1301.18 888.222 1747.87 -0.0930024 0.611642 -0.785649 1
1299.56 903.258 1747.09 -0.19337 -0.647132 -0.737447 1
1301.05 878.199 1745.51 -0.347972 -0.620826 0.702489 1
1301.07 878.25 1745.46 0.0929441 0.764125 -0.638337 1
1301.07 878.241 1745.51 0.0358771 0.525019 0.850334 1
1300.14 896.686 1749.14 -0.770881 0.631844 0.0807179 1
1301.2 886.46 1748.22 0.107253 -0.47359 -0.874191 1
1300.75 891.892 1746.89 0.579595 -0.253917 0.774336 1
1299.66 901.349 1748.62 0.362153 0.621457 -0.69472 1
1299.66 901.309 1748.62 0.544864 -0.357345 -0.758569 1
1299.6 901.331 1748.65 -0.980523 0.180363 0.0777421 1
1298.4 863.974 1748.98 0.861055 0.442455 -0.250633 1
1300.14 868.34 1746.38 0.918035 -0.351855 0.182781 1
1300.13 868.335 1746.34 0.520176 -0.4353 -0.7348 1
1301.26 881.872 1746.77 -0.00605018 -0.868424 -0.495786 1
1300.95 878.267 1745.73 -0.884467 -0.438199 -0.160309 1
1300.95 878.297 1745.75 -0.77513 0.402819 0.486734 1
1301.03 891.166 1747.87 -0.104089 0.870925 -0.480266 1
1301 891.128 1747.89 -0.986583 -0.147758 0.0694358 1
1297.9 866.342 1749.46 0.91376 0.386492 -0.125167 1
1299.83 901.456 1748.21 0.52946 0.846619 -0.0539231 1
1299.84 901.407 1748.19 0.697386 -0.409718 -0.588034 1
1300.08 867.965 1745.62 0.458883 -0.0508041 0.887043 1
1300.03 867.985 1745.56 -0.777188 0.4306 -0.458872 1
1299.03 862.781 1746.24 0.120808 -0.969647 0.212578 1
1299.05 862.808 1746.26 0.628408 -0.313236 0.71203 1
1301.24 887.399 1746.2 0.0313186 -0.706959 0.706561 1
1295.94 895.724 1745.34 0.693418 0.0591619 -0.718103 1
1299.68 902.191 1748.68 0.728991 0.283627 -0.622999 1
1301.12 879.294 1745.46 -0.640566 -0.14067 -0.754909 1
1301.17 879.267 1745.49 0.628705 -0.775621 0.0560461 1
1300.19 868.541 1747.21 0.434745 0.630854 0.642667 1
1293.29 909.25 1748.4 -0.448973 0.513985 0.730919 1
1300.87 877.119 1748.41 0.319795 -0.945963 0.0537051 1
1301.25 882.867 1746.85 -0.691211 0.695844 0.195008 1
1301.25 882.814 1746.83 -0.676393 -0.660188 -0.326565 1
1301.25 882.85 1746.82 -0.664544 0.263567 -0.699224 1
1301.27 882.807 1746.86 -0.109089 -0.852006 0.51204 1
1300.7 873.883 1748.02 0.741928 -0.597956 -0.303301 1
1299.38 902.654 1748.87 0.139289 -0.953853 0.266013 1
1299.41 902.698 1748.84 0.868868 0.241441 -0.432175 1
