x z szz sxx pp state
1296.84 1749.35 -172176 -194485 0 4
1304.05 1754.04 -829028 -495518 0 0
1301.72 1753.69 -571803 -594017 0 4
1297.72 1750.14 -307709 -762219 0 4
1295.17 1749.35 -984856 -685775 0 4
1300.76 1751.48 -328272 -550560 0 4
1289.25 1758.3 -916375 -504375 0 4
1301.61 1750.46 -431656 -428743 0 4
1300.76 1748.93 -51629.4 -70453.1 0 4
1295.51 1746.18 -1.01988e+06 -228039 0 4
1291.05 1759.26 -881044 -515831 0 0
1291.45 1759.79 -827426 -511886 0 4
1297.02 1749.6 -458424 -638085 0 4
1301.48 1747.82 59276.8 77422.4 0 12
1301.52 1747.26 -107223 -6783.65 0 4
1301.32 1750.14 -310787 -384486 0 4
1295.06 1745.63 -533813 -64139.5 0 4
1298.22 1750.49 -136849 -553584 0 4
1296.24 1749.79 -589678 -673414 0 4
1311.83 1759.55 -948176 -514721 0 0
1292.63 1755.53 -974955 -562657 0 4
1292.89 1755.31 -999722 -568422 0 4
1296.13 1745.48 -355049 -10586.2 0 4
1302.74 1751.7 -816762 -499124 0 4
1305.56 1745.57 -1.58761e+06 -802732 0 0
1318.19 1750.54 -1.22245e+06 -644671 0 4
1296.74 1759.03 -632251 -534581 0 4
1300.88 1748.96 -166683 -254112 0 4
1284.43 1749.64 -1.13774e+06 -615609 0 4
1304.82 1745.26 -1.80875e+06 -921455 0 4
1297.29 1751.23 -273605 -568131 0 4
1293.87 1748.45 -1.21817e+06 -453423 0 4
1302.4 1749.13 -687027 -316363 0 4
1297.1 1749.12 -584618 -674414 0 4
1301.28 1749.89 -266713 -337919 0 4
1301 1749.58 -257197 -366354 0 4
1301.38 1746.47 -371938 -72818.5 0 4
1304.34 1747.67 -1.61585e+06 -434910 0 5
1318 1749.24 -1.26439e+06 -666762 0 4
1304.61 1755.16 -892917 -526939 0 4
1318.92 1747.46 -1.30213e+06 -709297 0 0
1318.38 1746.9 -1.32789e+06 -724751 0 4
1296.04 1747.24 -311342 -18287.8 0 4
1300.43 1749.73 -110337 -293671 0 4
1297.09 1752.75 -511410 -733376 0 4
1318.01 1748.15 -1.28395e+06 -698993 0 4
1289.8 1752.1 -1.16334e+06 -595371 0 4
1302.67 1745.43 -168532 41278 0 5
1304.45 1745.8 -2.03642e+06 -755568 0 0
1301.31 1747.89 -400232 -156485 0 4
1305.78 1749.29 -1.5141e+06 -527904 0 5
1300.97 1748.44 -145425 -91183.2 0 4
1301.05 1748.41 26357.6 12607.7 0 4
1307.39 1750.44 -1.29013e+06 -518950 0 0
1299.41 1751.27 -155775 -572442 0 4
1300.39 1750.02 -165898 -404770 0 4
1295.46 1744.9 -544666 -251184 0 4
1280.85 1748.2 -1.11957e+06 -617284 0 0
1291.25 1746.2 -1.46196e+06 -620697 0 0
1301.29 1749.45 -364141 -409878 0 4
1301.2 1749.59 -277036 -348197 0 4
1301.96 1750.8 -545015 -451147 0 4
1299.15 1751.71 -252347 -648845 0 4
1293.93 1744.88 -1.31797e+06 -532028 0 4
1302.07 1745.83 -166033 35197.4 0 4
1297.22 1751.4 -367353 -691624 0 4
1297.54 1753.49 -539658 -737924 0 4
1295.74 1745.09 -419117 -65233.7 0 4
1294.16 1746.56 -947049 -202071 0 4
1303.22 1748.03 -847349 -225829 0 4
1298.87 1749.65 -84640.5 -577922 0 4
1301.18 1748.52 -105116 -86283.9 0 4
1300.75 1748.85 -144638 -116992 0 4
1299.5 1750.95 -140644 -543250 0 4
1301.45 1746.09 -108393 40935 0 4
1296.35 1748.21 -59858.1 9448.42 0 12
1296.09 1750.54 -507600 -579653 0 4
1298.42 1751.01 -139889 -530058 0 4
1301.87 1747.35 -557525 -143648 0 4
1291.57 1748.17 -1.42489e+06 -606591 0 4
1308.13 1745.77 -1.43859e+06 -811909 0 0
1292.82 1748.28 -1.59734e+06 -605105 0 4
1305.49 1758.46 -814889 -506540 0 4
1280.18 1750.46 -1.05677e+06 -584331 0 4
1303.09 1747.43 -803023 -183239 0 4
1295.4 1745.88 -296861 7631.39 0 4
1302.94 1747.47 -893604 -223049 0 4
1299.43 1750.64 -108020 -492276 0 4
1287.11 1744.54 -1.32249e+06 -665497 0 0
1301.56 1754.11 -576246 -624029 0 4
1315.37 1747.53 -1.29885e+06 -713539 0 4
1294.3 1753.44 -936068 -623551 0 0
1288.94 1747.81 -1.31466e+06 -659832 0 4
1297.53 1749.43 33278.4 -41139.8 0 4
1301.37 1746.31 -352055 -39376.5 0 4
1301.42 1746.35 -194134 -2383.65 0 4
1301.42 1746.27 -93838.6 32048.4 0 4
1301.47 1746.31 -120070 19158 0 4
1299.05 1749.71 75473.8 -105540 0 4
1301.43 1745.59 -288482 6752.6 0 4
1303.38 1746.95 -740378 -140255 0 4
1302.97 1751.71 -763566 -432955 0 4
1308.6 1746.01 -1.41657e+06 -800416 0 4
1297.93 1751.05 -322229 -777910 0 4
1301.48 1745.63 -313524 -6846.72 0 4
1297.25 1750.58 -236006 -469669 0 4
1312.03 1747.74 -1.30546e+06 -697019 0 4
1301.08 1748.3 -186372 -92932.5 0 4
1296.09 1748.73 -865407 -497766 0 4
1299.39 1758.75 -644028 -582779 0 4
1302.5 1747.38 -658262 -156270 0 4
1300.38 1749.9 -171237 -428004 0 4
1301.61 1745.64 -215627 11684.7 0 4
1301.3 1747.76 -182483 -79133.3 0 4
1301.27 1747.85 -158652 -60951.3 0 4
1302.26 1745.82 -880836 -209422 0 4
1301.55 1748.01 -240328 -102080 0 4
1324.51 1747.73 -1.29138e+06 -705126 0 4
1297.81 1750.09 -76675.7 -323301 0 4
1295.32 1750.42 -687247 -627726 0 4
1291.15 1749.86 -1.37878e+06 -661960 0 4
1304.76 1759.42 -777225 -517532 0 4
1301.59 1749.13 -302292 -229896 0 4
1280.44 1747.21 -1.13406e+06 -626527 0 4
1301.55 1748.99 -307928 -227376 0 4
1295.89 1752.57 -707038 -700639 0 4
1305.96 1746.77 -1.57128e+06 -655448 0 4
1295.81 1749.1 -502129 -360824 0 4
1304.47 1749.41 -1.30738e+06 -397758 0 4
1297.93 1753.21 -420597 -728254 0 4
1294.93 1744.89 -701526 -220484 0 4
1298.69 1751.56 -198398 -609414 0 4
1301.6 1744.93 -902529 -347525 0 4
1301.87 1748.27 -324403 -116095 0 4
1300.71 1750.66 -341303 -548454 0 4
1303.07 1746.4 -391796 -21172.5 0 5
1301.55 1747.81 -164845 -48201 0 4
1301.27 1750.28 -281621 -363166 0 4
1300.85 1750.62 -325989 -507169 0 4
1300.12 1751.67 -242388 -540075 0 4
1296.11 1748.58 -191388 -60122.6 0 4
1301.86 1745.66 -212015 1789.34 0 4
1300.9 1748.87 -275715 -297028 0 4
1303.36 1745.84 -877208 -255762 0 5
1298.62 1750.09 -126264 -663153 0 4
1301.95 1746.73 -340316 -47268.3 0 4
1293.33 1753.69 -948223 -564149 0 4
1300.13 1749.31 -156764 -331536 0 4
1301.34 1751.29 -452270 -534198 0 4
1300.41 1749.5 -142959 -328966 0 4
1292.31 1745.43 -1.43533e+06 -529609 0 4
1319.25 1756.64 -1.08815e+06 -560333 0 4
1306.51 1746.4 -1.58064e+06 -821611 0 4
1298.63 1750.4 -44846.6 -395318 0 4
1301.7 1745.23 -783681 -240551 0 4
1294.26 1745.62 -980821 -243003 0 4
1299.27 1749.76 -40508 -428380 0 4
1303.42 1748.62 -925171 -272356 0 4
1298.24 1757.32 -617125 -599501 0 0
1304.65 1751.49 -1.082e+06 -417484 0 4
1299.35 1753.57 -388742 -707278 0 4
1298.05 1751.83 -270837 -631450 0 4
1299.47 1751.53 -229389 -604586 0 4
1343.11 1748.9 -1.26842e+06 -722451 0 0
1302.2 1747.97 -652485 -224615 0 4
1293.32 1758.8 -777384 -516492 0 4
1301.77 1746.97 -207564 -18016.1 0 4
1302.16 1745.63 -685009 -157449 0 4
1300.82 1749.06 -353608 -470638 0 4
1299.11 1752.13 -297757 -698103 0 4
1302.23 1745.76 -397493 -48462.4 0 4
1297.54 1751.02 -275932 -628324 0 4
1301.5 1746.54 -407844 -75189.4 0 4
1299.15 1749.88 -48612.3 -467562 0 4
1295.36 1746.32 -747335 -158439 0 4
1301.88 1748.74 -437474 -236719 0 4
1288.59 1745.25 -1.3334e+06 -647482 0 4
1304 1752.39 -942297 -461852 0 4
1299 1750.05 -9441.74 -352309 0 4
1301.9 1746.72 -634625 -144381 0 4
1295.38 1746.79 -547704 -76795.5 0 4
1295.97 1750.85 -593932 -674162 0 4
1302.04 1749.65 -566432 -390472 0 4
1293.46 1746 -1.53142e+06 -416310 0 4
1302.19 1745.24 -145601 33839.8 0 4
1302.81 1748.65 -987965 -391317 0 4
1303.78 1745.42 -1.44095e+06 -566677 0 5
1301.74 1747.89 -541455 -191211 0 4
1301.49 1750.27 -499839 -499764 0 4
1296.73 1749.34 -523644 -544098 0 4
1301.7 1749.55 -379680 -318326 0 4
1299.53 1753.6 -456853 -745695 0 0
1300.07 1749.6 -126796 -440161 0 4
1294.15 1744.58 -1.23196e+06 -593905 0 4
1299.85 1750.62 -159797 -531192 0 4
1296.06 1747.61 -224495 -11419.4 0 4
1295.43 1746.76 -620629 -101818 0 4
1285.29 1744.84 -1.26781e+06 -669714 0 4
1297.65 1749.33 -181766 -444455 0 4
1301.61 1746.81 -171622 -17970.6 0 4
1300.61 1749.27 -142161 -296718 0 4
1299.32 1749.66 -47724.7 -443693 0 4
1301.18 1754.74 -599496 -645367 0 4
1303.65 1746.79 -1.32697e+06 -330310 0 5
1302.24 1748.46 -756047 -323501 0 4
1294.33 1749.24 -947023 -507030 0 4
1302.13 1749.44 -492804 -296037 0 4
1297.98 1750.07 -230880 -716538 0 4
1302.26 1745.47 -43199 80353.8 0 12
1297.03 1749.32 -427464 -577736 0 4
1297.53 1749.3 -407998 -721681 0 4
1296.56 1755.82 -630781 -610259 0 4
1304.15 1748.76 -1.3456e+06 -408183 0 4
1294.9 1745.7 -1.29373e+06 -391029 0 4
1297.06 1749 -416418 -527751 0 4
1306.81 1749.63 -1.35382e+06 -508973 0 5
1301.61 1746.4 -107938 24629.5 0 4
1307.09 1749.58 -1.35256e+06 -518308 0 0
1298.46 1750.59 -80032.9 -415141 0 4
1286.72 1748 -1.22423e+06 -646778 0 4
1273.37 1757.13 -807688 -488244 0 4
1300.54 1749.1 -165544 -301602 0 4
1302.59 1757.68 -746073 -589541 0 4
1303.45 1750.8 -1.0055e+06 -429487 0 4
1298.08 1750.61 -122542 -475622 0 4
1297.46 1750.18 -158310 -415901 0 4
1288.14 1745.19 -1.33795e+06 -673503 0 4
1302.49 1747.95 -766584 -213440 0 4
1301.79 1747.01 -385498 -75463 0 4
1298.66 1749.71 6451.13 -274739 0 4
1300.69 1751.17 -340288 -560269 0 4
1300.87 1751.16 -313540 -490550 0 4
1303.18 1749.73 -845174 -352099 0 4
1300.44 1751.55 -356071 -629164 0 4
1296.03 1749.44 -495782 -409024 0 4
1295.95 1745.47 -805523 -174582 0 4
1297.64 1749.43 -203283 -417353 0 4
1299.3 1749.64 -71826.9 -499929 0 4
1304.27 1750.09 -1.23807e+06 -403118 0 0
1304.03 1750.18 -1.284e+06 -443917 0 4
1297.6 1749.35 -13263.2 -129592 0 4
1300.63 1751.47 -302026 -562927 0 4
1299.3 1753.47 -486907 -773493 0 4
1303.79 1749.65 -1.23145e+06 -411623 0 4
1304.17 1753.01 -956252 -483182 0 4
1322.44 1748.07 -1.28611e+06 -702237 0 4
1304.61 1747.16 -1.78888e+06 -494633 0 5
1301.58 1746.49 -236546 -10803.1 0 4
1298.65 1751.86 -268967 -706546 0 4
1303.95 1751.23 -1.06045e+06 -420263 0 4
1300.11 1749.37 -11662.7 -184197 0 4
1295.97 1745.24 -62996 88280 0 12
1299.09 1749.64 -12318.9 -365377 0 12
1296.58 1750.64 -387854 -558509 0 4
1283.96 1754.64 -1.00145e+06 -547924 0 4
1303.52 1750.67 -1.0521e+06 -444702 0 4
1305.49 1752.24 -1.17259e+06 -464884 0 5
1294.72 1752.05 -947621 -659774 0 4
1303.36 1747.9 -1.04136e+06 -299200 0 4
1306.35 1752.28 -1.10992e+06 -409476 0 4
1295.61 1753.29 -792618 -684676 0 0
1300.99 1753.38 -510573 -656540 0 4
1296.15 1750.25 -497827 -607638 0 4
1302.07 1749.6 -563586 -387925 0 4
1304.56 1745.15 -1.7171e+06 -912254 0 4
1297.29 1750.04 -205308 -436447 0 4
1300.25 1753.99 -484970 -665723 0 4
1331.87 1748.18 -1.30283e+06 -721944 0 4
1332.41 1747.15 -1.30996e+06 -729358 0 4
1300.87 1752.31 -431767 -644314 0 4
1301.93 1745.92 -368669 -51527.2 0 4
1301.62 1747.92 60010.9 45286.3 0 12
1295.31 1747.49 -899258 -262504 0 4
1301.69 1751.67 -512271 -511366 0 4
1305.99 1749.31 -1.3853e+06 -466311 0 0
1294.7 1744.95 -1.15455e+06 -559815 0 4
1305.36 1748.01 -1.60855e+06 -590792 0 4
1300.56 1749.87 -171111 -376922 0 4
1312.85 1751.35 -1.2302e+06 -586484 0 0
1304.27 1745.41 -1.93904e+06 -806455 0 5
1300.9 1748.94 -129156 -164985 0 4
1302.95 1748.9 -744136 -272199 0 4
1298.76 1749.62 -36949.8 -427449 0 4
1299.35 1753.45 -478535 -774976 0 4
1293.5 1751.54 -1.09527e+06 -621350 0 4
1293.6 1746.52 -1.46064e+06 -377733 0 4
1299.2 1749.9 -89427.4 -587278 0 4
1299.5 1750.69 -115014 -495752 0 4
1303.58 1749.63 -1.09995e+06 -392461 0 4
1298.69 1750.28 -101911 -597545 0 4
1302.44 1748.29 -908953 -313229 0 4
1298.52 1756.18 -590900 -662480 0 4
1301.34 1750.15 -350908 -404215 0 4
1293.57 1749.18 -1.2662e+06 -578603 0 4
1301.9 1750.09 -647033 -497019 0 4
1296.18 1744.77 -487328 -205639 0 4
1306.39 1753.93 -1.0697e+06 -472358 0 5
1293.99 1750.39 -1.22791e+06 -720405 0 0
1310.68 1747.86 -1.34018e+06 -702242 0 4
1296.23 1747.31 -519782 -101471 0 4
1301.26 1748.4 -379712 -251191 0 4
1296.32 1749.76 -435436 -481661 0 4
1298.91 1750.51 -105678 -544897 0 4
1296.79 1760.78 -659468 -483405 0 4
1300.61 1751.04 -254795 -525322 0 4
1301.89 1749.97 -560488 -446532 0 4
1300.75 1749.62 -145987 -289805 0 4
1295.28 1746.4 -613946 -105031 0 4
1299.95 1749.51 -15012.6 -207918 0 4
1300.75 1749.11 -218245 -307297 0 4
1295.8 1747.23 -1.03832e+06 -298355 0 4
1296.14 1744.8 -437170 -146513 0 4
1293.66 1745.24 -1.42029e+06 -511565 0 5
1302.59 1755.68 -723155 -591345 0 0
1303 1745.65 -910365 -255811 0 5
1301.83 1745.86 -452268 -98781.7 0 4
1297.18 1751.35 -313618 -602995 0 4
1289.77 1744.65 -1.39809e+06 -663958 0 4
1304.56 1750.45 -1.27734e+06 -428574 0 4
1302.3 1750.39 -589508 -399506 0 4
1297.18 1752.07 -399126 -666313 0 4
1298.89 1750.02 -55879.3 -496431 0 4
1303.99 1759.15 -774948 -545557 0 4
1303.9 1758.79 -778640 -546781 0 4
1302.79 1746.25 -627527 -108566 0 5
1313.49 1747.63 -1.30796e+06 -710623 0 4
1301.33 1750.11 -335349 -419418 0 4
1299 1749.89 -42071.3 -458095 0 4
1296.23 1744.75 -883602 -414010 0 4
1301.92 1747.64 -574138 -166798 0 4
1307.53 1748.71 -1.42306e+06 -627193 0 0
1298.72 1749.65 -61303.3 -501615 0 12
1294.53 1748.59 -796440 -334989 0 4
1301.4 1752.39 -476710 -581859 0 4
1299.24 1751.69 -196438 -596996 0 4
1300.35 1751.41 -287258 -564256 0 4
1300.2 1749.73 -137587 -412983 0 4
1298 1750.08 -254994 -780001 0 4
1304.27 1745.66 -1.87316e+06 -756716 0 5
1301.45 1746.66 -56718.9 22255.5 0 4
1297.25 1752.6 -455283 -701473 0 4
1305.82 1756.13 -940240 -508151 0 0
1307.77 1758.96 -898643 -512583 0 4
1302.46 1746.98 -971242 -223406 0 4
1300.81 1750.8 -296261 -487598 0 4
1301.42 1747.49 -263749 -79807.8 0 4
1301.35 1747.45 -52674.7 -31118.3 0 4
1298.75 1750.42 -92709.4 -543023 0 4
1300.6 1749.17 -189864 -240833 0 4
1298.75 1750.33 -85736.7 -520141 0 4
1300.77 1749.26 -112750 -209632 0 4
1301.59 1748.76 -356147 -240724 0 4
1302.64 1749.09 -894008 -422750 0 4
1346.52 1759.98 -1.05722e+06 -648551 0 4
1301.65 1747.21 -136713 -11131.6 0 4
1303.05 1745.17 -1.63368e+06 -1.17713e+06 0 4
1292.19 1748.92 -1.47266e+06 -644998 0 0
1302.24 1745.01 -27231.1 47742.1 0 12
1300.3 1753.19 -421914 -690649 0 4
1298.43 1758.16 -640114 -606077 0 4
1301.54 1745.37 -121576 57990.7 0 4
1295.81 1752.86 -660786 -694859 0 0
1293.97 1748.32 -1.24751e+06 -447238 0 4
1294.61 1747.76 -592808 -149924 0 4
1296.26 1744.62 -508486 -176126 0 4
1298.08 1752.76 -408055 -754488 0 4
1294.65 1745.75 -1.43448e+06 -440506 0 4
1282.05 1755.25 -974093 -536261 0 4
1283.37 1755.8 -995088 -541856 0 4
1291.96 1746.24 -1.47316e+06 -552235 0 4
1294.91 1748.85 -859827 -434784 0 4
1301.68 1746.08 -336273 -31282.6 0 4
1302.14 1748.28 -457739 -167914 0 4
1295.6 1746.61 -619441 -108492 0 4
1295.16 1752.01 -904673 -740370 0 4
1297.65 1751.35 -282684 -644735 0 4
1304.88 1750.6 -1.2959e+06 -447605 0 0
1305.03 1750.32 -1.2982e+06 -413845 0 5
1298.38 1750.11 -37754.1 -349651 0 4
1289.25 1752.33 -1.15097e+06 -591036 0 4
1297.42 1749.36 -123383 -267098 0 4
1300.94 1751.27 -345900 -519559 0 4
1300.03 1749.4 42395.5 -91956.6 0 12
1287.33 1747.1 -1.26298e+06 -666375 0 4
1299.08 1749.67 -48148.1 -467185 0 4
1297.64 1749.49 -80364.2 -263459 0 4
1300.6 1748.97 -244465 -285160 0 4
1301.72 1748.13 -211466 -95523.4 0 4
1302.92 1750.31 -910468 -439257 0 4
1307.84 1746.85 -1.42353e+06 -743348 0 0
1299.42 1752.76 -359091 -704172 0 4
1301.43 1747.54 58172.1 46929.7 0 12
1296.62 1748.97 -98688.3 -72521 0 4
1301.36 1750.99 -383409 -468632 0 4
1298.27 1751.77 -257807 -635335 0 4
1300.42 1751.35 -310117 -559121 0 4
1301.46 1745.36 -226646 26065.9 0 4
1303.37 1749.37 -931351 -323434 0 4
1293.67 1750.18 -1.35293e+06 -655607 0 4
1302.67 1749.9 -836152 -432254 0 4
1304.01 1749.51 -1.10691e+06 -365197 0 4
1308.4 1759.84 -855278 -499006 0 4
1304.08 1745.84 -2.02348e+06 -834458 0 4
1296.71 1749.37 -336701 -346315 0 4
1307.39 1748.65 -1.40394e+06 -610038 0 4
1305.07 1748.61 -1.6343e+06 -489519 0 5
1300.32 1749.32 -74988.4 -198899 0 4
1300.14 1753.49 -492719 -718091 0 4
1300.85 1750.54 -246053 -429194 0 4
1300.14 1749.41 31850.9 -70746.1 0 4
1296.13 1744.38 -1.33914e+06 -1.24713e+06 0 4
1292.27 1749.31 -1.48752e+06 -676253 0 4
1301.41 1754.76 -604808 -640970 0 4
1300.44 1749.73 -144181 -332757 0 4
1299.58 1749.7 -60277.4 -397025 0 4
1291.35 1745.01 -1.40113e+06 -577236 0 4
1294.37 1752.83 -870896 -608698 0 0
1297.41 1749.42 -10718.8 -93092.1 0 4
1300.96 1748.78 -426263 -429435 0 4
1301.81 1746.71 -409819 -64297.9 0 4
1301.93 1750.66 -580245 -485427 0 4
1300.34 1749.16 -82066.2 -198245 0 4
1300.96 1749.14 -370734 -443519 0 4
1294.94 1760.22 -713713 -524303 0 4
1300.33 1749.65 -68935 -241929 0 4
1300.41 1749.47 -132866 -347464 0 4
1301.26 1748 82353 43761.6 0 12
1304.53 1745.22 -1.77874e+06 -865268 0 4
1295.03 1745.04 -1.30845e+06 -521488 0 4
1297.99 1749.62 -22054.1 -273382 0 4
1301.26 1755.33 -641447 -642961 0 0
1301.89 1748.9 -429881 -257293 0 4
1315.05 1748.35 -1.29157e+06 -678445 0 4
1294 1745.62 -1.67959e+06 -541846 0 4
1288.43 1747.09 -1.29918e+06 -659042 0 4
1299.21 1749.85 -14933.4 -374713 0 4
1302.01 1746.53 -291966 -4603.69 0 5
1299.62 1750.37 -91687.3 -445963 0 4
1264.43 1747.64 -915252 -556866 0 4
1296.51 1750.12 -411133 -545325 0 4
1296.72 1750.64 -406651 -616530 0 4
1307.38 1746.44 -1.48767e+06 -780433 0 4
1302.88 1747.23 -1.02239e+06 -249821 0 4
1300.12 1749.27 -214664 -456515 0 12
1296.4 1749.62 -432417 -469828 0 4
1297.54 1749.34 4813.22 -113073 0 4
1301.35 1747.59 -121775 -32639.7 0 4
1292.38 1745.76 -1.56851e+06 -570984 0 4
1296.23 1749.94 -449628 -512510 0 4
1296.57 1748.4 -50265.8 20303.1 0 4
1294.68 1747.79 -651737 -174951 0 4
1301.37 1747.11 3481.79 4852.39 0 4
1303.8 1747.37 -1.13333e+06 -281807 0 5
1303.86 1747.25 -1.13278e+06 -273913 0 5
1303.75 1747.17 -1.61195e+06 -434023 0 5
1303.81 1747.05 -1.56675e+06 -415323 0 5
1293.97 1752.26 -974894 -613143 0 4
1303.66 1747.6 -1.09039e+06 -278222 0 4
1302.23 1745.76 -285519 -4631.73 0 4
1301.45 1756.8 -670415 -605924 0 4
1299.33 1755.59 -548236 -667435 0 0
1301.08 1749.56 -305533 -363240 0 4
1299.1 1750.79 -107881 -511103 0 4
1294.15 1746.54 -1.00603e+06 -221347 0 4
1283 1747.86 -1.15636e+06 -628025 0 4
1297.02 1749.35 -449673 -550620 0 4
1299.89 1751.61 -260707 -616636 0 4
1305.22 1752.17 -1.05321e+06 -406948 0 0
1299.35 1749.98 -73510.6 -515618 0 4
1299.32 1749.84 -23409.8 -375690 0 4
1291.54 1745.83 -1.50049e+06 -601256 0 5
1294.84 1753.67 -787835 -610078 0 0
1301.45 1746.05 -277494 -14934.4 0 4
1298.82 1749.67 38013.6 -208524 0 4
1295.97 1748.07 -642072 -249999 0 4
1294.9 1747.9 -980969 -351446 0 4
1304.32 1758.68 -763937 -530626 0 4
1293.57 1744.85 -1.40044e+06 -607090 0 0
1296.3 1744.72 -255067 -4104.69 0 4
1301.5 1748.54 -470385 -275472 0 4
1302.72 1747.88 -716277 -186570 0 4
1305.4 1747.36 -1.70468e+06 -576883 0 4
1305.73 1747.25 -1.67882e+06 -666376 0 4
1297.03 1754.14 -538238 -665216 0 4
1296.18 1744.72 13968.1 83713.3 0 12
1296.29 1744.68 -386309 -51025.3 0 4
1302.13 1745.16 -137394 -9455.6 0 4
1302.05 1744.97 -1.11296e+06 -809812 0 4
1301.17 1749.83 -262479 -345405 0 4
1302.6 1748.11 -789047 -225491 0 4
1297.48 1751.3 -424605 -798003 0 4
1281.51 1748.82 -1.11346e+06 -613976 0 0
1301.7 1746.06 -497011 -88642.2 0 4
1300.23 1750.05 -90561 -319646 0 4
1299.24 1750.25 -45302.3 -393641 0 4
1295.66 1744.57 -424421 -183721 0 4
1302.35 1750.23 -646108 -406587 0 4
1301.97 1745.8 -218992 9222.24 0 4
1302.87 1750.31 -842174 -423359 0 4
1298.96 1751.33 -214193 -673147 0 4
1302.34 1746.47 -361296 -9215.45 0 5
1293.28 1754.63 -945938 -555104 0 0
1295.68 1746.03 -515723 -73465.6 0 4
1294.49 1749.5 -860165 -455266 0 4
1293.68 1754.48 -921012 -582172 0 0
1296.31 1747.7 -588244 -131394 0 4
1297.08 1749.45 -67635.3 -157748 0 4
1304.51 1753.9 -890824 -472831 0 4
1303.03 1748.81 -740265 -258511 0 4
1295.77 1745.17 -928021 -338782 0 4
1299.9 1754.37 -520271 -709445 0 0
1300.93 1749.08 -314232 -361890 0 4
1300.55 1752.69 -494691 -694108 0 4
1301.48 1747.9 -194764 -70289.7 0 4
1299.71 1751.25 -194162 -580800 0 4
1297.7 1750.66 -205739 -500825 0 4
1308.32 1757.45 -937602 -481607 0 4
1302.28 1750.17 -596116 -394140 0 4
1289.63 1746.52 -1.38621e+06 -661362 0 4
1297.83 1749.41 -155475 -415485 0 4
1294.78 1749.03 -891882 -517389 0 4
1302.54 1754.83 -718181 -594592 0 4
1299.33 1749.71 11319.8 -281973 0 4
1293.77 1751.11 -1.10203e+06 -639510 0 4
1301.47 1747.2 -135729 -16326.3 0 4
1299.17 1749.59 43693.6 -201808 0 12
1297.34 1750.35 -386806 -761053 0 4
1297.46 1750.21 -138841 -449364 0 4
1299.79 1754.23 -429619 -688695 0 4
1302.74 1745.6 -766332 -202403 0 5
1302.49 1744.9 -85368.7 -892.224 0 4
1302.6 1745.05 -1.10016e+06 -968265 0 4
1301.77 1747.2 -29615.8 41469.5 0 4
1296.31 1747.94 -385833 -97105.8 0 4
1297.83 1749.48 -144023 -389603 0 4
1301.93 1749.91 -545037 -432876 0 4
1316.64 1755.57 -1.09922e+06 -545549 0 0
1301.72 1750.76 -487572 -448752 0 4
1298.79 1749.84 -10904.8 -346256 0 4
1296.93 1749.86 -257841 -406875 0 4
1301.04 1749.69 -205937 -317669 0 4
1298.65 1750.27 -97156.3 -551510 0 4
1301.77 1750.17 -449056 -412956 0 4
1300.16 1749.31 -153029 -325826 0 12
1300.85 1754.49 -567280 -672857 0 0
1304.22 1750.65 -1.08655e+06 -402121 0 4
1301.93 1748.25 -342241 -121404 0 4
1298.76 1752.76 -326014 -672739 0 4
1298.28 1751.33 -207237 -622297 0 4
1294.42 1745.01 -1.10889e+06 -445499 0 4
1292.84 1748.72 -1.62588e+06 -625599 0 4
1303.42 1749.94 -1.09228e+06 -428828 0 4
1299.17 1752.45 -286279 -660933 0 4
1295.25 1746.65 -474836 -52048.2 0 4
1295.42 1745.33 -750123 -210184 0 4
1299.44 1751.4 -164016 -536355 0 4
1297.9 1751.01 -323578 -774834 0 4
1301.12 1751.39 -380744 -524895 0 4
1295.17 1745.46 -1.12055e+06 -378120 0 4
1307.59 1746.74 -1.44477e+06 -768928 0 4
1301.21 1748.41 -518733 -345005 0 4
1310.14 1752.18 -1.20273e+06 -525908 0 5
1299.57 1751.55 -267006 -652562 0 4
1299.14 1750.33 -75447.8 -489386 0 4
1301.66 1747.99 -192160 -64217.3 0 4
1301.62 1747.17 -357113 -76418.9 0 4
1300.42 1749.16 -63706.6 -142269 0 4
1303.11 1748.28 -708985 -188052 0 4
1300.63 1753.68 -508318 -669877 0 4
1299.41 1749.61 582.428 -298099 0 4
1300.28 1750.33 -133939 -412099 0 4
1291.87 1747.54 -1.58337e+06 -633300 0 4
1296.11 1746.02 -362005 -15462.8 0 4
1306.75 1748.9 -1.43849e+06 -549127 0 5
1297.39 1750.04 -257564 -550866 0 4
1301.2 1753.31 -546612 -655563 0 4
1286.76 1755.45 -1.04229e+06 -546716 0 4
1297.72 1749.87 -140895 -455957 0 4
1294.51 1744.89 -1.33883e+06 -645159 0 4
1301.55 1748 -73164.5 -24347 0 4
1300.25 1751.85 -329084 -624182 0 4
1299.8 1750.19 -139811 -528066 0 4
1298.13 1750.44 -238454 -746033 0 4
1298.98 1749.71 40779.9 -206837 0 4
1300.61 1750.42 -232698 -473675 0 4
1290.02 1754.82 -1.10729e+06 -559728 0 4
1293.13 1746 -1.57916e+06 -464056 0 4
1295.39 1751.69 -805847 -709547 0 4
1295.12 1747.32 -295601 -8540.55 0 4
1304 1750.7 -1.14593e+06 -447099 0 4
1301.76 1751.8 -500864 -500329 0 4
1306.27 1748.36 -1.51208e+06 -572649 0 5
1302.62 1749.2 -916628 -427642 0 4
