zid x y z sxx syy szz sxy sxz syz
277100 1353.86 766.01 1693.82 -2.15953e+06 -2.5714e+06 -4.6122e+06 -264663 -382404 165840
277236 1397.75 827.29 1710.21 -1.63673e+06 -2.43111e+06 -4.44086e+06 -215927 -434068 144749
277383 1153.86 891.549 1683.46 -1.95896e+06 -1.51967e+06 -2.10787e+06 -521347 -281937 64288.1
277517 1403.11 824.34 1659.88 -2.65425e+06 -3.54479e+06 -5.8204e+06 -218237 -385250 244632
277782 1395.19 1000.19 1643.83 -2.57055e+06 -3.81338e+06 -6.26978e+06 50198.2 -420998 313374
277995 1449.82 920.51 1632.42 -2.92939e+06 -4.44077e+06 -7.04951e+06 24627.2 -377788 336636
278150 1318.12 910.87 1664.88 -2.18154e+06 -2.87039e+06 -4.34986e+06 -276520 -425357 173284
278286 1176.91 755.195 1682.44 -2.449e+06 -1.71246e+06 -3.08886e+06 -344473 -255705 109751
278472 1352.06 995.493 1629.51 -2.89852e+06 -3.89241e+06 -6.14193e+06 -37949.6 -416340 313773
278652 1181.06 753.745 1655.4 -3.01933e+06 -2.298e+06 -3.8531e+06 -359507 -289451 167583
278923 1297.25 851.176 1621.33 -3.29192e+06 -3.67619e+06 -5.47567e+06 -336865 -381868 250128
279058 1221.55 1042.85 1643.92 -2.25883e+06 -2.59892e+06 -3.70603e+06 -288520 -427186 170305
279224 1313.07 1008.22 1675.68 -1.87906e+06 -2.5739e+06 -4.51837e+06 -99305.8 -477597 156868
279377 1232.16 963.055 1652.55 -2.18578e+06 -2.45955e+06 -3.42872e+06 -458265 -400710 140370
279515 1224.49 802.772 1674.98 -2.43825e+06 -2.03285e+06 -3.45557e+06 -341213 -317405 138663
279617 1391.88 1024.07 1606.42 -3.38945e+06 -4.68308e+06 -7.23675e+06 14794 -408446 388963
279757 1237.93 795.625 1657.63 -2.83929e+06 -2.54031e+06 -4.13696e+06 -350495 -328952 155784
279910 1334.11 785.789 1653.51 -2.90088e+06 -3.32523e+06 -5.395e+06 -296474 -370726 224598
280059 1407.26 779.408 1703.91 -1.88314e+06 -2.65399e+06 -4.81266e+06 -252171 -407479 174478
280218 1380.95 998.997 1653.48 -2.36067e+06 -3.46233e+06 -5.85192e+06 49076.2 -433307 266557
280351 1251.38 838.379 1633.08 -3.13183e+06 -3.15164e+06 -4.73636e+06 -366960 -359084 207378
280484 1183.8 825.52 1630 -3.2634e+06 -2.7669e+06 -4.16386e+06 -424988 -322893 196360
280675 1435.38 774.917 1686.76 -2.25747e+06 -3.18431e+06 -5.60929e+06 -222374 -387563 216143
280834 1232.59 978.057 1648.96 -2.23266e+06 -2.54876e+06 -3.5832e+06 -453333 -395502 142221
280967 1284.2 966.537 1613.63 -3.08682e+06 -3.7515e+06 -5.36596e+06 -291945 -407330 274971
281148 1378.54 782.509 1721.77 -1.52208e+06 -2.07246e+06 -3.98683e+06 -259559 -409461 143699
281310 1288.12 770.477 1636.54 -3.34596e+06 -3.39983e+06 -5.48629e+06 -278261 -362078 222298
281505 1381.24 950.621 1648.62 -2.40761e+06 -3.62199e+06 -5.65561e+06 -24985.6 -416241 283839
281638 1266.35 929.491 1609.18 -3.19206e+06 -3.69951e+06 -5.08896e+06 -402606 -401396 267817
281826 1357.51 765.636 1634.08 -3.38301e+06 -3.90213e+06 -6.23989e+06 -287213 -362429 272651
281958 1292.13 872.845 1634.29 -2.91574e+06 -3.34714e+06 -4.96224e+06 -347521 -378260 222916
282148 1407.93 868.281 1657.15 -2.60937e+06 -3.64459e+06 -5.93295e+06 -157718 -406078 255801
282250 1334.18 832.695 1632.06 -3.16719e+06 -3.70167e+06 -5.7235e+06 -321833 -375641 242405
282407 1403.84 885.666 1650.1 -2.66411e+06 -3.77762e+06 -6.0459e+06 -150423 -396422 269161
282595 1312.13 808.581 1701.15 -1.8826e+06 -2.1191e+06 -3.7431e+06 -294276 -372445 123712
282833 1227.03 890.528 1696.58 -1.67868e+06 -1.56699e+06 -2.39853e+06 -387412 -341024 80452
283034 1414.72 916.613 1631.89 -2.92261e+06 -4.22295e+06 -6.56755e+06 -56795.8 -388785 307304
283223 1235.95 956.169 1621.33 -2.85335e+06 -3.17311e+06 -4.29955e+06 -432325 -387655 209932
283330 1442.3 880.461 1607.45 -3.60989e+06 -4.94228e+06 -7.60933e+06 -74248.1 -345845 384518
283479 1218.88 918.694 1610.41 -3.16483e+06 -3.27227e+06 -4.44352e+06 -479807 -376163 221783
283630 1213 906.795 1660.44 -2.27005e+06 -2.20873e+06 -3.10522e+06 -467707 -346916 100672
283806 1231.2 949.354 1615.62 -2.95319e+06 -3.24345e+06 -4.3522e+06 -461491 -379601 221615
283992 1371.84 771.324 1723.16 -1.56277e+06 -2.03565e+06 -3.96334e+06 -269330 -409766 136291
284108 1190.78 762.469 1668.75 -2.70986e+06 -2.03376e+06 -3.50173e+06 -350578 -278758 140340
284288 1384.57 830.49 1700.4 -1.73879e+06 -2.5164e+06 -4.44038e+06 -209821 -404654 174766
284387 1182.74 983.627 1661.55 -2.02549e+06 -1.93771e+06 -2.52605e+06 -544496 -372808 94660.8
284544 1279.23 920.383 1689.73 -1.56727e+06 -2.02797e+06 -3.05682e+06 -341860 -398279 102234
284733 1176.98 909.763 1658.7 -2.2614e+06 -2.01527e+06 -2.78932e+06 -504384 -324253 90142.5
284922 1435.33 935.045 1644.24 -2.6359e+06 -4.08545e+06 -6.51943e+06 31990.1 -386595 314272
285164 1173.43 763.799 1720.57 -1.75449e+06 -925379 -2.00257e+06 -309514 -231262 47014.6
285352 1202.16 928.07 1615.64 -3.06124e+06 -3.05598e+06 -4.08892e+06 -498627 -369896 212569
285534 1172.58 832.802 1634.01 -3.13501e+06 -2.60933e+06 -3.9249e+06 -432124 -322364 175687
285749 1298.4 946.907 1630.9 -2.67635e+06 -3.46099e+06 -4.92736e+06 -282216 -406740 235708
285944 1440.64 851.412 1710.13 -1.5044e+06 -2.65121e+06 -4.93841e+06 -89472.3 -436302 171828
286196 1336.26 895.176 1696.03 -1.62867e+06 -2.3102e+06 -3.81498e+06 -227203 -438668 141426
286467 1355.8 897.264 1684.92 -1.84645e+06 -2.67744e+06 -4.41712e+06 -193742 -441465 163523
286698 1171.12 829.57 1703.95 -1.86198e+06 -1.19697e+06 -2.07133e+06 -409416 -261388 65027.1
286857 1271.07 816.682 1712.26 -1.70813e+06 -1.61189e+06 -2.98319e+06 -304622 -370659 88317.8
287047 1198.56 919.075 1677.92 -1.88782e+06 -1.74392e+06 -2.41909e+06 -487537 -348723 61084.6
287295 1340.51 760.935 1715.65 -1.76163e+06 -2.04465e+06 -3.94882e+06 -247127 -391089 126091
287447 1200.82 767.162 1709.19 -1.95512e+06 -1.23279e+06 -2.4656e+06 -321731 -264140 64618.1
287623 1239.06 785.249 1670.87 -2.56297e+06 -2.24769e+06 -3.82459e+06 -323397 -319374 137489
287847 1335.45 855.556 1703.79 -1.63792e+06 -2.168e+06 -3.74844e+06 -296306 -419731 129427
288066 1188.11 877.539 1678.11 -2.09712e+06 -1.72435e+06 -2.5632e+06 -454179 -308816 79881
288315 1259.47 1037.56 1671.2 -1.7629e+06 -2.28405e+06 -3.68537e+06 -128501 -476781 129614
288528 1336.93 910.451 1661.19 -2.18703e+06 -3.04349e+06 -4.69839e+06 -199663 -415101 205969
288764 1388.95 878.886 1656.61 -2.51305e+06 -3.51029e+06 -5.66254e+06 -184402 -399325 235303
288947 1309.58 1007.27 1636.64 -2.71077e+06 -3.4739e+06 -5.49496e+06 -130748 -428558 257869
289181 1402.45 1015.75 1680.02 -1.73712e+06 -2.99944e+06 -5.45977e+06 110340 -458537 246723
289344 1236.31 950.833 1612.4 -2.98615e+06 -3.35644e+06 -4.51318e+06 -441888 -389142 236898
289497 1399.68 956.504 1677.52 -1.84925e+06 -3.1186e+06 -5.22502e+06 42702.1 -446706 217275
289689 1192.31 786.683 1715.46 -1.81299e+06 -1.0769e+06 -2.14952e+06 -339611 -257112 55152.7
289835 1212 1014.29 1671.6 -1.77122e+06 -1.90998e+06 -2.74222e+06 -385644 -426694 89629.1
289969 1168.2 762.857 1669.22 -2.68947e+06 -1.94837e+06 -3.39434e+06 -377970 -263231 133294
290148 1334.52 775.634 1614.08 -3.7692e+06 -4.19729e+06 -6.48749e+06 -301026 -362807 285667
290334 1280.43 992.883 1663.09 -2.10019e+06 -2.64414e+06 -4.23862e+06 -259974 -456591 152431
290488 1405.79 1015.39 1602.99 -3.45269e+06 -4.84001e+06 -7.47275e+06 47768.4 -394498 398628
290682 1445.05 920.622 1694.98 -1.60605e+06 -3.02358e+06 -5.39529e+06 43368 -446288 207494
290870 1423.17 952.208 1640.21 -2.65772e+06 -4.09025e+06 -6.46868e+06 40119.6 -389301 321272
291115 1293.19 918.643 1643.87 -2.48649e+06 -3.14254e+06 -4.50071e+06 -324406 -394258 202344
291260 1321.21 798.873 1652.11 -2.88503e+06 -3.28161e+06 -5.2317e+06 -317379 -372251 214963
291500 1431.5 810.309 1695.44 -1.99045e+06 -2.9306e+06 -5.2818e+06 -190979 -413889 187382
291609 1280.98 775.903 1653.67 -2.9871e+06 -3.00354e+06 -4.92983e+06 -298385 -355600 200650
291800 1191.06 768.228 1637.89 -3.33387e+06 -2.70026e+06 -4.34254e+06 -388659 -314961 195779
291929 1318.86 931.617 1631.07 -2.75732e+06 -3.6282e+06 -5.23219e+06 -247489 -409905 258175
292156 1273.35 852.301 1648.19 -2.72305e+06 -2.93852e+06 -4.48112e+06 -338905 -375780 191172
292306 1188.64 937.087 1651.41 -2.31843e+06 -2.20501e+06 -2.96445e+06 -519849 -350039 103477
292499 1444.79 904.422 1700.83 -1.5413e+06 -2.87031e+06 -5.2654e+06 24365.5 -451003 208785
292639 1375.45 778.745 1603.33 -3.93514e+06 -4.62821e+06 -7.0853e+06 -304111 -357683 335230
292823 1411.81 781.951 1719.67 -1.55e+06 -2.34571e+06 -4.4236e+06 -238627 -421787 155450
292973 1417.11 1009.97 1607.74 -3.38576e+06 -4.79561e+06 -7.46657e+06 63479.4 -390145 399453
293185 1322.6 988.147 1682.29 -1.75128e+06 -2.5213e+06 -4.33633e+06 -92734.8 -477135 144884
293392 1405.62 982.749 1653.16 -2.38092e+06 -3.69894e+06 -6.06795e+06 52193.6 -412756 299208
293521 1428.86 801.37 1717.05 -1.53721e+06 -2.47615e+06 -4.68369e+06 -217397 -425059 147896
293731 1373.34 750.532 1674.24 -2.63906e+06 -3.16073e+06 -5.41727e+06 -275928 -378107 217962
293926 1201.85 986.579 1675.79 -1.78797e+06 -1.77576e+06 -2.41867e+06 -488204 -407173 76301.5
294139 1296.31 891.178 1685.44 -1.81942e+06 -2.25122e+06 -3.55937e+06 -322945 -404693 129028
294350 1319.99 998.964 1626.71 -2.9254e+06 -3.72735e+06 -5.85519e+06 -114287 -429740 290199
294543 1416.22 938 1606.68 -3.37855e+06 -4.79721e+06 -7.21343e+06 -18251.2 -376434 366060
294778 1171.9 760.427 1695.91 -2.16626e+06 -1.38038e+06 -2.68611e+06 -360649 -244484 77160.8
295030 1206.63 967.374 1660.89 -2.07672e+06 -2.13282e+06 -2.87372e+06 -510883 -381849 111075
295269 1247.6 772.065 1604.84 -4.02588e+06 -3.79868e+06 -5.83235e+06 -362719 -356849 264252
295527 1278.53 906.722 1694.79 -1.58818e+06 -1.93906e+06 -2.98698e+06 -339861 -395912 107620
295743 1332.54 795.683 1717.34 -1.60812e+06 -1.91697e+06 -3.60275e+06 -279946 -389791 124121
295915 1402.57 762.978 1723.13 -1.55627e+06 -2.22306e+06 -4.29453e+06 -269261 -402427 139455
296150 1269.59 998.785 1611.25 -3.13066e+06 -3.69431e+06 -5.4304e+06 -277695 -410210 267337
296375 1377.32 998.679 1670.07 -2.03178e+06 -3.08811e+06 -5.3795e+06 42831.2 -450358 235592
296490 1325.3 802.395 1650.73 -2.89839e+06 -3.31731e+06 -5.27298e+06 -308623 -372961 217076
296631 1222.78 995.707 1673.35 -1.84421e+06 -1.97512e+06 -2.87298e+06 -393160 -432895 92124.5
296794 1356.13 962.295 1688.11 -1.59628e+06 -2.61089e+06 -4.36166e+06 -53116.8 -475233 161657
296988 1190.46 1001.7 1609.09 -2.98322e+06 -3.08984e+06 -4.02855e+06 -531047 -410332 205983
297205 1352.68 885.608 1701.11 -1.58702e+06 -2.30396e+06 -3.95318e+06 -231146 -438835 139035
297403 1281.83 932.057 1644.19 -2.47561e+06 -3.05183e+06 -4.34546e+06 -344767 -418580 202028
297569 1290.65 1013.38 1665.7 -2.04494e+06 -2.66048e+06 -4.42414e+06 -150336 -462894 166588
297723 1175.14 793.76 1681.6 -2.33322e+06 -1.65833e+06 -2.89525e+06 -383779 -257079 91238.8
297905 1355.82 856.128 1673.25 -2.24257e+06 -2.95271e+06 -4.82504e+06 -261858 -407184 187134
298099 1216.15 1009.79 1604.01 -3.06627e+06 -3.37389e+06 -4.57447e+06 -395674 -417240 249578
298291 1427.35 1017.63 1680.18 -1.73036e+06 -3.15505e+06 -5.71466e+06 144799 -441786 276191
298516 1437.78 889.308 1688.82 -1.88514e+06 -3.13972e+06 -5.49128e+06 -55500.5 -433113 219880
298680 1409.04 815.799 1647.66 -2.90799e+06 -3.81384e+06 -6.19802e+06 -215322 -373992 276036
298899 1210.09 1039.9 1626.13 -2.5698e+06 -2.88638e+06 -3.97401e+06 -326380 -424914 213098
299131 1242.83 1046.51 1605.49 -3.07355e+06 -3.67063e+06 -5.12724e+06 -225247 -437132 285639
299334 1169.29 915.36 1631.63 -2.78335e+06 -2.57099e+06 -3.44831e+06 -519393 -345870 147925
299516 1305.56 829.005 1634.82 -3.12114e+06 -3.47382e+06 -5.35009e+06 -311740 -371967 239136
299724 1191.03 839.628 1704.87 -1.79406e+06 -1.24814e+06 -2.11148e+06 -408650 -285219 61403.8
299913 1366.04 856.787 1686.28 -2.00548e+06 -2.73908e+06 -4.64285e+06 -236972 -415904 176335
300201 1222.29 754.344 1695.73 -2.20954e+06 -1.59614e+06 -3.109e+06 -307206 -292980 114181
300557 1398.8 853.816 1639.87 -2.95312e+06 -3.9249e+06 -6.23209e+06 -206764 -375867 279250
300687 1274.75 992.263 1635.61 -2.64521e+06 -3.23349e+06 -4.86617e+06 -284264 -421626 223088
300831 1394.62 836.16 1711.33 -1.5854e+06 -2.38259e+06 -4.35677e+06 -211029 -440858 144945
301020 1406.16 790.112 1721.76 -1.47483e+06 -2.22906e+06 -4.25839e+06 -237431 -428263 139043
301237 1150.27 953.067 1619.05 -2.86005e+06 -2.69952e+06 -3.47321e+06 -591691 -348219 161453
301407 1220.27 972.28 1621.02 -2.7906e+06 -3.03314e+06 -4.12007e+06 -465236 -402325 195652
301642 1390.67 827.371 1660.39 -2.63382e+06 -3.48055e+06 -5.67104e+06 -234806 -384519 238516
301908 1227.47 960.96 1666.09 -1.97478e+06 -2.15205e+06 -3.0129e+06 -454281 -412083 113407
302116 1295.07 1006.28 1634.44 -2.73637e+06 -3.43587e+06 -5.34294e+06 -170767 -436727 246300
302312 1359.82 783.563 1661.85 -2.73563e+06 -3.29189e+06 -5.42575e+06 -296250 -380724 218701
302596 1175.09 887.897 1601.59 -3.53492e+06 -3.2745e+06 -4.4675e+06 -500008 -356454 223362
302785 1220.32 857.759 1664.34 -2.39186e+06 -2.19513e+06 -3.36218e+06 -406715 -327269 116533
303025 1421.43 786.212 1706.56 -1.83239e+06 -2.68103e+06 -4.89398e+06 -236460 -409931 172139
303237 1391.77 980.095 1673.86 -1.92156e+06 -3.1077e+06 -5.34605e+06 64337.4 -458707 228357
303482 1251.41 773.176 1680.17 -2.49595e+06 -2.17538e+06 -3.84376e+06 -298295 -335328 146977
303730 1373.74 841.615 1677.2 -2.26013e+06 -3.02423e+06 -5.02302e+06 -260559 -404709 190550
303918 1217.71 768.272 1721.08 -1.71595e+06 -1.05023e+06 -2.29637e+06 -287489 -275591 68319.3
304096 1352.01 999.33 1666.01 -2.11023e+06 -3.01264e+06 -5.19259e+06 -16949.7 -454125 204063
304323 1390.25 976.809 1628.77 -2.88991e+06 -4.15447e+06 -6.48207e+06 20507.1 -410251 320937
304503 1410.43 925.734 1671.06 -2.03239e+06 -3.30276e+06 -5.46793e+06 -7798.47 -428763 233261
304765 1437.55 804.506 1657.62 -2.7202e+06 -3.79039e+06 -6.31749e+06 -192007 -360865 262255
305129 1291.93 837.136 1708.58 -1.65024e+06 -1.77336e+06 -3.17205e+06 -299487 -383471 105796
305400 1431.12 1007.5 1624.56 -2.9909e+06 -4.50181e+06 -7.16114e+06 95848.2 -388852 380777
305645 1289.75 920.409 1688.61 -1.61044e+06 -2.15161e+06 -3.26704e+06 -318059 -415864 109819
305868 1336.75 911.254 1646.29 -2.5328e+06 -3.39239e+06 -5.09263e+06 -223240 -411580 222079
306087 1336.43 974.483 1612.17 -3.20182e+06 -4.17812e+06 -6.22092e+06 -129648 -423046 324005
306378 1446.83 892.186 1687.03 -1.88485e+06 -3.18892e+06 -5.63848e+06 -18798.2 -416216 222678
306575 1181.88 868.549 1633.2 -2.94845e+06 -2.61712e+06 -3.76586e+06 -461605 -332957 163094
306776 1326.69 900.304 1684.86 -1.80799e+06 -2.4851e+06 -3.9743e+06 -247769 -419217 155580
307089 1443.29 917.979 1633.82 -2.96626e+06 -4.38779e+06 -6.95425e+06 -4469 -371880 340481
307309 1288.73 1023.73 1674.76 -1.82937e+06 -2.44421e+06 -4.18752e+06 -108017 -478369 154371
307487 1337.81 1034.72 1602.44 -3.39211e+06 -4.41711e+06 -6.72183e+06 -58710.6 -423171 358384
307727 1277.38 836.226 1647.09 -2.81877e+06 -2.99197e+06 -4.65742e+06 -329547 -365312 189624
308000 1356.1 973.6 1683.37 -1.75261e+06 -2.73549e+06 -4.62635e+06 -30944.3 -478348 170491
308175 1273.86 979.722 1664.29 -2.04897e+06 -2.58922e+06 -3.95478e+06 -302302 -437361 142258
308405 1194.63 768.726 1720.47 -1.74925e+06 -978050 -2.11972e+06 -312916 -254326 46345.4
308651 1383.34 880.587 1660.2 -2.41216e+06 -3.37977e+06 -5.46797e+06 -164792 -404406 239843
308959 1337.45 899.244 1698.3 -1.59578e+06 -2.27809e+06 -3.77607e+06 -234108 -442970 137242
309074 1355.9 1045.75 1614.66 -3.03579e+06 -4.20873e+06 -6.53178e+06 -601.104 -428401 340648
309295 1260.96 770.661 1721.31 -1.67451e+06 -1.33454e+06 -2.8326e+06 -242789 -327413 89586.1
309573 1319.55 912.437 1600.24 -3.46083e+06 -4.22916e+06 -6.03101e+06 -265742 -386414 306004
310062 1202.55 1020.54 1617.98 -2.7433e+06 -2.98666e+06 -3.97966e+06 -400671 -401179 208382
310271 1237.45 779.865 1718.59 -1.76154e+06 -1.26658e+06 -2.54923e+06 -273305 -310280 71275.3
310536 1259.85 807.986 1713.75 -1.67754e+06 -1.48768e+06 -2.80965e+06 -292357 -336185 82711.9
310792 1164.29 1001.02 1662.57 -1.93079e+06 -1.84587e+06 -2.25866e+06 -558364 -373252 69053.9
311028 1189.42 774.644 1618.78 -3.71858e+06 -3.09982e+06 -4.80518e+06 -390454 -326938 229772
311232 1163.5 814.87 1708.12 -1.84493e+06 -1.09691e+06 -2.01628e+06 -402085 -249120 62590.3
311617 1422.73 912.283 1641.95 -2.77297e+06 -4.07101e+06 -6.45241e+06 -56724.5 -381534 305894
311943 1340.63 948.597 1689.09 -1.53787e+06 -2.46696e+06 -3.96177e+06 -120058 -470317 142911
312207 1416.56 940.97 1647.11 -2.51084e+06 -3.89996e+06 -6.17738e+06 7456.9 -396648 290679
312427 1275.33 1025.98 1673.3 -1.80113e+06 -2.35475e+06 -3.94167e+06 -132599 -471616 141549
312651 1181.97 1030.18 1650.11 -2.00286e+06 -2.04971e+06 -2.68587e+06 -433330 -399653 108510
312872 1303.72 964.576 1638.55 -2.54397e+06 -3.36565e+06 -4.96919e+06 -201123 -422720 241721
313117 1273.1 830.746 1601.68 -3.8313e+06 -3.98756e+06 -5.89113e+06 -356799 -378442 282234
313457 1280.06 853.709 1640.73 -2.91001e+06 -3.15675e+06 -4.77393e+06 -350169 -372403 203173
313719 1300.07 896.279 1650.16 -2.53066e+06 -3.04746e+06 -4.54916e+06 -318031 -397391 199026
313971 1415.56 764.64 1723.18 -1.54643e+06 -2.3064e+06 -4.43615e+06 -242711 -420085 153992
314256 1356.52 975.46 1603.26 -3.40782e+06 -4.50768e+06 -6.69906e+06 -79430.5 -404672 357715
314524 1215.75 832.597 1617.1 -3.4698e+06 -3.19911e+06 -4.7421e+06 -403659 -345905 229031
314866 1278.95 761.574 1723.79 -1.69932e+06 -1.47889e+06 -3.08876e+06 -229402 -342258 92951
315189 1426.8 998.883 1612.82 -3.27305e+06 -4.75052e+06 -7.41223e+06 83258.3 -389116 387788
315529 1381.62 957.421 1689.45 -1.6181e+06 -2.77951e+06 -4.69789e+06 -1668.12 -476135 188713
315750 1324.25 838.802 1626.9 -3.24879e+06 -3.77073e+06 -5.72847e+06 -330150 -382147 257842
316278 1171.28 822.374 1672.67 -2.38605e+06 -1.78938e+06 -2.93787e+06 -411184 -278616 102461
316541 1295.16 863.259 1704 -1.60923e+06 -1.87082e+06 -3.15753e+06 -319633 -380229 103691
316967 1363.3 841.372 1672.31 -2.30754e+06 -3.04421e+06 -5.00558e+06 -265580 -412035 189769
317524 1398.43 788.395 1653.84 -2.87634e+06 -3.67981e+06 -6.00784e+06 -263864 -368291 255776
317995 1399.22 1033.41 1676.83 -1.78444e+06 -3.06518e+06 -5.49153e+06 104697 -454516 255889
318589 1289.93 885.985 1695.73 -1.64017e+06 -2.00227e+06 -3.19722e+06 -331965 -395982 113534
319147 1350.41 1035.01 1675.05 -1.79251e+06 -2.77355e+06 -4.96089e+06 32488.8 -473281 209207
319644 1267.63 878.565 1700.28 -1.65087e+06 -1.78039e+06 -2.87347e+06 -354602 -377589 86841.6
320220 1227.65 926.788 1689.83 -1.68477e+06 -1.7266e+06 -2.41955e+06 -450482 -372811 66266.8
320916 1258.45 962.839 1684.71 -1.64269e+06 -1.99995e+06 -3.00608e+06 -388414 -413646 103310
321691 1332.45 933.351 1692.3 -1.50605e+06 -2.37357e+06 -3.77921e+06 -163671 -458511 142201
323319 1389.59 1049.15 1673.92 -1.73935e+06 -3.02072e+06 -5.3845e+06 99895.8 -454115 261541
323813 1214.69 902.538 1635.34 -2.76592e+06 -2.72847e+06 -3.81565e+06 -447850 -355729 176663
324098 1304.14 936.928 1686.05 -1.62252e+06 -2.32917e+06 -3.53314e+06 -276742 -449383 126970
324309 1405.88 985.347 1602.17 -3.44721e+06 -4.83411e+06 -7.37532e+06 44202.8 -385385 407548
324448 1417.15 1031.4 1647.98 -2.39303e+06 -3.84464e+06 -6.40512e+06 93820.5 -413869 330205
324641 1170.96 874.605 1655.06 -2.50283e+06 -2.13085e+06 -3.0739e+06 -474361 -308023 120500
324740 1389.99 993.73 1682.85 -1.74763e+06 -2.8849e+06 -5.17678e+06 77874.9 -462628 209145
324899 1436.31 819.184 1679.84 -2.2973e+06 -3.34676e+06 -5.76333e+06 -183896 -403044 217424
325011 1329.65 1037.84 1641.65 -2.5255e+06 -3.48128e+06 -5.60383e+06 -30365.7 -455405 274357
325159 1160.84 823.087 1617.39 -3.5021e+06 -2.955e+06 -4.39435e+06 -449881 -327739 209224
325306 1409.07 852.065 1627.63 -3.20442e+06 -4.24764e+06 -6.66606e+06 -174664 -369494 300757
325389 1419.76 793.947 1686.45 -2.18621e+06 -3.08859e+06 -5.39176e+06 -228252 -392711 199667
325510 1287.09 930.241 1646.03 -2.43084e+06 -3.06336e+06 -4.36594e+06 -340558 -412181 208008
325594 1213.21 881.121 1682.6 -1.97453e+06 -1.74876e+06 -2.6505e+06 -427495 -325475 65071.1
325743 1151.92 879.187 1688.25 -1.93638e+06 -1.41243e+06 -2.05777e+06 -506167 -280856 82834
325883 1336.46 981.272 1647.7 -2.48078e+06 -3.41121e+06 -5.36445e+06 -92180.2 -433618 259207
326000 1413.72 993.213 1666.27 -2.09626e+06 -3.44118e+06 -5.88934e+06 100040 -445574 278248
326199 1222.53 932.086 1605.2 -3.23653e+06 -3.43925e+06 -4.58006e+06 -485352 -385405 250285
326362 1334.19 998.699 1678.09 -1.89176e+06 -2.69614e+06 -4.7119e+06 -60561 -485229 169985
326503 1176.79 805.549 1611.87 -3.71138e+06 -3.15098e+06 -4.75102e+06 -431026 -331679 229394
326621 1357.67 872.708 1638.2 -2.87719e+06 -3.73231e+06 -5.7372e+06 -247623 -389589 262106
326714 1363.93 766.439 1616.09 -3.77106e+06 -4.33219e+06 -6.77112e+06 -300487 -360279 296880
326854 1217.78 782.975 1710.25 -1.8509e+06 -1.26211e+06 -2.5103e+06 -312830 -275987 72108
327075 1418.45 1012.18 1664 -2.13487e+06 -3.5303e+06 -6.04959e+06 115462 -435914 288973
327176 1411.05 966.665 1631.14 -2.85137e+06 -4.24427e+06 -6.61521e+06 31447.2 -404043 333289
327355 1384.79 832.647 1667.84 -2.36713e+06 -3.23309e+06 -5.30639e+06 -222689 -392697 219279
327462 1283.58 788.578 1625.23 -3.51845e+06 -3.61303e+06 -5.64258e+06 -321588 -376671 246656
327661 1379.06 761.399 1625.61 -3.55467e+06 -4.21958e+06 -6.65159e+06 -294598 -354729 298109
327891 1345.49 776.455 1666.19 -2.65097e+06 -3.11171e+06 -5.19662e+06 -282091 -371200 201100
327999 1153.02 945.942 1611.68 -3.09349e+06 -2.89558e+06 -3.75536e+06 -584743 -364107 188550
328162 1252.58 961.955 1663.99 -1.96441e+06 -2.37705e+06 -3.42234e+06 -398284 -399720 114472
328347 1177.19 924.527 1609.03 -3.19051e+06 -3.05968e+06 -4.04687e+06 -521531 -359422 202321
328499 1402.18 990.462 1681.35 -1.75147e+06 -2.97411e+06 -5.32032e+06 104420 -460709 209980
328624 1386.56 963.249 1668.74 -2.02699e+06 -3.2194e+06 -5.30247e+06 5578 -449486 216651
328730 1353.04 921.775 1637.16 -2.66776e+06 -3.70703e+06 -5.54041e+06 -155065 -408887 260680
