x z dx dz dmag
1297.1 1749.37 -1.22395e-08 -5.44336e-08 5.57926e-08
1296.6 1747.14 8.79716e-09 -1.49048e-07 1.49308e-07
1300.99 1748.71 1.34881e-08 -8.06456e-08 8.17658e-08
1296.59 1747.86 1.14096e-09 -1.3124e-07 1.31245e-07
1300.64 1749.38 4.51943e-09 -4.18479e-08 4.20912e-08
1301.17 1748.14 -1.1741e-09 -9.49563e-08 9.49636e-08
1298.39 1750.1 -2.21996e-09 -3.90182e-08 3.90813e-08
1299.54 1749.89 4.49677e-09 -3.46731e-08 3.49634e-08
1296.54 1746.94 6.31523e-09 -1.34215e-07 1.34363e-07
1296.48 1747.05 5.08289e-09 -1.12132e-07 1.12247e-07
1297.26 1749.43 -1.44827e-08 -5.66054e-08 5.84287e-08
1301.1 1745.35 3.18582e-09 -9.76486e-08 9.77005e-08
1296.49 1745.58 3.88923e-09 -9.56798e-08 9.57588e-08
1299.76 1749.74 1.92542e-09 -3.58421e-08 3.58938e-08
1296.45 1745.36 -2.13292e-09 -6.79222e-08 6.79557e-08
1301 1747.68 -9.32036e-10 -1.46228e-07 1.46231e-07
1298.51 1750.19 9.66614e-10 -2.71444e-08 2.71616e-08
1296.45 1746.92 1.14558e-08 -1.02999e-07 1.03634e-07
1301.16 1747.08 -2.67468e-09 -1.27026e-07 1.27055e-07
1298.53 1749.95 -9.4121e-10 -3.23599e-08 3.23736e-08
1296.61 1745.94 7.3415e-09 -1.37398e-07 1.37594e-07
1299.62 1749.83 3.58669e-09 -3.6287e-08 3.64638e-08
1301.23 1748.03 9.67295e-10 -7.87296e-08 7.87356e-08
1300.68 1748.9 2.39859e-08 -8.14664e-08 8.49241e-08
1300.88 1745.18 -4.88065e-10 -6.72766e-08 6.72784e-08
1296.67 1746.7 5.49647e-09 -1.58649e-07 1.58744e-07
1298.21 1749.97 -2.97687e-09 -4.49724e-08 4.50708e-08
1299.76 1749.79 5.84089e-09 -4.00077e-08 4.04318e-08
1300.96 1748.43 1.72661e-08 -1.10118e-07 1.11464e-07
1300.35 1749.33 1.66308e-08 -6.08453e-08 6.30772e-08
1296.42 1745.87 -3.67547e-09 -5.95321e-08 5.96455e-08
1299.2 1750.04 2.00391e-09 -3.7619e-08 3.76723e-08
1296.73 1748.93 -7.25146e-09 -6.38422e-08 6.42527e-08
1297.36 1749.54 -1.24363e-08 -5.18926e-08 5.3362e-08
1296.42 1746.3 -3.13306e-09 -6.69295e-08 6.70028e-08
1301.07 1747.34 4.91445e-10 -1.45303e-07 1.45303e-07
1296.63 1746.32 3.7238e-09 -1.42886e-07 1.42935e-07
1299.35 1750.09 2.50433e-09 -4.06404e-08 4.07175e-08
1300.73 1749.18 7.05104e-09 -6.11952e-08 6.16001e-08
1296.53 1746.3 -1.17331e-09 -1.19658e-07 1.19664e-07
1297.36 1749.58 -9.31919e-09 -5.159e-08 5.2425e-08
1296.6 1746.75 3.97511e-09 -1.47089e-07 1.47143e-07
1297.94 1749.97 -1.87272e-09 -4.23622e-08 4.24035e-08
1296.62 1745.98 8.99124e-09 -1.43135e-07 1.43417e-07
1301.07 1746.92 -6.29348e-09 -1.46217e-07 1.46352e-07
1296.62 1745.57 3.06311e-09 -1.20811e-07 1.2085e-07
1301.07 1747.87 -6.61665e-11 -1.3638e-07 1.3638e-07
1301.29 1746.19 7.11907e-09 -7.33384e-08 7.36831e-08
1299.74 1749.73 3.15271e-09 -3.0626e-08 3.07878e-08
1296.67 1747.49 6.70258e-09 -1.47976e-07 1.48128e-07
1296.66 1745.72 4.02999e-09 -1.32544e-07 1.32605e-07
1296.64 1747.29 6.95414e-09 -1.47392e-07 1.47556e-07
1296.52 1747.81 -1.09953e-09 -1.1435e-07 1.14356e-07
1299.11 1750.02 1.21528e-09 -3.85043e-08 3.85235e-08
1297.94 1749.95 -3.18455e-09 -4.23208e-08 4.24405e-08
1296.43 1745.11 -8.76882e-10 -3.80991e-08 3.81092e-08
1301.26 1747.47 -4.28988e-10 -1.03481e-07 1.03482e-07
1301.01 1746.56 -3.27154e-09 -1.50505e-07 1.5054e-07
1299.3 1749.9 1.92651e-09 -2.76342e-08 2.77012e-08
1301.11 1747.41 -4.68475e-09 -1.37491e-07 1.3757e-07
1296.78 1748.45 -1.45681e-08 -1.08305e-07 1.09281e-07
1296.66 1746.84 8.1031e-09 -1.48731e-07 1.48951e-07
1300.92 1748.5 1.88725e-08 -1.06971e-07 1.08623e-07
1296.43 1747.45 -2.25422e-09 -8.74661e-08 8.74952e-08
1297.58 1749.6 -1.31356e-08 -4.15749e-08 4.36006e-08
1296.66 1745.36 -2.59242e-09 -1.12317e-07 1.12347e-07
1300.71 1748.83 2.47948e-08 -8.33733e-08 8.69821e-08
1299.16 1750.12 1.26911e-09 -3.71755e-08 3.71972e-08
1296.5 1745.85 2.01178e-09 -9.9518e-08 9.95383e-08
1296.43 1744.92 -6.45612e-09 -2.74607e-08 2.82095e-08
1296.41 1748.02 3.42859e-09 -5.52543e-08 5.53606e-08
1296.43 1745.78 1.83347e-09 -7.04498e-08 7.04736e-08
1300.86 1748.8 1.94614e-08 -8.76335e-08 8.97685e-08
1296.99 1749.32 -1.11062e-08 -5.31931e-08 5.43402e-08
1296.6 1747.1 5.74166e-09 -1.45622e-07 1.45735e-07
1301.18 1746.73 -3.79191e-10 -1.14279e-07 1.1428e-07
1298.66 1749.93 -2.70213e-10 -2.52525e-08 2.5254e-08
1296.6 1747.92 -1.84336e-09 -1.302e-07 1.30213e-07
1301.25 1747.18 -1.06498e-08 -1.03198e-07 1.03746e-07
1301.23 1745.24 -2.63724e-09 -7.28368e-08 7.28845e-08
1301.15 1746.35 -4.14108e-09 -1.17428e-07 1.17501e-07
1301.01 1746.37 -3.31099e-09 -1.45685e-07 1.45723e-07
1296.53 1747.96 -3.20621e-10 -1.14534e-07 1.14535e-07
1296.63 1748.55 -1.23969e-08 -9.59785e-08 9.67758e-08
1301.13 1746.35 -3.99987e-09 -1.30078e-07 1.3014e-07
1298.42 1749.98 -2.46586e-09 -3.50684e-08 3.5155e-08
1301.04 1747.73 -4.70771e-09 -1.46625e-07 1.467e-07
1298.99 1750.22 -2.94082e-10 -3.51105e-08 3.51117e-08
1301.09 1745.14 2.5866e-09 -7.62587e-08 7.63025e-08
1299.27 1750 2.40744e-09 -3.59231e-08 3.60036e-08
1296.62 1747.66 6.0561e-09 -1.36245e-07 1.3638e-07
1296.78 1744.98 -1.51091e-09 -5.89803e-08 5.89997e-08
1301.09 1746.99 -6.86525e-09 -1.43216e-07 1.43381e-07
1299.23 1749.91 9.62421e-10 -3.0493e-08 3.05082e-08
1300.46 1749.39 1.203e-08 -6.29657e-08 6.41046e-08
1297.04 1749.06 -1.94683e-08 -7.01814e-08 7.28316e-08
1298.53 1749.91 -1.84539e-10 -2.40736e-08 2.40743e-08
1296.49 1748.47 -5.14822e-09 -5.15341e-08 5.17906e-08
1296.69 1745.48 2.6858e-09 -1.20587e-07 1.20617e-07
1296.68 1746.3 4.94703e-09 -1.5418e-07 1.5426e-07
1297.77 1749.94 -2.1105e-09 -2.50115e-08 2.51004e-08
1301.24 1745.08 2.45086e-09 -4.64186e-08 4.64833e-08
1296.68 1746.02 7.27557e-09 -1.47156e-07 1.47336e-07
1296.56 1745.1 -4.80668e-09 -6.92157e-08 6.93824e-08
1301.02 1745.63 1.98044e-09 -1.3385e-07 1.33864e-07
1300.78 1749.21 -1.99001e-10 -4.60583e-08 4.60587e-08
1301.09 1746.68 -3.09661e-09 -1.388e-07 1.38835e-07
1296.55 1748.04 -1.42991e-09 -1.15255e-07 1.15264e-07
1296.48 1746.74 3.53229e-09 -1.1472e-07 1.14774e-07
1301.18 1745.32 -1.16929e-09 -8.87335e-08 8.87412e-08
1298.36 1750.05 -2.93171e-09 -3.87035e-08 3.88144e-08
1299.45 1749.86 3.91177e-09 -4.17218e-08 4.19048e-08
1300.75 1748.79 1.80507e-08 -9.04424e-08 9.22261e-08
1301.11 1745.15 1.73287e-09 -6.81258e-08 6.81478e-08
1301.01 1746.41 -3.94445e-09 -1.46101e-07 1.46154e-07
1301.06 1746.29 -4.50414e-09 -1.37947e-07 1.38021e-07
1299.96 1749.69 9.83674e-09 -4.19229e-08 4.30615e-08
1301.15 1745.16 1.84674e-09 -7.85005e-08 7.85222e-08
1296.65 1748.66 -1.61487e-08 -8.43373e-08 8.58695e-08
1296.85 1745.16 5.68752e-09 -9.08727e-08 9.10505e-08
1296.4 1746.94 9.93293e-09 -5.44307e-08 5.53296e-08
1296.41 1746.77 7.75078e-10 -6.09847e-08 6.09896e-08
1296.48 1747.33 6.51818e-09 -1.0776e-07 1.07957e-07
1296.45 1746.1 6.35222e-09 -9.89988e-08 9.92024e-08
1297.32 1749.64 -6.41039e-09 -4.56697e-08 4.61174e-08
1300.33 1749.49 1.56953e-08 -5.03632e-08 5.27522e-08
1296.51 1746.48 6.79963e-09 -1.32225e-07 1.32399e-07
1296.55 1748.4 -3.66642e-09 -9.86619e-08 9.873e-08
1301.14 1748.11 8.88648e-09 -1.03561e-07 1.03941e-07
1297.5 1749.77 -5.34907e-09 -4.28329e-08 4.31656e-08
1297.92 1750.05 1.29419e-09 -3.0506e-08 3.05335e-08
1301.25 1746.42 -7.3088e-10 -9.24573e-08 9.24602e-08
1301.12 1746.58 -2.61725e-09 -1.36563e-07 1.36588e-07
1296.47 1747.09 1.49553e-09 -1.05369e-07 1.0538e-07
1301.1 1747.88 1.28756e-10 -1.30247e-07 1.30247e-07
1296.65 1746.81 8.27005e-09 -1.51499e-07 1.51724e-07
1301.22 1745.59 -9.36747e-10 -9.64745e-08 9.64791e-08
1301.08 1746.51 -2.69586e-09 -1.43417e-07 1.43443e-07
1301.04 1748.26 1.28124e-08 -1.12992e-07 1.13716e-07
1296.75 1745.19 1.10599e-09 -8.80743e-08 8.80812e-08
1301.07 1745.56 -2.74441e-09 -1.17798e-07 1.1783e-07
1301.21 1745.66 -2.33798e-10 -1.01916e-07 1.01916e-07
1296.49 1745.77 1.53995e-09 -1.066e-07 1.06611e-07
1297.09 1749.17 -1.784e-08 -6.60439e-08 6.8411e-08
1300.15 1749.5 1.55076e-08 -4.1578e-08 4.43758e-08
1300.98 1748 6.58332e-09 -1.40812e-07 1.40966e-07
1297.13 1749.45 -8.047e-09 -4.71506e-08 4.78323e-08
1298.54 1750.16 -1.90946e-09 -3.68994e-08 3.69488e-08
1299.24 1750.15 9.10611e-10 -3.86579e-08 3.86686e-08
1296.68 1746.17 4.00112e-09 -1.50795e-07 1.50848e-07
1297.33 1749.46 -1.47041e-08 -5.46512e-08 5.65948e-08
1296.67 1747.75 4.73985e-09 -1.41036e-07 1.41115e-07
1301.07 1746.57 -5.55749e-09 -1.39098e-07 1.39209e-07
1296.49 1745.69 1.61597e-09 -1.00788e-07 1.00801e-07
1297.2 1749.53 -1.09391e-08 -4.7139e-08 4.83916e-08
1300.63 1749.24 1.30414e-08 -6.92275e-08 7.04452e-08
1296.45 1748.09 5.28944e-09 -9.6257e-08 9.64022e-08
1297.26 1749.47 -1.50081e-08 -5.30511e-08 5.51332e-08
1301.08 1745.76 -2.29637e-09 -1.32168e-07 1.32188e-07
1301.08 1747.01 -5.07994e-09 -1.45712e-07 1.45801e-07
1296.6 1745.68 3.13249e-09 -1.21116e-07 1.21157e-07
1299.85 1749.83 5.88911e-09 -4.47652e-08 4.51509e-08
1296.56 1746.48 7.87341e-09 -1.32842e-07 1.33075e-07
1297.41 1749.51 -1.45456e-08 -4.84407e-08 5.05774e-08
1301.19 1748.15 4.20726e-09 -8.84206e-08 8.85207e-08
1300.8 1748.75 2.28235e-08 -9.43634e-08 9.70843e-08
1301.13 1745.28 1.6662e-09 -9.1156e-08 9.11712e-08
1296.68 1746.88 7.4735e-09 -1.57551e-07 1.57729e-07
1296.69 1746.08 6.42957e-09 -1.52613e-07 1.52749e-07
1296.52 1747.66 6.70807e-09 -1.16145e-07 1.16339e-07
1296.52 1746.15 -2.12751e-10 -1.29669e-07 1.29669e-07
1296.78 1748.8 -1.55145e-08 -8.38835e-08 8.53062e-08
1301.3 1745.34 5.30326e-09 -4.81693e-08 4.84603e-08
1299.73 1749.81 4.44126e-09 -4.35747e-08 4.38004e-08
1301.05 1746.72 -3.43893e-09 -1.45121e-07 1.45161e-07
1296.69 1745.26 -1.61422e-09 -1.01519e-07 1.01532e-07
1301 1746.6 -2.33519e-09 -1.47525e-07 1.47543e-07
1298.39 1750.06 -1.62317e-09 -3.7649e-08 3.76839e-08
1296.45 1747.19 1.05375e-08 -1.07767e-07 1.08281e-07
1296.48 1746.76 2.89435e-09 -1.14843e-07 1.1488e-07
1296.64 1745.38 9.59844e-10 -1.0508e-07 1.05085e-07
1299.93 1749.85 3.90727e-09 -4.41846e-08 4.4357e-08
1301.06 1745.13 2.69647e-09 -8.0846e-08 8.0891e-08
1301.15 1745.24 1.22348e-09 -8.62827e-08 8.62914e-08
1296.49 1746.21 2.09314e-09 -1.15575e-07 1.15594e-07
1296.65 1744.99 -3.68383e-09 -5.4425e-08 5.45495e-08
1301.05 1745.71 -1.37641e-09 -1.29932e-07 1.29939e-07
1299.31 1749.93 2.83836e-09 -3.20165e-08 3.21421e-08
1298.61 1750.01 -7.64974e-10 -3.53609e-08 3.53692e-08
1301.09 1748.67 4.09692e-09 -4.83636e-08 4.85368e-08
1297.5 1749.74 -5.87512e-09 -4.79855e-08 4.83438e-08
1301.02 1746.33 -2.89621e-09 -1.43763e-07 1.43793e-07
1301.2 1745.66 -7.42332e-10 -1.01598e-07 1.01601e-07
1301.18 1746.29 -4.1126e-09 -1.17975e-07 1.18046e-07
1296.58 1745.79 3.72691e-09 -1.26794e-07 1.26849e-07
1300.98 1747.92 1.63216e-09 -1.44522e-07 1.44531e-07
1296.54 1747.6 4.64641e-09 -1.27132e-07 1.27217e-07
1298.87 1750.21 1.10143e-10 -2.969e-08 2.96902e-08
1299.94 1749.85 4.96923e-09 -5.22385e-08 5.24743e-08
1296.46 1746.79 6.75163e-10 -1.01037e-07 1.01039e-07
1296.43 1745.74 -3.9017e-09 -7.06971e-08 7.08047e-08
1300.52 1749.5 9.54938e-09 -5.32904e-08 5.41392e-08
1296.63 1748.6 -1.35698e-08 -8.33905e-08 8.44874e-08
1301.17 1747.9 -9.0128e-10 -1.0324e-07 1.03244e-07
1296.43 1745.25 -6.14067e-10 -5.1794e-08 5.17976e-08
1297.33 1749.34 -1.6785e-08 -4.44504e-08 4.7514e-08
1298.14 1750.04 -2.24609e-09 -4.5339e-08 4.53946e-08
1299.68 1749.85 4.38158e-09 -4.30195e-08 4.3242e-08
1300.88 1745.06 5.69895e-10 -6.45064e-08 6.45089e-08
1296.8 1748.54 -1.87163e-08 -9.40961e-08 9.59395e-08
1301.01 1746.97 -2.04408e-09 -1.57503e-07 1.57516e-07
1296.7 1745.34 -1.31453e-09 -1.04952e-07 1.0496e-07
1301.07 1748.71 7.50907e-09 -6.10116e-08 6.14719e-08
1301.01 1746.15 -2.86005e-09 -1.46389e-07 1.46417e-07
1300.03 1749.83 2.82287e-09 -5.01037e-08 5.01832e-08
1300.77 1749.06 1.38978e-08 -7.25943e-08 7.39127e-08
1301 1747.28 -5.9336e-09 -1.57778e-07 1.57889e-07
1296.43 1748.21 -1.59669e-08 -5.81207e-08 6.0274e-08
1297.17 1749.37 -1.42286e-08 -5.7257e-08 5.89984e-08
1299.34 1749.97 2.90881e-09 -3.60311e-08 3.61483e-08
1296.48 1746.24 1.2865e-09 -9.79944e-08 9.80028e-08
1296.68 1748.03 -9.13318e-09 -1.29943e-07 1.30264e-07
1300.45 1749.58 3.77247e-09 -3.55868e-08 3.57862e-08
1296.66 1745.9 8.82849e-09 -1.44727e-07 1.44996e-07
1296.58 1744.99 -3.80377e-09 -5.10824e-08 5.12238e-08
1299.27 1749.98 2.4101e-09 -3.8868e-08 3.89426e-08
1296.69 1745.37 8.55734e-10 -1.0914e-07 1.09143e-07
1301.03 1745.94 -7.25898e-10 -1.40235e-07 1.40237e-07
1296.5 1747.19 2.0961e-09 -1.10459e-07 1.10478e-07
1296.59 1746.55 8.15067e-09 -1.53422e-07 1.53638e-07
1296.72 1748.25 -1.57734e-08 -1.17433e-07 1.18487e-07
1300.37 1749.55 1.02522e-08 -5.36531e-08 5.46238e-08
1301.25 1745.79 -2.53358e-09 -9.36616e-08 9.36959e-08
1298.34 1749.96 -2.48279e-09 -3.60714e-08 3.61568e-08
1296.66 1746.58 7.98764e-09 -1.59533e-07 1.59733e-07
1298.89 1750.02 -3.78794e-10 -4.08277e-08 4.08294e-08
1296.44 1744.9 -8.57411e-09 -2.02065e-08 2.19503e-08
1300.3 1749.48 1.54373e-08 -5.81148e-08 6.01302e-08
1301.18 1747.91 -2.01384e-09 -1.06857e-07 1.06876e-07
1297.46 1749.69 -6.76108e-09 -4.73004e-08 4.77812e-08
1301.03 1747.72 -2.87875e-09 -1.47183e-07 1.47211e-07
1301.17 1744.97 4.48503e-09 -3.87769e-08 3.90354e-08
1296.88 1749.21 -9.34655e-09 -5.38049e-08 5.46107e-08
1299.74 1749.87 5.25724e-09 -4.49625e-08 4.52688e-08
1301.24 1746.23 1.93077e-09 -8.82047e-08 8.82259e-08
1301.01 1746.37 -3.73541e-09 -1.46662e-07 1.46709e-07
1300.16 1749.55 1.34479e-08 -4.30889e-08 4.51387e-08
1301.12 1747.15 -7.14079e-09 -1.39993e-07 1.40175e-07
1297.8 1749.93 -3.94954e-09 -4.0239e-08 4.04324e-08
1301.19 1745.51 -2.46609e-09 -1.00558e-07 1.00588e-07
1296.58 1746.82 5.33566e-09 -1.45409e-07 1.45507e-07
1297.17 1749.23 -1.38975e-08 -6.46544e-08 6.61311e-08
1297.5 1749.57 -1.15925e-08 -4.70032e-08 4.84116e-08
1296.85 1744.89 -1.20501e-09 -4.14535e-08 4.1471e-08
1300.88 1745.02 2.51523e-09 -4.32702e-08 4.33432e-08
1301.16 1745.69 -2.23309e-09 -1.13022e-07 1.13044e-07
1300.98 1748.63 1.48058e-08 -9.64643e-08 9.75939e-08
1301.01 1747.39 -2.53152e-09 -1.53917e-07 1.53938e-07
1301.06 1745.03 2.5304e-09 -4.92436e-08 4.93086e-08
1296.68 1745.78 4.60396e-09 -1.39014e-07 1.3909e-07
1299.96 1749.84 4.36805e-09 -4.335e-08 4.35696e-08
1300.5 1749.45 7.67635e-09 -5.66413e-08 5.71591e-08
1298.74 1750.07 -3.52678e-10 -3.63701e-08 3.63718e-08
1297.17 1749.35 -1.60565e-08 -5.89296e-08 6.10779e-08
1300.1 1749.84 -2.75919e-10 -3.00727e-08 3.00739e-08
1297.04 1748.99 -2.0818e-08 -6.61814e-08 6.93784e-08
1300.08 1749.54 6.35007e-09 -5.34384e-08 5.38143e-08
1300 1749.82 4.19171e-09 -4.56856e-08 4.58775e-08
1301.13 1748.03 2.30667e-09 -1.07928e-07 1.07953e-07
1300.88 1745.22 7.15833e-10 -9.23274e-08 9.23302e-08
1296.41 1747.26 -1.31887e-09 -6.15207e-08 6.15348e-08
1301.05 1746.49 -3.13494e-09 -1.45264e-07 1.45298e-07
1297.19 1749.24 -2.16414e-08 -5.82073e-08 6.21002e-08
1296.68 1748.7 -8.77809e-09 -8.619e-08 8.66358e-08
1301.08 1746.31 -2.62427e-09 -1.40302e-07 1.40327e-07
1296.53 1747.22 1.0685e-08 -1.29421e-07 1.29861e-07
1297.32 1749.68 1.66534e-10 -3.21541e-08 3.21546e-08
1296.39 1747.33 -4.53579e-09 -6.33134e-08 6.34757e-08
1296.93 1749.31 -3.2754e-09 -3.78813e-08 3.80226e-08
1298.41 1750.09 -1.88961e-09 -3.85292e-08 3.85755e-08
1301.11 1745.64 3.56645e-10 -1.19997e-07 1.19998e-07
1301.06 1746.96 -5.56244e-09 -1.4582e-07 1.45926e-07
1296.62 1745.79 5.80951e-09 -1.28477e-07 1.28609e-07
1301 1747.76 -4.20668e-09 -1.46787e-07 1.46847e-07
1301.09 1747.41 -2.59975e-09 -1.41241e-07 1.41265e-07
1296.48 1747.91 -1.86854e-09 -9.81074e-08 9.81251e-08
1296.75 1749.02 -7.49949e-09 -4.25743e-08 4.32298e-08
1296.68 1746.18 4.59314e-09 -1.49814e-07 1.49885e-07
1296.75 1749.03 -9.46037e-09 -3.97529e-08 4.08631e-08
1296.64 1745.06 -2.87488e-09 -7.23952e-08 7.24523e-08
1297.34 1749.49 -1.48295e-08 -5.30664e-08 5.50996e-08
1296.42 1748.05 2.18704e-09 -7.32207e-08 7.32534e-08
1297.79 1749.98 -1.43143e-09 -3.07936e-08 3.08269e-08
1301.13 1747.8 -1.53384e-09 -1.25596e-07 1.25605e-07
1297.87 1749.89 -5.13169e-09 -4.12767e-08 4.15944e-08
1301.31 1744.95 2.10017e-09 -1.26902e-08 1.28629e-08
1301.23 1745.42 -1.31165e-09 -7.8474e-08 7.8485e-08
1298.82 1750.15 7.49354e-11 -3.63512e-08 3.63513e-08
1301.05 1747.87 8.30785e-12 -1.31027e-07 1.31027e-07
1299.34 1749.88 2.77361e-09 -3.14508e-08 3.15729e-08
1296.48 1747.61 5.06829e-09 -1.04738e-07 1.04861e-07
1301.05 1745.74 -2.64789e-09 -1.30776e-07 1.30803e-07
1301.07 1747.2 -1.78631e-09 -1.43688e-07 1.437e-07
1301.23 1746.7 4.97218e-10 -9.921e-08 9.92112e-08
1301.13 1748.31 1.09076e-08 -8.93615e-08 9.00247e-08
1296.57 1748.51 -8.50534e-09 -7.16276e-08 7.21308e-08
1297.98 1749.91 -4.99635e-09 -4.09663e-08 4.12699e-08
1301.2 1746.9 1.2714e-10 -1.10706e-07 1.10706e-07
1298.19 1750.1 -1.41793e-09 -4.46794e-08 4.47019e-08
1297.07 1749.35 -1.09772e-08 -5.22068e-08 5.33483e-08
1299.4 1750.06 2.85478e-09 -4.20775e-08 4.21742e-08
1297.52 1749.69 -9.09085e-09 -4.63434e-08 4.72266e-08
1301.07 1747.63 -1.29641e-09 -1.45745e-07 1.45751e-07
1298.1 1749.93 -4.01174e-09 -4.36124e-08 4.37966e-08
1301.27 1747.23 1.09494e-08 -7.86067e-08 7.93656e-08
1299.69 1749.81 3.45596e-09 -4.74188e-08 4.75446e-08
1296.66 1748.2 -7.4359e-09 -1.2878e-07 1.28994e-07
1297.57 1749.65 -1.14505e-08 -4.47105e-08 4.61535e-08
1296.58 1746.9 7.54853e-09 -1.44753e-07 1.4495e-07
1301.15 1745.6 -9.65163e-10 -1.13052e-07 1.13056e-07
1301.22 1746.15 -2.13471e-09 -9.96843e-08 9.97072e-08
1296.5 1745.17 -5.66604e-10 -6.69271e-08 6.69295e-08
1296.48 1747.89 -6.50278e-10 -9.93254e-08 9.93275e-08
1301.27 1745.64 -3.10183e-10 -7.97048e-08 7.97054e-08
1298.27 1749.98 -2.53231e-09 -4.16069e-08 4.16839e-08
1301.06 1745.07 3.0824e-09 -7.49695e-08 7.50329e-08
1296.42 1748.04 -1.06994e-08 -6.08646e-08 6.17978e-08
1299.82 1749.76 5.51035e-09 -4.83011e-08 4.86144e-08
1296.58 1747.5 5.95066e-09 -1.3602e-07 1.3615e-07
1296.46 1746.87 2.41086e-09 -1.07131e-07 1.07158e-07
1299.27 1750.05 2.7808e-09 -4.10492e-08 4.11433e-08
1301.01 1745.14 1.03378e-09 -8.47853e-08 8.47916e-08
1300.88 1749.05 1.07437e-08 -6.51782e-08 6.60577e-08
1296.44 1748.23 -6.3069e-09 -5.14585e-08 5.18435e-08
1301.23 1745.6 1.81281e-09 -9.5962e-08 9.59791e-08
1299.06 1750.19 7.33306e-11 -3.84291e-08 3.84292e-08
1297.05 1749.39 -9.36521e-09 -5.39827e-08 5.4789e-08
1301.02 1745.92 3.67084e-10 -1.43104e-07 1.43104e-07
1296.67 1747.3 9.70987e-09 -1.5359e-07 1.53897e-07
1300.46 1749.49 1.20544e-08 -5.93789e-08 6.05901e-08
1296.69 1745.82 7.40816e-09 -1.42951e-07 1.43142e-07
1301.01 1748.31 1.10013e-08 -1.15762e-07 1.16283e-07
1301.21 1745.18 1.36248e-09 -7.15841e-08 7.1597e-08
1300.86 1748.69 1.67864e-08 -9.84863e-08 9.99066e-08
1299.6 1750.02 2.76914e-09 -4.11033e-08 4.11965e-08
1300.36 1749.51 1.41617e-08 -5.93848e-08 6.10501e-08
1298.47 1749.93 -1.8581e-09 -3.34359e-08 3.34875e-08
1299.12 1749.99 1.55801e-09 -3.10547e-08 3.10937e-08
1296.71 1745.2 -3.39442e-09 -9.00827e-08 9.01466e-08
1296.43 1745.87 5.98573e-11 -9.36633e-08 9.36633e-08
1298.2 1749.89 -2.90641e-09 -3.66314e-08 3.67465e-08
1298.28 1749.92 -2.58962e-09 -3.58724e-08 3.59658e-08
1296.56 1747.11 7.80037e-09 -1.41898e-07 1.42112e-07
1300.95 1748.96 1.2444e-08 -3.82975e-08 4.02685e-08
1301.02 1746.13 -3.3531e-09 -1.44717e-07 1.44756e-07
1296.76 1748.75 -1.40585e-08 -8.90984e-08 9.02007e-08
1301.15 1747.98 -7.03366e-10 -1.12388e-07 1.12391e-07
1296.52 1747.89 6.48643e-11 -1.13882e-07 1.13882e-07
1297.87 1749.78 -6.56706e-09 -3.85592e-08 3.91144e-08
1300.96 1744.96 2.02512e-09 -3.47182e-08 3.47772e-08
1300.04 1749.57 4.20074e-09 -4.12838e-08 4.1497e-08
1296.96 1749.23 -1.36492e-08 -5.72926e-08 5.88961e-08
1296.4 1748.03 7.77471e-09 -6.00929e-08 6.05938e-08
1296.63 1745.78 4.88892e-09 -1.36138e-07 1.36226e-07
1301.2 1746.81 -1.99392e-09 -1.12655e-07 1.12673e-07
1301.27 1747.52 3.36743e-09 -6.66341e-08 6.67192e-08
1297.44 1749.61 -1.10018e-08 -4.76272e-08 4.88814e-08
1297.65 1749.75 -7.44011e-09 -4.65884e-08 4.71788e-08
1299.96 1749.85 4.19795e-09 -4.71889e-08 4.73752e-08
1297.5 1749.5 -1.24908e-08 -3.91528e-08 4.1097e-08
1299.33 1749.87 1.97612e-09 -3.35692e-08 3.36273e-08
1301.2 1747.11 3.67962e-09 -1.13027e-07 1.13087e-07
1297.11 1749.21 -1.48793e-08 -6.80786e-08 6.96857e-08
1301 1747.14 -5.80907e-11 -1.57156e-07 1.57156e-07
1300.95 1745.24 -2.3155e-09 -9.81253e-08 9.81526e-08
1296.65 1748.29 -1.16548e-08 -1.19202e-07 1.1977e-07
1301.13 1744.97 3.91612e-09 -4.20574e-08 4.22394e-08
1300.99 1748 7.36305e-09 -1.329e-07 1.33104e-07
1296.4 1747.75 -1.87282e-09 -7.72594e-08 7.72821e-08
1300.86 1748.72 2.13201e-08 -9.53559e-08 9.77103e-08
1300.47 1749.56 4.95539e-09 -3.60574e-08 3.63964e-08
1296.4 1747.58 8.48277e-09 -7.74738e-08 7.79369e-08
1300.79 1748.83 2.37976e-08 -8.92628e-08 9.23806e-08
1296.42 1746.21 -6.6307e-09 -6.08664e-08 6.12265e-08
1296.42 1745.78 -3.51638e-09 -5.85891e-08 5.86945e-08
1296.48 1745.38 -3.47602e-09 -8.24079e-08 8.24812e-08
1296.42 1745.78 2.05675e-09 -8.31186e-08 8.31441e-08
1300.99 1747.84 -1.81588e-09 -1.46267e-07 1.46278e-07
1301.1 1747.25 -2.57645e-09 -1.43332e-07 1.43355e-07
1298.95 1750.2 -2.08214e-10 -2.9057e-08 2.90578e-08
1300.13 1749.77 7.30494e-09 -5.22843e-08 5.27921e-08
1301.19 1748.37 -2.43993e-09 -7.04495e-08 7.04917e-08
1301.19 1746.37 -7.29201e-09 -1.19022e-07 1.19245e-07
1296.73 1745.13 -6.14336e-10 -8.12168e-08 8.12192e-08
1300.94 1748.85 1.23973e-08 -7.1654e-08 7.27185e-08
