x z szz sxx pp
1272.06 1658.43 -3.87562e+06 -2.23681e+06 389629
1576.26 1508.35 -1.19294e+07 -6.03761e+06 3.30639e+06
1209.13 1673.6 -2.78564e+06 -2.06715e+06 15085.6
1368.98 1657.95 -5.36558e+06 -2.44547e+06 946710
808.678 1263.14 -1.14189e+07 -1.03862e+07 3.2413e+06
1405.99 1606.76 -7.1664e+06 -3.53616e+06 1.64029e+06
1519.02 1191.22 -1.93747e+07 -1.31481e+07 6.20582e+06
1184.93 1690.96 -2.16067e+06 -1.83849e+06 0
1397.65 987.567 -2.2908e+07 -1.77235e+07 7.67801e+06
1050.98 1306.89 -1.16126e+07 -9.65374e+06 3.23541e+06
1263.56 1693.4 -2.94956e+06 -1.70784e+06 27519.2
1333.8 1623.18 -5.64824e+06 -2.97938e+06 1.10126e+06
722.967 970.065 -1.95063e+07 -1.62095e+07 6.16097e+06
383.046 1628.18 -1.58953e+06 -2.81695e+06 0
1539.7 1559.38 -1.01361e+07 -4.64902e+06 2.65733e+06
1307.38 943.837 -2.29074e+07 -1.82967e+07 7.66328e+06
1439.78 1646.72 -6.57794e+06 -2.76031e+06 1.42376e+06
1764.67 1057.83 -2.31457e+07 -1.70606e+07 7.88322e+06
1249.86 1596.35 -5.32355e+06 -3.54432e+06 963799
1411.83 1634.89 -6.52382e+06 -2.97133e+06 1.39644e+06
1366.5 1662.79 -5.19072e+06 -2.33572e+06 885476
1390.47 1649.82 -5.80739e+06 -2.55367e+06 1.13132e+06
1394.1 1662.18 -5.61478e+06 -2.43524e+06 1.03899e+06
1410.06 1681.87 -5.28378e+06 -2.01615e+06 925247
1403.72 1612.68 -6.95481e+06 -3.36927e+06 1.57084e+06
325.618 961.029 -1.94925e+07 -1.59186e+07 6.05283e+06
1391.8 1636.68 -6.16402e+06 -2.8452e+06 1.26866e+06
1246.14 1688.06 -2.93878e+06 -1.83576e+06 11984.1
1280.16 1669.95 -3.75685e+06 -2.0861e+06 320197
1218.97 1666.05 -3.07487e+06 -2.17386e+06 47822.2
1213.88 1671.78 -2.79758e+06 -2.03842e+06 0
1533.77 1341.98 -1.57949e+07 -9.68229e+06 4.81222e+06
1397.5 1678.4 -5.11657e+06 -1.88891e+06 878615
1400.35 1687.56 -4.97882e+06 -1.82197e+06 806355
1270.13 1659.87 -3.87928e+06 -2.30798e+06 374576
1357.49 1696.13 -4.15543e+06 -1.64237e+06 487292
41.3566 1099.77 -1.50392e+07 -1.30481e+07 1.4365e+06
1181.16 1626.49 -3.75181e+06 -2.94027e+06 349561
1212.78 1626.47 -4.08615e+06 -2.98902e+06 473366
236.073 1576.53 -2.40508e+06 -4.03926e+06 45297.8
1376.26 1641.96 -5.76568e+06 -2.64765e+06 1.13287e+06
1353.26 1607.44 -6.44067e+06 -3.46739e+06 1.37832e+06
262.001 1331.52 -9.02108e+06 -8.82975e+06 2.30437e+06
1324.01 1621.01 -5.62408e+06 -3.0983e+06 1.07495e+06
1365.06 1684.02 -4.63694e+06 -1.94365e+06 662940
1602.31 1106.23 -2.21755e+07 -1.56144e+07 7.29417e+06
1413.47 1625.24 -6.79228e+06 -3.19011e+06 1.50204e+06
1420.75 1601.62 -7.45011e+06 -3.57302e+06 1.7531e+06
1294.87 1630.51 -5.00872e+06 -2.94309e+06 844068
1400.38 1614.87 -6.89624e+06 -3.38981e+06 1.53743e+06
804.025 867.064 -2.19078e+07 -1.7613e+07 7.04893e+06
1277.71 1659.9 -3.92216e+06 -2.23232e+06 406392
1321.78 1679.23 -4.04805e+06 -1.96887e+06 470193
1366.32 1622.84 -6.1475e+06 -3.07034e+06 1.27279e+06
982.494 1476.43 -6.5546e+06 -5.98708e+06 1.38458e+06
1976.4 1145.6 -2.13632e+07 -1.46692e+07 7.1351e+06
831.939 836.305 -2.34483e+07 -1.87829e+07 7.52296e+06
1238.06 1627.49 -4.38906e+06 -2.96379e+06 581194
505.587 1645.51 -1.45691e+06 -2.39719e+06 0
1355.74 1650.19 -5.25588e+06 -2.425e+06 939694
1368.33 1694.04 -4.35734e+06 -1.69469e+06 573595
1510.26 1126.49 -2.09713e+07 -1.48285e+07 6.8376e+06
827.925 1008.59 -1.85126e+07 -1.54957e+07 5.81841e+06
265.334 1575.54 -2.38836e+06 -3.96386e+06 13787.4
1244.59 1654.49 -3.70967e+06 -2.39615e+06 296055
1340.11 1634.75 -5.54109e+06 -2.89708e+06 1.02573e+06
657.763 1289.8 -1.08427e+07 -9.65802e+06 2.94248e+06
39.5656 1403.58 -7.31695e+06 -7.81344e+06 509233
1277.56 1675.82 -3.53691e+06 -1.95213e+06 237178
1851.67 1490.05 -1.25109e+07 -6.40373e+06 3.71973e+06
268.099 895.741 -2.07883e+07 -1.67853e+07 6.47833e+06
1372.29 1656.99 -5.36331e+06 -2.38812e+06 967025
1230.01 1610.53 -4.61152e+06 -3.1808e+06 709461
11.8348 1589.61 -2.18571e+06 -4.23461e+06 0
5.24996 1579.15 -2.30196e+06 -4.31515e+06 0
255.35 1575.17 -2.23778e+06 -3.84548e+06 13787.4
1407.01 1622.73 -6.72041e+06 -3.1267e+06 1.47962e+06
80.6236 833.015 -2.29565e+07 -1.76806e+07 5.92776e+06
1368.78 1602.2 -6.67378e+06 -3.45419e+06 1.48833e+06
1397.36 1682.74 -5.02213e+06 -1.81443e+06 834187
647.052 1384.46 -8.36351e+06 -7.85561e+06 1.99915e+06
1394.5 1651.43 -5.85078e+06 -2.5899e+06 1.13771e+06
1435.54 1638.53 -6.7134e+06 -2.85537e+06 1.46922e+06
221.239 1159.51 -1.34085e+07 -1.2089e+07 3.82658e+06
215.648 1150.16 -1.34787e+07 -1.21663e+07 3.8242e+06
1269.23 1695.98 -2.94969e+06 -1.63664e+06 27519.2
1084.09 1653.8 -2.28582e+06 -2.36261e+06 0
1326.06 1615.27 -5.79478e+06 -3.2401e+06 1.15684e+06
1303.06 1622.59 -5.1946e+06 -2.93157e+06 939879
1281.86 1678.83 -3.55964e+06 -1.94988e+06 231344
133.057 1311.11 -9.31461e+06 -9.24668e+06 1.98478e+06
1355.02 1694.84 -4.17664e+06 -1.69297e+06 493683
128.602 1106.13 -1.50844e+07 -1.31461e+07 3.63513e+06
1321.34 1651.92 -4.84849e+06 -2.57125e+06 764486
128.484 1039.81 -1.69713e+07 -1.43845e+07 4.23912e+06
408.83 1445.85 -6.26318e+06 -6.41208e+06 1.26813e+06
988.589 1463.95 -7.25129e+06 -6.42797e+06 1.63106e+06
109.194 1185.96 -1.27718e+07 -1.15924e+07 2.65694e+06
1358.82 1077.76 -2.01455e+07 -1.539e+07 6.59783e+06
800.413 937.572 -1.99906e+07 -1.65022e+07 6.37172e+06
1369.33 1683.91 -4.65814e+06 -1.89741e+06 684835
1360.95 1699.93 -4.12799e+06 -1.58533e+06 471529
447.666 1360.69 -8.8158e+06 -8.37506e+06 2.26047e+06
194.851 1105.25 -1.48819e+07 -1.30536e+07 4.27176e+06
1282.64 1624.09 -5.09193e+06 -3.12233e+06 852820
1158.4 1602.23 -4.36752e+06 -3.53022e+06 583294
253.203 1273.02 -1.04699e+07 -1.00809e+07 2.77737e+06
1392.21 1680.89 -5.02816e+06 -1.90127e+06 826577
1863.08 1531.78 -1.15333e+07 -5.46776e+06 3.32059e+06
1397.56 1699.95 -4.57973e+06 -1.49827e+06 667620
1242.22 1610.76 -4.84376e+06 -3.24263e+06 777982
1685.18 1494.55 -1.21852e+07 -6.21011e+06 3.57357e+06
1342.86 1623.28 -5.94348e+06 -3.15733e+06 1.16806e+06
1372.96 1644.62 -5.66445e+06 -2.59326e+06 1.0903e+06
1228.7 1610.61 -4.53525e+06 -3.14799e+06 685332
272.674 824.012 -2.26544e+07 -1.80234e+07 7.1624e+06
1344.37 1597.59 -6.5254e+06 -3.58164e+06 1.41856e+06
1206.41 1650.16 -3.29287e+06 -2.46458e+06 141045
1250.33 1679.31 -3.02078e+06 -1.85152e+06 34639.7
1040.71 1342.69 -1.04839e+07 -8.89032e+06 2.80099e+06
404.18 1308.01 -1.03191e+07 -9.47042e+06 2.76159e+06
1166.32 1282.03 -1.28234e+07 -1.03015e+07 3.77253e+06
1455.83 1667.37 -6.26009e+06 -2.27831e+06 1.28184e+06
1269.98 1625.88 -4.83255e+06 -3.02289e+06 761479
1164.24 1650.62 -2.97441e+06 -2.46758e+06 51337.8
1224.25 1520.15 -6.83158e+06 -5.03364e+06 1.60242e+06
1830.07 1112.73 -2.17264e+07 -1.54525e+07 7.3223e+06
1118.64 1638.77 -3.24016e+06 -2.85847e+06 149419
1155.12 1676.99 -2.39955e+06 -2.14839e+06 0
1298.93 1638.77 -4.7931e+06 -2.71161e+06 755213
1299.63 1065.81 -1.95509e+07 -1.52253e+07 6.41993e+06
1443.93 1642.52 -6.76572e+06 -2.86805e+06 1.48629e+06
488.892 1632.88 -1.4388e+06 -2.4842e+06 0
1441.56 1532.83 -9.5238e+06 -5.22743e+06 2.54663e+06
1167.18 1637.25 -3.47417e+06 -2.81261e+06 223018
501.727 1638.43 -1.44895e+06 -2.4842e+06 0
1399.19 1541.94 -8.67363e+06 -4.80197e+06 2.23908e+06
270.855 1520.62 -4.15579e+06 -5.23584e+06 458980
1401.25 1613.22 -6.87873e+06 -3.32225e+06 1.54739e+06
1223.27 1658.23 -3.22335e+06 -2.23312e+06 111578
1373.98 1256.42 -1.57629e+07 -1.12695e+07 4.91883e+06
1434.55 1667.37 -5.97483e+06 -2.29766e+06 1.19059e+06
1293.47 1665.29 -3.9215e+06 -2.0855e+06 431962
487.194 1628.75 -1.57669e+06 -2.58202e+06 0
432.873 1472.35 -5.77743e+06 -6.02362e+06 1.11679e+06
1242.4 1601.47 -5.1446e+06 -3.50552e+06 889601
1182.56 1678.47 -2.30693e+06 -1.92619e+06 0
1620.69 1150.34 -2.10625e+07 -1.45078e+07 6.88647e+06
484.933 964.25 -1.94439e+07 -1.5813e+07 6.07829e+06
1377.45 1695.7 -4.48497e+06 -1.68636e+06 607113
1419.05 1654.18 -6.07848e+06 -2.49751e+06 1.22852e+06
595.97 990.425 -1.9146e+07 -1.55162e+07 5.94598e+06
380.359 838.368 -2.27181e+07 -1.80058e+07 7.17142e+06
1622.58 1125.82 -2.15959e+07 -1.49608e+07 7.13064e+06
1513.74 1102.64 -2.15999e+07 -1.53634e+07 7.08929e+06
1230.44 1635.85 -3.95834e+06 -2.69525e+06 429927
1201.27 1632.84 -3.64907e+06 -2.7068e+06 302505
641.544 1327.19 -9.95844e+06 -9.00581e+06 2.6062e+06
1238.6 1630.68 -4.29023e+06 -2.89815e+06 538357
1160.61 1647.94 -3.05728e+06 -2.53448e+06 80302.4
617.128 1303.37 -1.06489e+07 -9.49625e+06 2.82971e+06
1237.16 1681.53 -3.02854e+06 -2.02447e+06 29194.5
317.418 1472.49 -5.27604e+06 -5.96867e+06 905625
642.71 1646.86 -1.65205e+06 -2.52761e+06 0
1369.38 1664.51 -5.17123e+06 -2.32166e+06 886762
458.15 966.061 -1.93512e+07 -1.5801e+07 6.03362e+06
1474.99 828.123 -2.76161e+07 -2.20419e+07 9.64916e+06
1152.99 1614.4 -3.94152e+06 -3.21904e+06 405413
1300.37 1680.62 -3.77427e+06 -1.95275e+06 343355
1268.66 1628.33 -4.59899e+06 -2.79138e+06 694897
1647.6 1118.68 -2.18921e+07 -1.52936e+07 7.26185e+06
1169.85 1625.37 -3.86407e+06 -3.08487e+06 393039
1431.01 1643.96 -6.56335e+06 -2.83245e+06 1.40433e+06
1639.62 1304.05 -1.70806e+07 -1.06612e+07 5.39653e+06
1354.98 1670.45 -4.80121e+06 -2.15362e+06 748304
289.563 1016.13 -1.77507e+07 -1.48546e+07 5.43027e+06
1921.45 1050.68 -2.36234e+07 -1.72753e+07 8.02158e+06
1436.69 1592.87 -7.92452e+06 -3.95559e+06 1.94231e+06
1331.12 1575.97 -6.91492e+06 -4.0664e+06 1.56855e+06
1887.53 1283.61 -1.77486e+07 -1.12057e+07 5.7399e+06
118.536 1014.97 -1.75404e+07 -1.47679e+07 4.19116e+06
1281.39 1662.21 -3.94979e+06 -2.25438e+06 425155
1223.96 1666.65 -3.06234e+06 -2.11241e+06 56600.9
1261.49 1578.89 -5.98542e+06 -3.97261e+06 1.20749e+06
1379.9 1676.65 -4.93565e+06 -1.97169e+06 806449
1284.16 1656.44 -4.12313e+06 -2.30327e+06 484513
489.719 872.389 -2.2144e+07 -1.76183e+07 7.08619e+06
1152.92 1647.43 -2.93115e+06 -2.48944e+06 40237.1
166.817 992.934 -1.77502e+07 -1.48814e+07 5.02929e+06
1326.89 1621.01 -5.68473e+06 -3.16002e+06 1.10213e+06
1414.04 1651.53 -6.06241e+06 -2.48977e+06 1.22832e+06
1405.86 1690.11 -4.99284e+06 -1.81021e+06 815242
251.505 1003.36 -1.7688e+07 -1.47229e+07 5.39569e+06
1188.83 1681.59 -2.33719e+06 -1.91791e+06 0
869.444 1025.42 -1.81642e+07 -1.5176e+07 5.6809e+06
1490.44 1477.37 -1.16637e+07 -6.5898e+06 3.31641e+06
1197.32 1680.99 -2.50047e+06 -1.97934e+06 0
893.111 1606.1 -2.54001e+06 -3.28416e+06 41197.6
359.122 1278.29 -1.0692e+07 -9.80098e+06 2.89144e+06
1923.55 1370.22 -1.58051e+07 -9.23522e+06 4.99253e+06
1232.96 1602.43 -4.99274e+06 -3.47217e+06 832294
1190.74 854.545 -2.40265e+07 -1.94419e+07 7.98019e+06
1366.21 1623.54 -6.14758e+06 -3.07444e+06 1.2675e+06
1332.93 1634.61 -5.45169e+06 -2.94515e+06 1.00282e+06
777.186 1261.07 -1.12282e+07 -1.01351e+07 3.19841e+06
224.969 1008.59 -1.76543e+07 -1.47898e+07 5.36083e+06
646.379 1636.24 -1.65216e+06 -2.56585e+06 0
486.581 1642.99 -1.48911e+06 -2.48693e+06 0
1264.18 1659.67 -3.89634e+06 -2.36052e+06 373274
1433.63 1692 -5.31061e+06 -1.68735e+06 926086
1412.59 1612.63 -7.11788e+06 -3.46928e+06 1.62662e+06
1422.31 1620.95 -6.94924e+06 -3.13716e+06 1.57178e+06
1889.11 1341.5 -1.63878e+07 -9.99113e+06 5.21115e+06
1190.52 1603.95 -4.46126e+06 -3.44947e+06 648982
236.655 1095.26 -1.50993e+07 -1.29919e+07 4.46204e+06
1293.43 946.763 -2.25305e+07 -1.79386e+07 7.55303e+06
1183.83 1635.95 -3.3817e+06 -2.62209e+06 213498
1971.56 1015.32 -2.46672e+07 -1.82439e+07 8.45835e+06
507.087 1354.55 -8.85656e+06 -8.31478e+06 2.26138e+06
1167.87 1672.39 -2.37935e+06 -2.03137e+06 0
1235.63 1632.34 -4.21084e+06 -2.85777e+06 518623
1322.81 1673.26 -4.24221e+06 -2.11884e+06 539868
1792.14 844.458 -2.80479e+07 -2.28062e+07 9.99189e+06
1329.92 1671.37 -4.38053e+06 -2.13319e+06 600821
1423.61 1697.27 -5.0566e+06 -1.6466e+06 828954
423.847 1105.68 -1.53406e+07 -1.29285e+07 4.61825e+06
1401.34 1629.11 -6.45069e+06 -2.93526e+06 1.38686e+06
1339.99 1570.76 -7.19679e+06 -4.2479e+06 1.67156e+06
1213.33 1624.54 -4.2208e+06 -3.10429e+06 521648
1480.01 979.363 -2.4291e+07 -1.86058e+07 8.14293e+06
339.403 1296.63 -1.00545e+07 -9.48076e+06 2.66875e+06
686.345 1224.82 -1.24284e+07 -1.09683e+07 3.54145e+06
500.969 1366.87 -8.71498e+06 -8.16653e+06 2.20239e+06
357.591 1609.81 -1.76896e+06 -3.09276e+06 0
105.869 1221.58 -1.18194e+07 -1.09056e+07 2.36815e+06
1203.02 1633.42 -3.6808e+06 -2.74845e+06 311195
1568.44 1526.95 -1.15204e+07 -5.68179e+06 3.11638e+06
573.719 1117.34 -1.55837e+07 -1.31042e+07 4.641e+06
893.137 1312.07 -1.04573e+07 -9.29602e+06 2.84312e+06
1397.72 1610.35 -6.98476e+06 -3.46938e+06 1.57221e+06
1293.67 976.182 -2.18132e+07 -1.73034e+07 7.26705e+06
1326.5 1634.69 -5.26437e+06 -2.79365e+06 944821
805.732 1139.18 -1.48437e+07 -1.28983e+07 4.50553e+06
1418.33 1638.36 -6.5336e+06 -2.9368e+06 1.39989e+06
662.163 1490.06 -5.42027e+06 -5.52566e+06 943112
1191.54 1637.78 -3.58845e+06 -2.77968e+06 272533
1513.26 1666.62 -7.14848e+06 -2.29895e+06 1.55429e+06
1526.93 828.088 -2.83438e+07 -2.25367e+07 9.91633e+06
763.345 1241.52 -1.18709e+07 -1.0695e+07 3.40341e+06
1185.28 1646.29 -3.14959e+06 -2.44378e+06 110122
1322.2 1629.58 -5.30302e+06 -2.85448e+06 974547
1119.62 1648.93 -2.97253e+06 -2.63884e+06 71170.1
1296.82 1621.63 -5.28791e+06 -3.14614e+06 938536
1220.67 1683.1 -2.5346e+06 -1.77419e+06 0
1394.3 1657.86 -5.68196e+06 -2.4457e+06 1.07354e+06
79.9389 1072.37 -1.56875e+07 -1.34704e+07 2.78704e+06
549.772 1646.13 -1.53052e+06 -2.30523e+06 0
765.257 1325.23 -9.51434e+06 -8.91041e+06 2.56085e+06
1184.8 1610.46 -4.13453e+06 -3.22699e+06 510120
620.744 1574.6 -3.28631e+06 -3.8021e+06 164294
1343.68 1626.06 -5.81378e+06 -3.02873e+06 1.13236e+06
271.961 1209.39 -1.21082e+07 -1.11092e+07 3.40356e+06
624.558 1552.87 -3.87786e+06 -4.25096e+06 353579
1541.02 813.978 -2.91537e+07 -2.39e+07 1.01287e+07
1365.85 1632.8 -5.94965e+06 -2.92211e+06 1.17836e+06
1211.94 1689.87 -2.32767e+06 -1.76501e+06 0
1209.66 1693.34 -2.17326e+06 -1.69739e+06 0
1402.11 1635.07 -6.34271e+06 -2.86383e+06 1.33536e+06
1329.37 1642.4 -5.04844e+06 -2.53321e+06 876427
1207.24 1687.18 -2.36749e+06 -1.82728e+06 0
1436.8 1603.2 -7.67564e+06 -3.73697e+06 1.83968e+06
1372.97 1091.38 -1.99363e+07 -1.49886e+07 6.53077e+06
1204.96 1690.66 -2.22954e+06 -1.78e+06 0
1236.43 1615.87 -4.54952e+06 -3.10889e+06 674925
1141.45 1604.68 -4.16332e+06 -3.42719e+06 493310
837.098 871.826 -2.22311e+07 -1.79713e+07 7.12938e+06
1214.06 1673.17 -2.70859e+06 -1.95435e+06 0
631.238 982.804 -1.94647e+07 -1.58287e+07 6.06308e+06
1290.16 1666.07 -3.87988e+06 -2.02541e+06 401675
613.902 1582.73 -3.19745e+06 -3.67486e+06 145618
1230.05 1673.11 -3.09759e+06 -2.08563e+06 59442.5
1192.55 1683.61 -2.39077e+06 -1.96288e+06 0
1250.3 1639.98 -4.13909e+06 -2.65614e+06 486260
1323.65 1640.78 -5.07388e+06 -2.6842e+06 872086
1422 1665.84 -5.82239e+06 -2.22717e+06 1.1278e+06
1277.72 1596.24 -5.71185e+06 -3.62421e+06 1.09883e+06
972.916 1129.03 -1.57677e+07 -1.33533e+07 4.77332e+06
815.054 1286.91 -1.07462e+07 -9.75383e+06 3.00571e+06
1175.97 1635.45 -3.57827e+06 -2.87211e+06 278293
1393.41 1664.3 -5.44955e+06 -2.23836e+06 997168
1395.9 1483.81 -1.01578e+07 -6.12209e+06 2.80223e+06
238.446 986.561 -1.80659e+07 -1.49941e+07 5.48153e+06
982.289 1073.84 -1.7278e+07 -1.4423e+07 5.34746e+06
1219.03 836.026 -2.48324e+07 -1.99497e+07 8.21348e+06
1277.76 1653.82 -4.221e+06 -2.4742e+06 503848
303.355 936.144 -1.99494e+07 -1.61698e+07 6.23163e+06
1807.12 1312.33 -1.68959e+07 -1.06312e+07 5.44549e+06
1386.56 1609.84 -6.85472e+06 -3.5064e+06 1.52183e+06
1363.48 1647.32 -5.52464e+06 -2.62406e+06 1.01986e+06
1451.02 1690.67 -5.62759e+06 -1.86759e+06 1.03783e+06
330.566 1537.58 -3.63193e+06 -4.54145e+06 294667
1285.54 1652.95 -4.26407e+06 -2.42299e+06 534673
1340.57 1675.67 -4.47373e+06 -2.09501e+06 606835
1765.31 1422.9 -1.3936e+07 -7.88455e+06 4.29465e+06
1239.49 1171.18 -1.64069e+07 -1.29698e+07 5.13488e+06
1305.08 1685.38 -3.72273e+06 -1.88083e+06 317468
10.5185 1115.46 -1.43352e+07 -1.25538e+07 341337
1302.4 1120.95 -1.81801e+07 -1.40327e+07 5.88455e+06
1315.27 1660.99 -4.37219e+06 -2.20466e+06 605747
1259.66 1641.07 -4.19376e+06 -2.58548e+06 511948
1390.37 1686.93 -4.82579e+06 -1.74885e+06 758988
1321.49 1692.68 -3.61911e+06 -1.62513e+06 299049
1379.9 1667.27 -5.24072e+06 -2.24077e+06 906057
554.444 1183.27 -1.38431e+07 -1.18664e+07 3.99598e+06
1211.81 857.263 -2.40713e+07 -1.95524e+07 8.02605e+06
1381.96 1669.79 -5.17194e+06 -2.14781e+06 887114
666.215 1629.5 -1.80775e+06 -2.76429e+06 0
1441.45 1671.75 -5.96374e+06 -2.2578e+06 1.1803e+06
1390.19 1681.88 -4.95379e+06 -1.85633e+06 808531
1485.29 1647.42 -7.22329e+06 -2.87058e+06 1.63087e+06
1352.51 1627.49 -5.82695e+06 -2.9325e+06 1.15597e+06
1441.52 1452.05 -1.15508e+07 -6.90753e+06 3.32499e+06
1354.91 1605.54 -6.52996e+06 -3.52735e+06 1.39578e+06
617.671 1498.18 -5.55598e+06 -5.58242e+06 981543
1394.97 1685.13 -4.93676e+06 -1.84659e+06 802450
1407.67 1644.46 -6.18112e+06 -2.68223e+06 1.27056e+06
1302.77 1696.47 -3.38057e+06 -1.6431e+06 168356
783.669 1265.02 -1.14002e+07 -1.03474e+07 3.24305e+06
785.662 1605.99 -2.33811e+06 -3.3938e+06 34888
218.388 1297.2 -9.88603e+06 -9.56176e+06 2.59399e+06
1466.65 1150.63 -1.96633e+07 -1.4023e+07 6.39996e+06
136.489 991.706 -1.80699e+07 -1.48866e+07 4.71349e+06
771.623 1597.3 -2.48373e+06 -3.51184e+06 59291
1394.8 1680.08 -5.07427e+06 -1.95437e+06 851994
1333.57 1610.42 -6.04022e+06 -3.32104e+06 1.23314e+06
1153.57 869.663 -2.36475e+07 -1.9093e+07 7.76253e+06
1306.09 1635.15 -5.00472e+06 -2.76689e+06 837853
1354.71 1623.08 -6.00006e+06 -3.06895e+06 1.21335e+06
1153.36 1648.76 -2.85608e+06 -2.42957e+06 22598
1225.05 1685.09 -2.54838e+06 -1.8002e+06 0
1744.53 1098.33 -2.22134e+07 -1.58927e+07 7.48295e+06
1437.5 1683.41 -5.55538e+06 -1.79776e+06 1.02782e+06
1414.2 1614.15 -7.09014e+06 -3.43957e+06 1.61643e+06
64.682 1127.21 -1.4435e+07 -1.25543e+07 2.075e+06
1251.29 1653.35 -3.71636e+06 -2.2851e+06 322279
1315.28 1667.42 -4.26833e+06 -2.16526e+06 560114
1271.97 1578.45 -6.1379e+06 -4.02423e+06 1.27218e+06
1286.22 1682.09 -3.46853e+06 -1.8541e+06 213493
1858.16 1235.15 -1.8733e+07 -1.23145e+07 6.14058e+06
835.862 1287.24 -1.0957e+07 -9.86554e+06 3.06081e+06
684.03 1451.96 -6.65192e+06 -6.54583e+06 1.42733e+06
1490.06 1101.02 -2.12828e+07 -1.54088e+07 7.00964e+06
1451.26 1604.01 -7.80943e+06 -3.6071e+06 1.87605e+06
1767.12 1108.23 -2.18612e+07 -1.55715e+07 7.38856e+06
668.62 1632.68 -1.83863e+06 -2.80482e+06 0
1192.76 1602.41 -4.64767e+06 -3.56332e+06 709560
1016.45 1621.36 -2.78098e+06 -3.00032e+06 80059.5
963.16 1269.58 -1.18926e+07 -1.03057e+07 3.35543e+06
1158.3 1666.78 -2.6451e+06 -2.25322e+06 0
1982.71 997.897 -2.51373e+07 -1.88368e+07 8.6528e+06
106.007 876.657 -2.12149e+07 -1.65247e+07 5.32336e+06
512.329 1640.59 -1.44083e+06 -2.39349e+06 0
1022.73 829.373 -2.42787e+07 -1.91874e+07 7.89131e+06
1555.08 1502.92 -1.19427e+07 -6.18329e+06 3.28937e+06
931.779 1608.86 -2.77044e+06 -3.25787e+06 93136.1
1529.39 1497.98 -1.16169e+07 -5.99813e+06 3.23022e+06
1338.1 1613.96 -5.98523e+06 -3.22466e+06 1.21932e+06
1271.18 1692.25 -3.03415e+06 -1.69852e+06 53970.4
1155.17 1610.63 -3.88118e+06 -3.16437e+06 392969
1368.81 1598.84 -6.87339e+06 -3.68879e+06 1.5369e+06
1161.39 1667.22 -2.61012e+06 -2.24401e+06 0
506.453 1413.28 -7.48634e+06 -7.23829e+06 1.74816e+06
1274.08 1594.92 -5.50874e+06 -3.42951e+06 1.07651e+06
1203.23 1650.28 -3.20776e+06 -2.37938e+06 116992
1448.32 1688.97 -5.58477e+06 -1.75837e+06 1.03149e+06
1293.38 1690.67 -3.34728e+06 -1.74008e+06 177137
1155.52 1633.7 -3.36546e+06 -2.75511e+06 169154
1425.82 1688.25 -5.34136e+06 -1.9098e+06 941484
697.368 1166.04 -1.40465e+07 -1.22054e+07 4.13196e+06
1383.42 1669.08 -5.2147e+06 -2.18667e+06 904301
1330.37 1696 -3.73048e+06 -1.67621e+06 340673
1496.98 1580.31 -9.0859e+06 -4.25599e+06 2.34041e+06
1217.86 1649.08 -3.54345e+06 -2.55534e+06 230498
1402.1 1644.79 -6.09168e+06 -2.65402e+06 1.23818e+06
1449.26 1425.47 -1.23493e+07 -7.48345e+06 3.618e+06
330.781 1339.21 -9.21443e+06 -8.75762e+06 2.36103e+06
1232.71 1643.02 -3.86396e+06 -2.62333e+06 367813
1187.54 1628.54 -3.68486e+06 -2.8846e+06 329430
1161.56 1651.19 -3.08624e+06 -2.53844e+06 86100.5
1148.48 1575.71 -4.85011e+06 -3.93981e+06 759604
1261.38 1625.74 -4.7591e+06 -3.02037e+06 722859
1316.11 1600.95 -6.08335e+06 -3.54413e+06 1.24615e+06
1187.6 1601.71 -4.62559e+06 -3.58086e+06 697550
1490.45 956.435 -2.49164e+07 -1.90077e+07 8.40565e+06
1420.66 1599.26 -7.56819e+06 -3.78214e+06 1.79822e+06
608.317 1650.29 -1.56424e+06 -2.42542e+06 0
1305.3 1694.3 -3.45784e+06 -1.6998e+06 211647
1737.84 1631.97 -8.62787e+06 -3.0732e+06 2.25289e+06
1145.4 1647.48 -3.10907e+06 -2.63161e+06 94054.1
1356.05 1697.18 -4.14233e+06 -1.65904e+06 472531
1308.97 1697.38 -3.45769e+06 -1.69489e+06 195525
1438.8 1630.21 -6.98117e+06 -3.05625e+06 1.57508e+06
1387.82 1677.9 -4.9949e+06 -1.9033e+06 833031
1363.99 1673.44 -4.79887e+06 -2.02795e+06 753061
1655.88 1453.44 -1.3323e+07 -7.27364e+06 3.97352e+06
725.212 823.656 -2.33713e+07 -1.84892e+07 7.52462e+06
1440.79 1624.35 -7.18397e+06 -3.22523e+06 1.64042e+06
1415.69 1574.82 -8.07489e+06 -4.18514e+06 1.99477e+06
967.395 956.72 -2.05529e+07 -1.67478e+07 6.55826e+06
1573.34 1218.49 -1.92449e+07 -1.26666e+07 6.10826e+06
1329.53 1622.62 -5.57073e+06 -2.93617e+06 1.07934e+06
1179.64 1625.78 -3.87781e+06 -3.05216e+06 403974
1676.69 1673.83 -7.70703e+06 -2.15001e+06 1.79508e+06
1169.88 1590.97 -4.62296e+06 -3.65359e+06 694294
1445.54 1655.29 -6.39705e+06 -2.46972e+06 1.34813e+06
1230.49 1680.89 -2.83253e+06 -1.89725e+06 0
1736.28 1555.56 -1.04924e+07 -4.77017e+06 2.94913e+06
1360 1612.69 -6.30721e+06 -3.24576e+06 1.34161e+06
230.549 1208.58 -1.19248e+07 -1.10509e+07 3.30174e+06
