x z r
1299.54 1749.89 3.48883
1296.54 1746.94 0.722586
1296.48 1747.05 0.691649
1297.26 1749.43 1.94845
1301.1 1745.35 4.6268
1296.49 1745.58 1.98792
1299.76 1749.74 3.55411
1296.45 1745.36 2.21228
1301 1747.68 4.00091
1298.51 1750.19 3.09069
1296.45 1746.92 0.793557
1301.16 1747.08 4.17819
1298.53 1749.95 2.88628
1296.61 1745.94 1.6052
1299.62 1749.83 3.50653
1301.23 1748.03 4.26087
1300.68 1748.9 3.93948
1300.88 1745.18 4.52344
1296.67 1746.7 0.862297
1298.21 1749.97 2.7517
1299.76 1749.79 3.58155
1300.96 1748.43 4.06861
1300.35 1749.33 3.81593
1296.42 1745.87 1.7254
1299.2 1750.04 3.35675
1296.73 1748.93 1.45924
1297.36 1749.54 2.06945
1296.42 1746.3 1.33676
1301.07 1747.34 4.07558
1296.63 1746.32 1.23153
1299.35 1750.09 3.49627
1300.73 1749.18 4.09468
1296.53 1746.3 1.29052
1297.36 1749.58 2.11184
1296.6 1746.75 0.848541
1297.94 1749.97 2.64169
1296.62 1745.98 1.56649
1301.07 1746.92 4.11484
1296.62 1745.57 1.97126
1301.07 1747.87 4.08939
1301.29 1746.19 4.481
1299.74 1749.73 3.53349
1296.67 1747.49 0.330917
1296.66 1745.72 1.80856
1296.64 1747.29 0.419349
1296.52 1747.81 0.571406
1299.11 1750.02 3.28823
1297.94 1749.95 2.62381
1296.43 1745.11 2.45823
1301.26 1747.47 4.25906
1301.01 1746.56 4.12338
1299.3 1749.9 3.32739
1301.11 1747.41 4.11409
1296.78 1748.45 0.97928
1296.66 1746.84 0.736127
1300.92 1748.5 4.04029
1296.43 1747.45 0.576774
1297.58 1749.6 2.18196
1296.66 1745.36 2.1654
1300.71 1748.83 3.94644
1299.16 1750.12 3.3939
1296.5 1745.85 1.72276
1296.43 1744.92 2.64501
1296.41 1748.02 0.790162
1296.43 1745.78 1.8113
1300.86 1748.8 4.07659
1296.99 1749.32 1.82323
1296.6 1747.1 0.564703
1301.18 1746.73 4.24951
1298.66 1749.93 2.94523
1296.6 1747.92 0.585411
1301.25 1747.18 4.26516
1301.23 1745.24 4.79519
1301.15 1746.35 4.30461
1301.01 1746.37 4.1702
1296.53 1747.96 0.663102
1296.63 1748.55 1.11389
1301.13 1746.35 4.29052
1298.42 1749.98 2.85442
1301.04 1747.73 4.04809
1298.99 1750.22 3.36918
1301.09 1745.14 4.71974
1299.27 1750 3.37963
1296.62 1747.66 0.411994
1296.78 1744.98 2.5295
1301.09 1746.99 4.11949
1299.23 1749.91 3.28415
1300.46 1749.39 3.94262
1297.04 1749.06 1.56364
1298.53 1749.91 2.85279
1296.49 1748.47 1.09556
1296.69 1745.48 2.04254
1296.68 1746.3 1.23874
1297.77 1749.94 2.56214
1301.24 1745.08 4.88363
1296.68 1746.02 1.5109
1296.56 1745.1 2.43773
1301.02 1745.63 4.43323
1300.78 1749.21 4.14968
1301.09 1746.68 4.17422
1296.55 1748.04 0.700886
1296.48 1746.74 0.916634
1301.18 1745.32 4.71895
1298.36 1750.05 2.89269
1299.45 1749.86 3.40437
1300.75 1748.79 3.97027
1301.11 1745.15 4.73512
1301.01 1746.41 4.156
1301.06 1746.29 4.23898
1299.96 1749.69 3.68245
1301.15 1745.16 4.76011
1296.65 1748.66 1.21365
1296.85 1745.16 2.34526
1296.4 1746.94 0.820009
1296.41 1746.77 0.937902
1296.48 1747.33 0.545526
1296.45 1746.1 1.49947
1297.32 1749.64 2.16741
1300.33 1749.49 3.88192
1296.51 1746.48 1.13534
1296.55 1748.4 1.01025
1301.14 1748.11 4.18352
1297.5 1749.77 2.3213
1297.92 1750.05 2.70791
1301.25 1746.42 4.38422
1301.12 1746.58 4.21909
1296.47 1747.09 0.67158
1301.1 1747.88 4.11357
1296.65 1746.81 0.776585
1301.22 1745.59 4.63656
1301.08 1746.51 4.20011
1301.04 1748.26 4.10983
1296.75 1745.19 2.32522
1301.07 1745.56 4.50868
1301.21 1745.66 4.59199
1296.49 1745.77 1.80041
1297.09 1749.17 1.67114
1300.15 1749.5 3.7321
1300.98 1748 4.01198
1297.13 1749.45 1.95148
1298.54 1750.16 3.07331
1299.24 1750.15 3.47028
1296.68 1746.17 1.36483
1297.33 1749.46 1.98911
1296.67 1747.75 0.414141
1301.07 1746.57 4.17361
1296.49 1745.69 1.88213
1297.2 1749.53 2.03542
1300.63 1749.24 4.02589
1296.45 1748.09 0.803128
1297.26 1749.47 1.98223
1301.08 1745.75 4.43684
1301.08 1747.01 4.11169
1296.6 1745.68 1.8665
1299.85 1749.83 3.68352
1296.56 1746.48 1.10985
1297.41 1749.51 2.05246
1301.19 1748.15 4.23673
1300.8 1748.75 4.00377
1301.13 1745.28 4.6877
1296.68 1746.88 0.698649
1296.69 1746.08 1.45435
1296.52 1747.66 0.506212
1296.52 1746.15 1.43145
1296.78 1748.8 1.31527
1301.3 1745.34 4.81056
1299.73 1749.81 3.57542
1301.05 1746.72 4.12866
1296.69 1745.26 2.26456
1301 1746.6 4.10411
1298.39 1750.06 2.90728
1296.45 1747.19 0.630159
1296.48 1746.76 0.908492
1296.64 1745.38 2.14751
1299.93 1749.85 3.7536
1301.06 1745.13 4.70314
1301.15 1745.24 4.72754
1296.49 1746.21 1.3923
1296.65 1744.99 2.53591
1301.05 1745.71 4.42879
1299.31 1749.93 3.35434
1298.61 1750.01 2.9828
1301.09 1748.67 4.25502
1297.5 1749.74 2.28977
1301.02 1746.33 4.18179
1301.2 1745.66 4.58837
1301.18 1746.29 4.34854
1296.58 1745.79 1.7592
1300.98 1747.92 4.00523
1296.54 1747.6 0.471703
1298.87 1750.21 3.2945
1299.94 1749.85 3.76369
1296.46 1746.79 0.887707
1296.43 1745.74 1.85446
1300.52 1749.5 4.0532
1296.63 1748.6 1.15452
1301.17 1747.9 4.19222
1296.43 1745.25 2.31888
1297.33 1749.34 1.87031
1298.14 1750.04 2.78071
1299.68 1749.85 3.56118
1300.88 1745.06 4.58416
1296.8 1748.54 1.05994
1301.01 1746.97 4.04382
1296.7 1745.34 2.18382
1301.07 1748.71 4.244
1301.01 1746.15 4.23454
1300.03 1749.83 3.82462
1300.77 1749.06 4.08181
1301 1747.28 4.002
1296.43 1748.21 0.912527
1297.17 1749.37 1.87499
1299.34 1749.97 3.39705
1296.48 1746.24 1.36251
1296.68 1748.03 0.617634
1300.45 1749.58 4.02651
1296.66 1745.9 1.63747
1296.58 1744.99 2.54695
1299.27 1749.98 3.36225
1296.69 1745.37 2.1557
1301.03 1745.94 4.31542
1296.5 1747.19 0.591874
1296.59 1746.55 1.03356
1296.72 1748.25 0.802689
1300.37 1749.55 3.94163
1301.25 1745.79 4.57711
1298.34 1749.96 2.80349
1296.66 1746.58 0.982273
1298.89 1750.02 3.15211
1296.44 1744.9 2.66172
1300.3 1749.48 3.85056
1301.18 1747.91 4.19923
1297.46 1749.69 2.2356
1301.03 1747.72 4.03958
1301.17 1744.97 4.87856
1296.88 1749.21 1.71832
1299.74 1749.87 3.62252
1301.24 1746.23 4.42661
1301.01 1746.37 4.16656
1300.16 1749.55 3.76935
1301.12 1747.15 4.13434
1297.8 1749.93 2.55591
1301.19 1745.51 4.6414
1296.58 1746.82 0.794717
1297.17 1749.23 1.73816
1297.5 1749.57 2.12494
1296.85 1744.89 2.61
1300.88 1745.02 4.6081
1301.16 1745.69 4.53991
1300.98 1748.63 4.14179
1301.01 1747.39 4.01609
1301.06 1745.03 4.74667
1296.68 1745.78 1.75097
1299.96 1749.84 3.76981
1300.5 1749.45 4.00859
1298.74 1750.07 3.10216
1297.17 1749.35 1.86004
1300.1 1749.84 3.88458
1297.04 1748.99 1.48919
1300.08 1749.54 3.69356
1300 1749.82 3.79639
1301.13 1748.03 4.16323
1300.88 1745.22 4.49652
1296.41 1747.26 0.638705
1301.05 1746.49 4.1784
1297.19 1749.24 1.75498
1296.68 1748.7 1.24737
1301.08 1746.31 4.24908
1296.53 1747.22 0.543737
1297.32 1749.68 2.19828
1296.39 1747.33 0.631038
1296.93 1749.31 1.80724
1298.41 1750.09 2.94954
1301.11 1745.64 4.50899
1301.06 1746.96 4.09819
1296.62 1745.79 1.756
1301 1747.76 4.00379
1301.09 1747.41 4.09428
1296.48 1747.91 0.664283
1296.75 1749.02 1.54179
1296.68 1746.18 1.35689
1296.75 1749.03 1.54804
1296.64 1745.06 2.46556
1297.34 1749.49 2.01751
1296.42 1748.05 0.803281
1297.79 1749.98 2.60082
1301.13 1747.8 4.14575
1297.87 1749.89 2.54091
1301.31 1744.95 5.00534
1301.23 1745.42 4.71718
1298.82 1750.15 3.21625
1301.05 1747.87 4.06837
1299.34 1749.88 3.33242
1296.48 1747.61 0.532203
1301.05 1745.74 4.41811
1301.07 1747.2 4.08331
1301.23 1746.7 4.30969
1301.13 1748.31 4.20665
1296.57 1748.51 1.10249
1297.98 1749.91 2.59995
1301.2 1746.9 4.24466
1298.19 1750.1 2.85542
1297.07 1749.35 1.85094
1299.4 1750.06 3.50583
1297.52 1749.69 2.25339
1301.07 1747.63 4.07356
1298.1 1749.93 2.66753
1301.27 1747.23 4.28097
1299.69 1749.81 3.5516
1296.66 1748.2 0.777277
1297.57 1749.65 2.2244
1296.58 1746.9 0.728362
1301.15 1745.6 4.56632
1301.22 1746.15 4.42985
1296.5 1745.17 2.38464
1296.48 1747.89 0.652693
1301.27 1745.64 4.66159
1298.27 1749.98 2.78487
1301.06 1745.07 4.73347
1296.42 1748.04 0.795208
1299.82 1749.76 3.60776
1296.58 1747.5 0.420527
1296.46 1746.87 0.829323
1299.27 1750.05 3.41358
1301.01 1745.14 4.65282
1300.88 1749.05 4.17454
1296.44 1748.23 0.914997
1301.23 1745.6 4.6319
1299.06 1750.19 3.38658
1297.05 1749.39 1.8878
1301.02 1745.92 4.31451
1296.67 1747.3 0.389296
1300.46 1749.49 3.98983
1296.69 1745.82 1.70688
1301.01 1748.31 4.09326
1301.21 1745.18 4.80504
1300.86 1748.69 4.03933
1299.6 1750.02 3.62
1300.36 1749.51 3.90935
1298.47 1749.93 2.8415
1299.12 1749.99 3.2684
1296.71 1745.2 2.31759
1296.43 1745.87 1.73153
1298.2 1749.89 2.67889
1298.28 1749.92 2.74265
1296.56 1747.11 0.584522
1300.95 1748.96 4.21312
1301.02 1746.13 4.24297
1296.76 1748.75 1.26915
1301.15 1747.98 4.17434
1296.52 1747.89 0.615336
1297.87 1749.78 2.43973
1300.96 1744.96 4.70327
1300.04 1749.57 3.67652
1296.96 1749.23 1.72738
1296.4 1748.03 0.802067
1296.63 1745.78 1.76223
1301.2 1746.81 4.25896
1301.27 1747.52 4.26754
1297.44 1749.61 2.15586
1297.65 1749.75 2.33833
1299.96 1749.85 3.77994
1297.5 1749.5 2.06325
1299.33 1749.87 3.32461
1301.2 1747.11 4.21623
1297.11 1749.21 1.71478
1301 1747.14 4.01779
1300.95 1745.24 4.55217
1296.65 1748.29 0.86655
1301.13 1744.97 4.83968
1300.99 1748 4.01884
1296.4 1747.75 0.646698
1300.86 1748.72 4.05292
1300.47 1749.56 4.03446
1296.4 1747.58 0.607436
1300.79 1748.83 4.01125
1296.42 1746.21 1.415
1296.42 1745.78 1.81558
1296.48 1745.38 2.18413
1296.42 1745.78 1.81998
1300.99 1747.84 4.00861
1301.1 1747.25 4.10665
1298.95 1750.2 3.33331
1300.13 1749.77 3.86762
1301.19 1748.37 4.27933
1301.19 1746.37 4.33514
1296.73 1745.13 2.38865
1300.94 1748.85 4.16034
1301.27 1745.81 4.58921
1298.35 1749.92 2.77346
1300.07 1749.55 3.6909
1297.54 1749.74 2.3022
1299.05 1750.05 3.27209
1296.42 1746.37 1.27007
1301.29 1746.11 4.51183
1301.18 1748.39 4.27644
1301.15 1748.49 4.26555
1298.37 1750.02 2.86271
1301.1 1746.01 4.3662
1298.61 1749.94 2.91927
1300.98 1745.2 4.60064
1297.21 1749.27 1.78309
1296.56 1747.57 0.442168
1301.19 1747.1 4.20464
1296.43 1745.28 2.29278
1298.44 1750.07 2.94162
1301.09 1746.23 4.27996
1296.41 1747.09 0.717215
1301.13 1747.64 4.13178
1301.11 1747.77 4.12151
1301.28 1746.66 4.3614
1296.69 1748.11 0.681516
1301.27 1747.19 4.28201
1296.72 1748.79 1.32433
1296.68 1748.56 1.10388
1296.44 1744.9 2.65884
1297.72 1749.63 2.24796
1296.57 1746.18 1.38616
1301.06 1747.38 4.06229
1296.72 1748.9 1.43186
1299.31 1750.06 3.44362
1296.48 1745.43 2.13833
1296.72 1748.87 1.39519
1300.78 1749 4.06715
1297.7 1749.7 2.31071
1296.72 1748.72 1.24935
1298.53 1750.12 3.03998
1296.58 1748.16 0.784985
1301.01 1745.11 4.67194
1301.29 1746.47 4.40664
1301.26 1747.61 4.2645
1298.48 1749.99 2.89318
1296.55 1745.53 2.02003
1299.41 1750.07 3.5249
1299.98 1749.71 3.70738
1300.34 1749.63 3.95928
1296.41 1746.27 1.36501
1296.57 1746.46 1.12716
1301.01 1745.88 4.32822
1296.77 1745.18 2.33
1296.55 1746.85 0.794255
1301.07 1747.93 4.09086
1301.01 1747.37 4.00893
1301.28 1746.35 4.43432
1301.28 1746.11 4.50348
1301.11 1745.2 4.71277
1296.67 1748.35 0.908131
1301.18 1745.96 4.45374
1296.43 1745.51 2.06718
1298.41 1750.18 3.02786
1300.62 1749.32 4.05015
1301.24 1745.14 4.85536
1300.32 1749.44 3.84647
1296.8 1749.13 1.64656
1296.48 1746.42 1.2006
1296.54 1747.29 0.510738
1297.06 1749.27 1.77559
1298.68 1749.94 2.9643
1301.08 1745.1 4.73832
1300.94 1748.24 4.00905
1296.43 1745.47 2.11156
1298.5 1750.05 2.95567
1297.93 1749.91 2.58714
1301.18 1747.51 4.17773
1301.26 1745.29 4.79497
1301.23 1745.14 4.84336
1298.78 1750.22 3.25337
1296.57 1748.31 0.916168
1298.8 1750.03 3.10566
1298.36 1749.97 2.82156
1296.73 1748.31 0.851811
1301.16 1745.52 4.6088
1300.17 1749.64 3.82414
1300.86 1749.11 4.18747
1300.46 1749.37 3.9355
1296.61 1747.53 0.39075
1296.59 1745.27 2.26722
1298.89 1750.16 3.26251
1301.08 1746.11 4.31073
1301.23 1745.09 4.86574
1296.53 1747.96 0.656215
1301.14 1748.32 4.21604
1296.43 1746.93 0.81192
1296.51 1747.5 0.488857
1300.78 1748.84 4.01049
1301.29 1745.7 4.6532
1299.79 1749.79 3.60989
1296.58 1745.78 1.77149
1301.01 1746.92 4.04726
1301.21 1747.63 4.21077
1298.96 1750.16 3.30136
1296.43 1745.46 2.11597
1296.67 1747.21 0.438512
1296.58 1748.11 0.741632
1296.69 1745.89 1.64202
1301.12 1745.59 4.53901
1301.12 1745.97 4.39957
1296.48 1746.68 0.969634
1301.15 1747.63 4.14975
1297.34 1749.33 1.85742
1301.22 1746.9 4.26078
1296.61 1747.22 0.477619
1296.6 1747.14 0.535118
1299.63 1749.8 3.49174
1298.96 1750.22 3.35116
1301.06 1747.13 4.07823
1296.69 1744.91 2.60868
1300.59 1749.14 3.94991
1300.25 1749.57 3.85599
1301.01 1746.58 4.11796
1296.61 1747.91 0.561613
1301.02 1745.65 4.4268
1296.65 1747.48 0.347034
1299.49 1749.93 3.47501
1296.4 1747.26 0.641226
1296.62 1746.12 1.43076
1299.78 1749.82 3.62152
1301.18 1748.1 4.22259
1297.84 1749.98 2.61561
1301.07 1746.67 4.1581
1300.39 1749.26 3.82189
1301.06 1748.55 4.1904
1297.97 1750.06 2.73335
1296.48 1746.04 1.54788
1296.47 1747.02 0.710738
1296.71 1748.46 1.00235
1301.06 1746.9 4.10891
1296.5 1747 0.708231
1301.27 1747.48 4.27329
1300.52 1749.4 4.002
1300.43 1749.44 3.94576
1300.41 1749.31 3.86337
1301.12 1746.79 4.18441
1296.92 1749.14 1.64517
1297.66 1749.58 2.17804
1297.9 1749.84 2.50421
1298.69 1750.01 3.02616
1296.58 1746.91 0.720235
1298.3 1750.05 2.86245
1299.55 1749.88 3.48793
1301.09 1745.94 4.37582
1296.56 1745.61 1.9371
1299.07 1749.93 3.19039
1300.56 1749.08 3.89765
1296.58 1747.21 0.508953
1299.37 1750.06 3.48785
1296.56 1746.37 1.21539
1300.91 1748.77 4.11362
1300.77 1749.14 4.10599
1301.23 1745.04 4.89305
1300.65 1749.26 4.05162
1296.54 1746.45 1.14655
1296.48 1745.71 1.86516
1296.41 1746.79 0.923662
1301.09 1748.31 4.17333
1300.99 1747.98 4.01677
1296.43 1745.74 1.8555
1296.57 1746.83 0.793855
1296.54 1747.25 0.520568
1296.56 1747.77 0.519525
1301.03 1746.08 4.27053
1297.99 1750 2.69338
1301.27 1747.65 4.27099
1296.5 1748.14 0.815422
1296.7 1745.64 1.87977
1296.87 1748.8 1.30417
1299.78 1749.87 3.65376
1301.05 1746.28 4.23132
1296.63 1747.18 0.482312
1301.27 1747.31 4.27614
1299.7 1749.93 3.62829
1300.45 1749.49 3.98743
1301.05 1745.37 4.58014
1297.03 1748.96 1.45937
1299.95 1749.63 3.64043
1298.84 1750.13 3.21406
1299.05 1750.05 3.26912
1297.82 1749.73 2.37585
1301.22 1746.47 4.34308
1296.98 1748.88 1.38247
1301.22 1746.28 4.39239
1296.68 1746.69 0.867535
1296.56 1746.66 0.949181
1296.68 1745.13 2.38741
1297.57 1749.83 2.39845
1298.67 1750.05 3.04906
1296.51 1748.3 0.934783
1301.06 1746.99 4.09147
1301.13 1747.44 4.13467
1297.12 1749.49 1.99465
1296.69 1744.92 2.5968
1298.3 1749.91 2.74102
1301.02 1745.26 4.60675
1297.99 1749.97 2.6609
1299.5 1749.82 3.41016
1296.45 1745.17 2.39368
1297.09 1749.44 1.94225
1301.08 1747.08 4.10216
1301.3 1745.12 4.91392
1300.41 1749.63 4.01935
1296.67 1748.1 0.682856
1296.53 1747.15 0.586992
1297.51 1749.49 2.0527
1296.55 1745.16 2.38197
1301.16 1746.79 4.2168
1298.59 1749.95 2.92128
1300.19 1749.6 3.82132
1301.02 1745.23 4.61312
1296.67 1746.88 0.698836
1299.1 1749.98 3.24533
1301.17 1745.31 4.71318
1298.57 1750.2 3.1238
1301.02 1745.57 4.45731
1299.26 1750.16 3.49058
1300.2 1749.45 3.75009
1301.02 1745.78 4.37319
1301.18 1747.38 4.18119
1296.54 1745.28 2.26758
1296.72 1748.53 1.06358
1296.53 1747.43 0.472395
1296.93 1749.32 1.81782
1296.48 1745.23 2.32893
1299.93 1749.84 3.75119
1301.26 1747.39 4.26233
1297.23 1749.32 1.82956
1298.93 1750.15 3.2796
1300.83 1748.66 4.00551
1301.15 1746.54 4.25956
1300.98 1748.55 4.1195
1296.6 1746.34 1.23085
1301.19 1748.24 4.25141
1296.71 1745.06 2.45407
1301.21 1748.25 4.2755
1296.69 1748.6 1.14632
1296.95 1749.08 1.5827
1296.65 1747.37 0.378423
1299.34 1749.92 3.36426
1301.16 1745.65 4.55272
1298.49 1749.92 2.83752
1301.09 1748.07 4.13062
1300.73 1749.13 4.07546
1296.59 1746.18 1.37903
1296.61 1747.79 0.481011
1297.78 1749.65 2.28855
1300.92 1748.34 4.00652
1300.12 1749.65 3.7878
1301.05 1747.96 4.07802
1301.12 1747.96 4.1505
1301.17 1748.08 4.20598
1301.21 1746.01 4.46843
1299.59 1749.94 3.55445
1296.56 1746.22 1.358
1301.24 1748.1 4.28324
1300.7 1749.26 4.09875
1300.79 1749.21 4.15864
1296.59 1746.82 0.797439
1298.72 1749.92 2.96989
1301.28 1746.9 4.31897
1296.63 1747.44 0.373484
1300.67 1749.13 4.01261
1296.85 1749.19 1.69523
1296.43 1745.68 1.9105
1300.34 1749.32 3.8014
1301.05 1745.3 4.60966
1301.24 1747.59 4.24506
1296.59 1747.74 0.472016
1296.49 1748.07 0.763004
1301.16 1746.72 4.23078
1300.77 1748.74 3.96553
1297.68 1749.64 2.24615
1299.75 1749.74 3.54461
1299.91 1749.76 3.68706
1297.55 1749.68 2.2482
1301.22 1745.78 4.55959
1300.98 1748.92 4.22292
1296.46 1748 0.739384
1300.99 1748.27 4.06023
1296.61 1745.4 2.13514
1301 1747.43 3.99846
1297.38 1749.6 2.13802
1299.57 1750.1 3.6596
1298.42 1750.06 2.92835
1296.96 1749.33 1.83438
1296.73 1749.01 1.5372
1296.39 1747.79 0.675552
1299.41 1750.03 3.49449
1301.16 1746.36 4.31166
1301.2 1747.37 4.20517
1296.91 1748.86 1.35806
1296.63 1748.6 1.16146
1301.21 1746.34 4.36355
1299.55 1749.88 3.48306
1299.2 1749.91 3.26164
1296.53 1747.62 0.488016
1301.06 1746.08 4.29957
1296.68 1748.46 1.01109
1297.38 1749.59 2.12591
1301.02 1748.77 4.21682
1300.55 1749.34 4.00082
1296.4 1747.43 0.605375
1301.01 1746.26 4.20112
1300.31 1749.49 3.86721
1297.58 1749.81 2.37776
1301.17 1745.7 4.53928
1299.24 1749.95 3.32174
1297.56 1749.86 2.42219
1300.8 1748.67 3.98049
1301.08 1745.4 4.59114
1296.41 1746.73 0.971683
1296.95 1748.88 1.37969
1296.85 1744.92 2.58671
1299.14 1749.94 3.2455
1300.51 1749.21 3.9096
1301.14 1745.46 4.61474
1300.98 1748.9 4.22053
1296.53 1746.55 1.05666
1301.16 1747.52 4.1596
1297.78 1749.86 2.48146
1297.6 1749.82 2.39168
1296.66 1747.76 0.424938
1296.53 1747.19 0.561679
1297.09 1749.51 2.00849
1296.44 1747.05 0.715862
1298.58 1750.1 3.04394
1299.52 1750.02 3.55975
1301.3 1744.96 4.99722
1296.61 1748.07 0.689588
1296.68 1746.17 1.36784
1298.86 1749.94 3.06846
1299.52 1750.01 3.56309
1301.17 1745.3 4.71377
1297.78 1749.98 2.6037
1296.46 1746.94 0.773209
1301.15 1747.21 4.16084
1300.92 1748.61 4.07674
1300.33 1749.34 3.80859
1296.52 1746.78 0.862844
1296.69 1745.95 1.58599
1297.31 1749.6 2.12052
1301 1747.69 4.00165
1301.11 1747.58 4.11117
1301.07 1745.99 4.33794
1301.1 1745.03 4.78688
1296.71 1748.22 0.777128
1298.31 1750.08 2.89924
1297.73 1749.84 2.44991
1301.12 1746.61 4.21634
1297.77 1749.82 2.44691
1301.2 1747.32 4.20051
1296.46 1746.88 0.824473
1301.02 1746.25 4.20729
1301.26 1747.76 4.26929
1298.87 1749.94 3.07852
1301.26 1747.06 4.28277
1299.96 1749.76 3.72506
1296.51 1745.26 2.29395
1298.98 1749.94 3.14543
1300.41 1749.26 3.83294
1300.82 1748.82 4.045
1298.32 1750.15 2.95924
1296.68 1748.76 1.29478
1301.29 1746.3 4.44992
1297.71 1749.95 2.55458
1296.72 1745.02 2.49857
1300.6 1749.1 3.93676
1298.33 1749.99 2.82143
1300.56 1749.29 3.9819
1296.54 1746.6 1.01236
1300.89 1748.45 4.00112
1296.94 1749.05 1.55431
1296.5 1746.96 0.738107
1300.99 1748.75 4.17679
1300.88 1748.69 4.05761
1297.02 1749.07 1.57496
1301.26 1747.73 4.26413
1296.51 1746.91 0.765282
1301.2 1747.95 4.22411
1297.15 1749.21 1.71923
1296.68 1745.85 1.67703
1296.53 1747.55 0.473504
1300.65 1749.14 3.99982
1299.7 1749.92 3.62486
1300.85 1749.06 4.15526
1301 1748.32 4.08014
1298.34 1749.87 2.72511
1296.51 1745.05 2.49819
1296.45 1745.5 2.07588
1301.16 1746.87 4.20722
1301 1747.03 4.02635
1301.08 1747.58 4.07791
1301.14 1746.07 4.38348
1297.68 1749.93 2.52294
1296.41 1746.41 1.23465
1296.63 1745.71 1.83092
1297.72 1749.87 2.47865
1298.29 1750.06 2.8724
1296.65 1747.08 0.544317
1298.87 1750.2 3.28252
1297.75 1749.77 2.3946
1296.46 1746.92 0.79215
1296.48 1745.86 1.72551
1301.11 1745.11 4.75274
1296.67 1745.15 2.37222
1298.6 1750.06 3.01669
1296.58 1744.9 2.63479
1299.41 1750.06 3.5131
1300.83 1749.05 4.13362
1296.42 1746.01 1.59671
1296.58 1748.49 1.07757
1301.29 1745.19 4.87427
1300.93 1748.57 4.07192
1297.92 1749.78 2.46128
1301.11 1746.26 4.29712
1301.02 1745.86 4.33881
1300.57 1749.19 3.95355
1301.11 1748.18 4.1648
1296.71 1748.94 1.46651
1296.4 1747.96 0.758962
1299.18 1750.2 3.46623
1301.11 1745.77 4.46174
1300.9 1748.88 4.136
1296.73 1748.65 1.18151
1301.06 1748.63 4.21853
1301.17 1745.21 4.76125
1297.45 1749.5 2.0526
1300.77 1748.98 4.0451
1298.17 1749.93 2.69586
1301.24 1745.54 4.67137
1296.68 1748.48 1.02754
1296.41 1748.03 0.795904
1296.45 1747.86 0.657002
1301.23 1746.63 4.31485
1296.64 1745.43 2.09703
1301.14 1745.79 4.47646
1297.37 1749.37 1.90523
1298.41 1750.18 3.02882
1296.6 1748 0.641333
1296.47 1747.41 0.53862
1301.15 1748.24 4.21186
1296.66 1748.54 1.09045
1300.06 1749.79 3.82166
1301.27 1747.56 4.26954
1301.04 1748.09 4.08391
1301.2 1746.9 4.24079
1296.53 1747.58 0.477777
1301.1 1746.51 4.21583
1300.86 1748.72 4.0499
1296.42 1747.21 0.647947
1296.54 1747.79 0.541909
1296.54 1746.85 0.799412
1296.49 1747.73 0.556253
1300.87 1748.96 4.13496
1299.78 1749.84 3.63297
1301.03 1744.97 4.75923
1296.5 1745.02 2.52523
1296.67 1748.42 0.972858
1300.86 1749.11 4.18173
1300.98 1747.98 4.01176
1296.91 1749.01 1.50995
1296.43 1748.19 0.891959
1301.05 1747.53 4.05153
1296.48 1747.55 0.519145
1300.88 1748.47 3.99694
1300.87 1748.78 4.07763
1301.17 1746.1 4.40058
1297.28 1749.64 2.16042
1296.55 1747.24 0.523354
1296.71 1748.19 0.746375
1301.1 1746.1 4.32704
1301.13 1746.98 4.15791
1296.44 1748.03 0.767709
1298.34 1749.87 2.72305
1300.59 1749.19 3.97135
1297.57 1749.72 2.2898
1301.04 1748.78 4.23752
1301.15 1745.98 4.42235
1301.09 1748.44 4.19396
1297.23 1749.61 2.12396
1297.01 1749.05 1.54539
1296.48 1745.52 2.04645
1296.42 1745.73 1.86651
1300.63 1749.31 4.05548
1301.21 1745.31 4.74395
1300.8 1748.88 4.04408
1298.2 1749.83 2.62336
1299.89 1749.89 3.75086
1296.56 1746.82 0.812776
1301.09 1745.51 4.54669
1301.29 1745.33 4.80684
1296.69 1745.92 1.61278
1299.71 1750.04 3.71777
1301.01 1747.1 4.02798
1296.57 1745.35 2.19269
1299.01 1749.98 3.18855
1300.97 1748.37 4.06603
1301.25 1748.03 4.28287
1296.42 1747.67 0.6094
1296.45 1748.32 0.984643
1301.2 1746.96 4.23097
1301.27 1747.5 4.26539
1300.93 1749 4.20981
1296.43 1745.14 2.43273
1300.04 1749.65 3.72458
1296.67 1748.81 1.35157
1296.74 1748.57 1.09805
1296.51 1746.43 1.18016
1297.2 1749.19 1.70597
1300.99 1747.95 4.01405
1296.67 1745.98 1.55891
1299.68 1749.85 3.56834
1301.27 1747 4.3011
1301.17 1747.22 4.17966
1297.05 1749.14 1.64391
1296.95 1748.82 1.31617
1296.89 1748.89 1.39881
1298.79 1749.96 3.03785
1300.84 1748.58 3.98429
1296.91 1748.9 1.40206
1298.82 1750.16 3.21999
1298.61 1750.14 3.09065
1296.65 1748.83 1.37461
1296.55 1747.48 0.451928
1296.43 1746.36 1.27274
1301.12 1748.25 4.18517
1300.95 1748.77 4.15466
1297.7 1749.64 2.25216
1301.11 1747.92 4.13124
1298.14 1750.09 2.83202
1301.08 1747.81 4.08839
1298.17 1750.09 2.84706
1296.94 1748.94 1.43958
1296.43 1745.56 2.02601
1300.89 1748.85 4.11194
1300.81 1748.91 4.06407
1301.25 1745.4 4.74619
1301.03 1745.45 4.51805
