x y z
1300.82 894.384 1747.23
1300.76 894.985 1747.2
1300.77 894.835 1747.25
1300.71 895.435 1747.21
1300.73 895.285 1747.26
1300.66 895.886 1747.23
1300.68 895.736 1747.28
1300.61 896.336 1747.25
1300.63 896.186 1747.3
1300.56 896.787 1747.26
1300.58 896.637 1747.31
1300.51 897.237 1747.28
1300.52 897.087 1747.33
1300.45 897.688 1747.3
1300.47 897.538 1747.35
1300.39 898.138 1747.32
1300.41 897.988 1747.37
1300.33 898.589 1747.33
1300.35 898.438 1747.38
1300.27 899.039 1747.35
1300.29 898.889 1747.4
1300.21 899.489 1747.37
1300.23 899.339 1747.42
1300.14 899.94 1747.38
1300.16 899.79 1747.43
1300.07 900.39 1747.4
1300.09 900.24 1747.45
1300 900.841 1747.42
1300.02 900.691 1747.47
1299.93 901.291 1747.43
1299.95 901.141 1747.48
1299.86 901.742 1747.45
1299.88 901.592 1747.5
1299.78 902.192 1747.47
1299.81 902.042 1747.52
1299.7 902.643 1747.49
1299.73 902.492 1747.54
1299.63 903.093 1747.5
1299.65 902.943 1747.55
1299.54 903.544 1747.52
1299.57 903.393 1747.57
1299.46 903.994 1747.54
1299.49 903.844 1747.59
1299.38 904.444 1747.56
1299.4 904.294 1747.61
1299.29 904.895 1747.57
1299.32 904.745 1747.62
1299.2 905.345 1747.59
1299.23 905.195 1747.64
1299.11 905.796 1747.61
1299.14 905.646 1747.66
1299.01 906.246 1747.62
1299.04 906.096 1747.67
1298.92 906.697 1747.64
1298.95 906.547 1747.69
1298.82 907.147 1747.66
1298.85 906.997 1747.71
1298.72 907.598 1747.68
1298.76 907.447 1747.73
1298.62 908.048 1747.69
1298.65 907.898 1747.74
1298.52 908.498 1747.71
1298.55 908.348 1747.76
1298.41 908.949 1747.73
1298.45 908.799 1747.78
1298.31 909.399 1747.75
1298.34 909.249 1747.8
1298.2 909.85 1747.76
1298.23 909.7 1747.81
1301.32 884.625 1746.98
1301.32 884.474 1747.03
1301 892.282 1747.26
1300.96 892.733 1747.28
1300.97 892.583 1747.33
1300.92 893.183 1747.3
1300.94 893.033 1747.35
1300.88 893.634 1747.31
1300.9 893.483 1747.36
1300.84 894.084 1747.33
1300.86 893.934 1747.38
1300.8 894.535 1747.35
1300.81 894.384 1747.4
1300.76 894.985 1747.36
1300.77 894.835 1747.41
1300.71 895.435 1747.38
1300.72 895.285 1747.43
1300.66 895.886 1747.4
1300.68 895.736 1747.45
1300.61 896.336 1747.41
1300.63 896.186 1747.46
1300.56 896.787 1747.43
1300.57 896.637 1747.48
1300.5 897.237 1747.45
1300.52 897.087 1747.5
1300.45 897.688 1747.47
1300.46 897.538 1747.52
1300.39 898.138 1747.48
1300.41 897.988 1747.53
1300.33 898.589 1747.5
1300.35 898.438 1747.55
1300.27 899.039 1747.52
1300.29 898.889 1747.57
1300.2 899.489 1747.53
1300.22 899.339 1747.58
1300.14 899.94 1747.55
1300.16 899.79 1747.6
1300.07 900.39 1747.57
1300.09 900.24 1747.62
1300 900.841 1747.59
1300.02 900.691 1747.64
1299.93 901.291 1747.6
1299.95 901.141 1747.65
1299.85 901.742 1747.62
1299.88 901.592 1747.67
1299.78 902.192 1747.64
1299.8 902.042 1747.69
1299.7 902.643 1747.65
1299.73 902.492 1747.7
1299.62 903.093 1747.67
1299.65 902.943 1747.72
1299.54 903.544 1747.69
1299.57 903.393 1747.74
1299.46 903.994 1747.71
1299.48 903.844 1747.76
1299.37 904.444 1747.72
1299.4 904.294 1747.77
1299.28 904.895 1747.74
1299.31 904.745 1747.79
1299.2 905.345 1747.76
1299.22 905.195 1747.81
1299.1 905.796 1747.78
1299.13 905.646 1747.83
1299.01 906.246 1747.79
1299.04 906.096 1747.84
1298.92 906.697 1747.81
1298.95 906.547 1747.86
1298.82 907.147 1747.83
1298.85 906.997 1747.88
1298.72 907.598 1747.85
1298.75 907.447 1747.9
1298.62 908.048 1747.86
1298.65 907.898 1747.91
1298.51 908.498 1747.88
1298.55 908.348 1747.93
1298.41 908.949 1747.9
1298.44 908.799 1747.95
1298.3 909.399 1747.92
1298.34 909.249 1747.97
1298.19 909.85 1747.93
1298.23 909.7 1747.98
1301.32 884.625 1747.14
1301.32 884.474 1747.19
1300.96 892.733 1747.45
1300.92 893.183 1747.46
1300.93 893.033 1747.51
1300.88 893.634 1747.48
1300.89 893.483 1747.53
1300.84 894.084 1747.5
1300.85 893.934 1747.55
1300.8 894.535 1747.51
1300.81 894.384 1747.56
1300.75 894.985 1747.53
1300.77 894.835 1747.58
1300.71 895.435 1747.55
1300.72 895.285 1747.6
1300.66 895.886 1747.56
1300.67 895.736 1747.61
1300.61 896.336 1747.58
1300.62 896.186 1747.63
1300.55 896.787 1747.6
1300.57 896.637 1747.65
1300.5 897.237 1747.62
1300.52 897.087 1747.67
1300.44 897.688 1747.63
1300.46 897.538 1747.68
1300.39 898.138 1747.65
1300.4 897.988 1747.7
1300.33 898.589 1747.67
1300.34 898.438 1747.72
1300.26 899.039 1747.68
1300.28 898.889 1747.73
1300.2 899.489 1747.7
1300.22 899.339 1747.75
1300.13 899.94 1747.72
1300.15 899.79 1747.77
1300.07 900.39 1747.74
1300.09 900.24 1747.79
1300 900.841 1747.75
1300.02 900.691 1747.8
1299.92 901.291 1747.77
1299.95 901.141 1747.82
1299.85 901.742 1747.79
1299.87 901.592 1747.84
1299.78 902.192 1747.8
1299.8 902.042 1747.85
1299.7 902.643 1747.82
1299.72 902.492 1747.87
1299.62 903.093 1747.84
1299.64 902.943 1747.89
1299.54 903.544 1747.86
1299.56 903.393 1747.91
1299.45 903.994 1747.87
1299.48 903.844 1747.92
1299.37 904.444 1747.89
1299.4 904.294 1747.94
1299.28 904.895 1747.91
1299.31 904.745 1747.96
1299.19 905.345 1747.93
1299.22 905.195 1747.98
1299.1 905.796 1747.94
1299.13 905.646 1747.99
1299.01 906.246 1747.96
1299.04 906.096 1748.01
1298.91 906.697 1747.98
1298.94 906.547 1748.03
1298.81 907.147 1748
1298.85 906.997 1748.05
1298.72 907.598 1748.01
1298.75 907.447 1748.06
1298.61 908.048 1748.03
1298.65 907.898 1748.08
1298.51 908.498 1748.05
1298.54 908.348 1748.1
1298.41 908.949 1748.07
1298.44 908.799 1748.12
1298.3 909.399 1748.08
1298.33 909.249 1748.13
1298.19 909.85 1748.1
1298.22 909.7 1748.15
1301.31 884.625 1747.31
1301.31 884.474 1747.36
1300.92 893.183 1747.63
1300.88 893.634 1747.65
1300.89 893.483 1747.7
1300.84 894.084 1747.66
1300.85 893.934 1747.71
1300.79 894.535 1747.68
1300.81 894.384 1747.73
1300.75 894.985 1747.7
1300.76 894.835 1747.75
1300.7 895.435 1747.71
1300.72 895.285 1747.76
1300.65 895.886 1747.73
1300.67 895.736 1747.78
1300.6 896.336 1747.75
1300.62 896.186 1747.8
1300.55 896.787 1747.77
1300.57 896.637 1747.82
1300.5 897.237 1747.78
1300.51 897.087 1747.83
1300.44 897.688 1747.8
1300.46 897.538 1747.85
1300.38 898.138 1747.82
1300.4 897.988 1747.87
1300.32 898.589 1747.83
1300.34 898.438 1747.88
1300.26 899.039 1747.85
1300.28 898.889 1747.9
1300.2 899.489 1747.87
1300.22 899.339 1747.92
1300.13 899.94 1747.89
1300.15 899.79 1747.94
1300.06 900.39 1747.9
1300.08 900.24 1747.95
1299.99 900.841 1747.92
1300.02 900.691 1747.97
1299.92 901.291 1747.94
1299.94 901.141 1747.99
1299.85 901.742 1747.96
1299.87 901.592 1748.01
1299.77 902.192 1747.97
1299.8 902.042 1748.02
1299.69 902.643 1747.99
1299.72 902.492 1748.04
1299.62 903.093 1748.01
1299.64 902.943 1748.06
1299.53 903.544 1748.02
1299.56 903.393 1748.07
1299.45 903.994 1748.04
1299.48 903.844 1748.09
1299.37 904.444 1748.06
1299.39 904.294 1748.11
1299.28 904.895 1748.08
1299.31 904.745 1748.13
1299.19 905.345 1748.09
1299.22 905.195 1748.14
1299.1 905.796 1748.11
1299.13 905.646 1748.16
1299 906.246 1748.13
1299.03 906.096 1748.18
1298.91 906.697 1748.15
1298.94 906.547 1748.2
1298.81 907.147 1748.16
1298.84 906.997 1748.21
1298.71 907.598 1748.18
1298.74 907.447 1748.23
1298.61 908.048 1748.2
1298.64 907.898 1748.25
1298.51 908.498 1748.22
1298.54 908.348 1748.27
1298.4 908.949 1748.23
1298.44 908.799 1748.28
1298.29 909.399 1748.25
1298.33 909.249 1748.3
1298.18 909.85 1748.27
1298.22 909.7 1748.32
1301.31 884.625 1747.48
1301.31 884.474 1747.53
1300.88 893.634 1747.81
1300.83 894.084 1747.83
1300.85 893.934 1747.88
1300.79 894.535 1747.85
1300.81 894.384 1747.9
1300.75 894.985 1747.86
1300.76 894.835 1747.91
1300.7 895.435 1747.88
1300.71 895.285 1747.93
1300.65 895.886 1747.9
1300.67 895.736 1747.95
1300.6 896.336 1747.92
1300.62 896.186 1747.97
1300.55 896.787 1747.93
1300.56 896.637 1747.98
1300.49 897.237 1747.95
1300.51 897.087 1748
1300.44 897.688 1747.97
1300.46 897.538 1748.02
1300.38 898.138 1747.98
1300.4 897.988 1748.03
1300.32 898.589 1748
1300.34 898.438 1748.05
1300.26 899.039 1748.02
1300.28 898.889 1748.07
1300.19 899.489 1748.04
1300.21 899.339 1748.09
1300.13 899.94 1748.05
1300.15 899.79 1748.1
1300.06 900.39 1748.07
1300.08 900.24 1748.12
1299.99 900.841 1748.09
1300.01 900.691 1748.14
1299.92 901.291 1748.11
1299.94 901.141 1748.16
1299.84 901.742 1748.12
1299.87 901.592 1748.17
1299.77 902.192 1748.14
1299.79 902.042 1748.19
1299.69 902.643 1748.16
1299.72 902.492 1748.21
1299.61 903.093 1748.17
1299.64 902.943 1748.22
1299.53 903.544 1748.19
1299.56 903.393 1748.24
1299.45 903.994 1748.21
1299.47 903.844 1748.26
1299.36 904.444 1748.23
1299.39 904.294 1748.28
1299.27 904.895 1748.24
1299.3 904.745 1748.29
1299.19 905.345 1748.26
1299.21 905.195 1748.31
1299.09 905.796 1748.28
1299.12 905.646 1748.33
1299 906.246 1748.3
1299.03 906.096 1748.35
1298.91 906.697 1748.31
1298.94 906.547 1748.36
1298.81 907.147 1748.33
1298.84 906.997 1748.38
1298.71 907.598 1748.35
1298.74 907.447 1748.4
1298.61 908.048 1748.37
1298.64 907.898 1748.42
1298.5 908.498 1748.39
1298.54 908.348 1748.44
1298.4 908.949 1748.4
1298.43 908.799 1748.45
1298.29 909.399 1748.42
1298.33 909.249 1748.47
1298.18 909.85 1748.44
1298.22 909.7 1748.49
1301.31 884.625 1747.64
1301.31 884.474 1747.69
1300.83 894.084 1748
1300.79 894.535 1748.02
1300.8 894.384 1748.07
1300.74 894.985 1748.03
1300.76 894.835 1748.08
1300.7 895.435 1748.05
1300.71 895.285 1748.1
1300.65 895.886 1748.07
1300.66 895.736 1748.12
1300.6 896.336 1748.08
1300.61 896.186 1748.13
1300.55 896.787 1748.1
1300.56 896.637 1748.15
1300.49 897.237 1748.12
1300.51 897.087 1748.17
1300.43 897.688 1748.13
1300.45 897.538 1748.18
1300.38 898.138 1748.15
1300.39 897.988 1748.2
1300.32 898.589 1748.17
1300.34 898.438 1748.22
1300.25 899.039 1748.19
1300.27 898.889 1748.24
1300.19 899.489 1748.2
1300.21 899.339 1748.25
1300.12 899.94 1748.22
1300.15 899.79 1748.27
1300.06 900.39 1748.24
1300.08 900.24 1748.29
1299.99 900.841 1748.26
1300.01 900.691 1748.31
1299.91 901.291 1748.27
1299.94 901.141 1748.32
1299.84 901.742 1748.29
1299.87 901.592 1748.34
1299.77 902.192 1748.31
1299.79 902.042 1748.36
1299.69 902.643 1748.32
1299.71 902.492 1748.38
1299.61 903.093 1748.34
1299.63 902.943 1748.39
1299.53 903.544 1748.36
1299.55 903.393 1748.41
1299.44 903.994 1748.38
1299.47 903.844 1748.43
1299.36 904.444 1748.4
1299.39 904.294 1748.45
1299.27 904.895 1748.41
1299.3 904.745 1748.46
1299.18 905.345 1748.43
1299.21 905.195 1748.48
1299.09 905.796 1748.45
1299.12 905.646 1748.5
1299 906.246 1748.47
1299.03 906.096 1748.52
1298.9 906.697 1748.48
1298.93 906.547 1748.53
1298.8 907.147 1748.5
1298.84 906.997 1748.55
1298.7 907.598 1748.52
1298.74 907.447 1748.57
1298.6 908.048 1748.54
1298.64 907.898 1748.59
1298.5 908.498 1748.55
1298.53 908.348 1748.6
1298.39 908.949 1748.57
1298.43 908.799 1748.62
1298.29 909.399 1748.59
1298.32 909.249 1748.64
1298.18 909.85 1748.61
1298.21 909.7 1748.66
1301.3 884.625 1747.81
1301.3 884.474 1747.86
1300.78 894.535 1748.18
1300.74 894.985 1748.2
1300.75 894.835 1748.25
1300.69 895.435 1748.22
1300.71 895.285 1748.27
1300.64 895.886 1748.23
1300.66 895.736 1748.28
1300.59 896.336 1748.25
1300.61 896.186 1748.3
1300.54 896.787 1748.27
1300.56 896.637 1748.32
1300.49 897.237 1748.28
1300.5 897.087 1748.33
1300.43 897.688 1748.3
1300.45 897.538 1748.35
1300.37 898.138 1748.32
1300.39 897.988 1748.37
1300.31 898.589 1748.34
1300.33 898.438 1748.39
1300.25 899.039 1748.35
1300.27 898.889 1748.4
1300.19 899.489 1748.37
1300.2 899.339 1748.42
1300.12 899.94 1748.39
1300.14 899.79 1748.44
1300.05 900.39 1748.41
1300.07 900.24 1748.46
1299.98 900.841 1748.42
1300 900.691 1748.47
1299.91 901.291 1748.44
1299.93 901.141 1748.49
1299.84 901.742 1748.46
1299.86 901.592 1748.51
1299.76 902.192 1748.48
1299.78 902.042 1748.53
1299.68 902.643 1748.49
1299.71 902.492 1748.54
1299.6 903.093 1748.51
1299.63 902.943 1748.56
1299.52 903.544 1748.53
1299.55 903.393 1748.58
1299.44 903.994 1748.55
1299.46 903.844 1748.6
1299.35 904.444 1748.56
1299.38 904.294 1748.61
1299.27 904.895 1748.58
1299.29 904.745 1748.63
1299.18 905.345 1748.6
1299.2 905.195 1748.65
1299.09 905.796 1748.62
1299.11 905.646 1748.67
1298.99 906.246 1748.63
1299.02 906.096 1748.68
1298.9 906.697 1748.65
1298.93 906.547 1748.7
1298.8 907.147 1748.67
1298.83 906.997 1748.72
1298.7 907.598 1748.69
1298.73 907.447 1748.74
1298.6 908.048 1748.7
1298.63 907.898 1748.75
1298.49 908.498 1748.72
1298.53 908.348 1748.77
1298.39 908.949 1748.74
1298.42 908.799 1748.79
1298.28 909.399 1748.76
1298.31 909.249 1748.81
1298.17 909.85 1748.78
1298.21 909.7 1748.83
1301.29 884.625 1747.98
1301.29 884.474 1748.03
1300.73 894.985 1748.37
1300.68 895.435 1748.38
1300.69 895.285 1748.43
1300.63 895.886 1748.4
1300.64 895.736 1748.45
1300.58 896.336 1748.42
1300.59 896.186 1748.47
1300.53 896.787 1748.43
1300.54 896.637 1748.48
1300.48 897.237 1748.45
1300.49 897.087 1748.5
1300.42 897.688 1748.47
1300.43 897.538 1748.52
1300.36 898.138 1748.49
1300.37 897.988 1748.54
1300.3 898.589 1748.5
1300.31 898.438 1748.55
1300.24 899.039 1748.52
1300.25 898.889 1748.57
1300.17 899.489 1748.54
1300.19 899.339 1748.59
1300.11 899.94 1748.56
1300.12 899.79 1748.61
1300.04 900.39 1748.57
1300.06 900.24 1748.62
1299.97 900.841 1748.59
1299.99 900.691 1748.64
1299.9 901.291 1748.61
1299.92 901.141 1748.66
1299.82 901.742 1748.63
1299.84 901.592 1748.67
1299.75 902.192 1748.64
1299.77 902.042 1748.69
1299.67 902.643 1748.66
1299.69 902.492 1748.71
1299.59 903.093 1748.68
1299.61 902.943 1748.73
1299.51 903.544 1748.7
1299.53 903.393 1748.74
1299.43 903.994 1748.71
1299.45 903.844 1748.76
1299.34 904.444 1748.73
1299.36 904.294 1748.78
1299.25 904.895 1748.75
1299.28 904.745 1748.8
1299.16 905.345 1748.77
1299.19 905.195 1748.82
1299.07 905.796 1748.78
1299.1 905.646 1748.83
1298.98 906.246 1748.8
1299 906.096 1748.85
1298.88 906.697 1748.82
1298.91 906.547 1748.87
1298.79 907.147 1748.84
1298.81 906.997 1748.89
1298.69 907.598 1748.85
1298.71 907.447 1748.9
1298.59 908.048 1748.87
1298.61 907.898 1748.92
1298.48 908.498 1748.89
1298.51 908.348 1748.94
1298.38 908.949 1748.91
1298.4 908.799 1748.96
1298.27 909.399 1748.93
1298.3 909.249 1748.98
1298.16 909.85 1748.94
1298.19 909.7 1748.99
1301.27 884.625 1748.14
1301.27 884.474 1748.19
1300.66 895.435 1748.55
1300.61 895.886 1748.57
1300.62 895.736 1748.62
1300.56 896.336 1748.58
1300.57 896.186 1748.63
1300.51 896.787 1748.6
1300.52 896.637 1748.65
1300.45 897.237 1748.62
1300.46 897.087 1748.67
1300.4 897.688 1748.63
1300.41 897.538 1748.68
1300.34 898.138 1748.65
1300.35 897.988 1748.7
1300.28 898.589 1748.67
1300.29 898.438 1748.72
1300.22 899.039 1748.69
1300.23 898.889 1748.74
1300.15 899.489 1748.7
1300.16 899.339 1748.75
1300.09 899.94 1748.72
1300.1 899.79 1748.77
1300.02 900.39 1748.74
1300.03 900.24 1748.79
1299.95 900.841 1748.76
1299.96 900.691 1748.81
1299.88 901.291 1748.77
1299.89 901.141 1748.82
1299.8 901.742 1748.79
1299.82 901.592 1748.84
1299.73 902.192 1748.81
1299.74 902.042 1748.86
1299.65 902.643 1748.83
1299.67 902.492 1748.88
1299.57 903.093 1748.84
1299.59 902.943 1748.89
1299.49 903.544 1748.86
1299.5 903.393 1748.91
1299.4 903.994 1748.88
1299.42 903.844 1748.93
1299.32 904.444 1748.9
1299.34 904.294 1748.95
1299.23 904.895 1748.91
1299.25 904.745 1748.96
1299.14 905.345 1748.93
1299.16 905.195 1748.98
1299.05 905.796 1748.95
1299.07 905.646 1749
1298.96 906.246 1748.97
1298.98 906.096 1749.02
1298.86 906.697 1748.99
1298.88 906.547 1749.03
1298.76 907.147 1749
1298.79 906.997 1749.05
1298.66 907.598 1749.02
1298.69 907.447 1749.07
1298.56 908.048 1749.04
1298.59 907.898 1749.09
1298.46 908.498 1749.06
1298.48 908.348 1749.11
1298.35 908.949 1749.07
1298.38 908.799 1749.12
1298.24 909.399 1749.09
1298.27 909.249 1749.14
1298.13 909.85 1749.11
1298.16 909.7 1749.16
1301.24 884.625 1748.31
1301.23 884.474 1748.35
1300.58 895.886 1748.73
1300.53 896.336 1748.75
1300.53 896.186 1748.8
1300.48 896.787 1748.76
1300.48 896.637 1748.81
1300.42 897.237 1748.78
1300.43 897.087 1748.83
1300.36 897.688 1748.8
1300.37 897.538 1748.85
1300.31 898.138 1748.82
1300.31 897.988 1748.86
1300.25 898.589 1748.83
1300.25 898.438 1748.88
1300.18 899.039 1748.85
1300.19 898.889 1748.9
1300.12 899.489 1748.87
1300.13 899.339 1748.92
1300.05 899.94 1748.89
1300.06 899.79 1748.93
1299.98 900.39 1748.9
1299.99 900.24 1748.95
1299.91 900.841 1748.92
1299.92 900.691 1748.97
1299.84 901.291 1748.94
1299.85 901.141 1748.99
1299.77 901.742 1748.96
1299.78 901.592 1749
1299.69 902.192 1748.97
1299.7 902.042 1749.02
1299.62 902.643 1748.99
1299.63 902.492 1749.04
1299.54 903.093 1749.01
1299.55 902.943 1749.06
1299.45 903.544 1749.03
1299.47 903.393 1749.07
1299.37 903.994 1749.04
1299.38 903.844 1749.09
1299.28 904.444 1749.06
1299.3 904.294 1749.11
1299.2 904.895 1749.08
1299.21 904.745 1749.13
1299.11 905.345 1749.1
1299.12 905.195 1749.14
1299.02 905.796 1749.11
1299.03 905.646 1749.16
1298.92 906.246 1749.13
1298.94 906.096 1749.18
1298.83 906.697 1749.15
1298.84 906.547 1749.2
1298.73 907.147 1749.17
1298.75 906.997 1749.22
1298.63 907.598 1749.19
1298.65 907.447 1749.23
1298.53 908.048 1749.2
1298.55 907.898 1749.25
1298.42 908.498 1749.22
1298.44 908.348 1749.27
1298.32 908.949 1749.24
1298.34 908.799 1749.29
1298.21 909.399 1749.26
1298.23 909.249 1749.31
1298.1 909.85 1749.28
1298.12 909.7 1749.32
1301.2 884.625 1748.47
1301.19 884.474 1748.52
1300.48 896.336 1748.91
1300.43 896.787 1748.93
1300.43 896.637 1748.97
1300.38 897.237 1748.94
1300.38 897.087 1748.99
1300.32 897.688 1748.96
1300.32 897.538 1749.01
1300.26 898.138 1748.98
1300.26 897.988 1749.02
1300.2 898.589 1748.99
1300.2 898.438 1749.04
1300.14 899.039 1749.01
1300.14 898.889 1749.06
1300.07 899.489 1749.03
1300.08 899.339 1749.08
1300.01 899.94 1749.05
1300.01 899.79 1749.09
1299.94 900.39 1749.06
1299.95 900.24 1749.11
1299.87 900.841 1749.08
1299.88 900.691 1749.13
1299.8 901.291 1749.1
1299.8 901.141 1749.15
1299.72 901.742 1749.12
1299.73 901.592 1749.16
1299.65 902.192 1749.13
1299.66 902.042 1749.18
1299.57 902.643 1749.15
1299.58 902.492 1749.2
1299.49 903.093 1749.17
1299.5 902.943 1749.22
1299.41 903.544 1749.19
1299.42 903.393 1749.23
1299.32 903.994 1749.2
1299.34 903.844 1749.25
1299.24 904.444 1749.22
1299.25 904.294 1749.27
1299.15 904.895 1749.24
1299.16 904.745 1749.29
1299.06 905.345 1749.26
1299.07 905.195 1749.31
1298.97 905.796 1749.28
1298.98 905.646 1749.32
1298.88 906.246 1749.29
1298.89 906.096 1749.34
1298.78 906.697 1749.31
1298.79 906.547 1749.36
1298.68 907.147 1749.33
1298.7 906.997 1749.38
1298.58 907.598 1749.35
1298.6 907.447 1749.39
1298.48 908.048 1749.37
1298.5 907.898 1749.41
1298.38 908.498 1749.38
1298.39 908.348 1749.43
1298.27 908.949 1749.4
1298.29 908.799 1749.45
1298.16 909.399 1749.42
1298.18 909.249 1749.47
1298.05 909.85 1749.44
1298.07 909.7 1749.48
1301.15 884.625 1748.63
1301.13 884.474 1748.67
1300.38 896.787 1749.08
1300.32 897.237 1749.1
1300.32 897.087 1749.15
1300.27 897.688 1749.12
1300.26 897.538 1749.16
1300.21 898.138 1749.14
1300.21 897.988 1749.18
1300.15 898.589 1749.15
1300.15 898.438 1749.2
1300.08 899.039 1749.17
1300.08 898.889 1749.22
1300.02 899.489 1749.19
1300.02 899.339 1749.23
1299.95 899.94 1749.21
1299.95 899.79 1749.25
1299.88 900.39 1749.22
1299.89 900.24 1749.27
1299.81 900.841 1749.24
1299.82 900.691 1749.29
1299.74 901.291 1749.26
1299.75 901.141 1749.3
1299.67 901.742 1749.28
1299.67 901.592 1749.32
1299.59 902.192 1749.29
1299.6 902.042 1749.34
1299.51 902.643 1749.31
1299.52 902.492 1749.36
1299.43 903.093 1749.33
1299.44 902.943 1749.37
1299.35 903.544 1749.35
1299.36 903.393 1749.39
1299.27 903.994 1749.36
1299.28 903.844 1749.41
1299.18 904.444 1749.38
1299.19 904.294 1749.43
1299.09 904.895 1749.4
1299.1 904.745 1749.44
1299 905.345 1749.42
1299.01 905.195 1749.46
1298.91 905.796 1749.43
1298.92 905.646 1749.48
1298.82 906.246 1749.45
1298.83 906.096 1749.5
1298.72 906.697 1749.47
1298.73 906.547 1749.52
1298.62 907.147 1749.49
1298.64 906.997 1749.53
1298.52 907.598 1749.51
1298.54 907.447 1749.55
1298.42 908.048 1749.52
1298.44 907.898 1749.57
1298.32 908.498 1749.54
1298.33 908.348 1749.59
1298.21 908.949 1749.56
1298.23 908.799 1749.61
1298.1 909.399 1749.58
1298.12 909.249 1749.62
1297.99 909.85 1749.6
1298.01 909.7 1749.64
1301.08 884.625 1748.78
1301.06 884.474 1748.82
1300.26 897.237 1749.26
1300.2 897.688 1749.27
1300.2 897.538 1749.32
1300.14 898.138 1749.29
1300.14 897.988 1749.33
1300.08 898.589 1749.31
1300.08 898.438 1749.35
1300.02 899.039 1749.32
1300.02 898.889 1749.37
1299.95 899.489 1749.34
1299.95 899.339 1749.39
1299.89 899.94 1749.36
1299.89 899.79 1749.4
1299.82 900.39 1749.38
1299.82 900.24 1749.42
1299.75 900.841 1749.39
1299.75 900.691 1749.44
1299.68 901.291 1749.41
1299.68 901.141 1749.46
1299.6 901.742 1749.43
1299.6 901.592 1749.47
1299.53 902.192 1749.45
1299.53 902.042 1749.49
1299.45 902.643 1749.46
1299.45 902.492 1749.51
1299.37 903.093 1749.48
1299.37 902.943 1749.53
1299.29 903.544 1749.5
1299.29 903.393 1749.54
1299.2 903.994 1749.52
1299.21 903.844 1749.56
1299.12 904.444 1749.53
1299.12 904.294 1749.58
1299.03 904.895 1749.55
1299.03 904.745 1749.6
1298.94 905.345 1749.57
1298.94 905.195 1749.61
1298.85 905.796 1749.59
1298.85 905.646 1749.63
1298.75 906.246 1749.61
1298.76 906.096 1749.65
1298.65 906.697 1749.62
1298.66 906.547 1749.67
1298.56 907.147 1749.64
1298.56 906.997 1749.69
1298.46 907.598 1749.66
1298.47 907.447 1749.7
