x z pbsig pbstate
1301.01 1746.01 -33.6797 3
1299.42 1750.07 8.29984 3
1299.39 1750.04 68.691 3
1299.38 1750.08 68.6592 3
1299.36 1750.06 20.372 3
1301.08 1745.69 26.0101 3
1301.04 1745.7 -20.8393 3
1301.08 1745.66 -320.772 3
1301.04 1745.69 194.941 3
1301.07 1745.73 2.43451 3
1296.46 1745 -323.617 3
1296.48 1745.04 274.601 3
1296.45 1745.01 -85.2254 3
1296.48 1745 43.7807 3
1296.58 1744.98 48.5095 3
1296.51 1744.97 259.349 3
1296.53 1745.01 -626.65 3
1296.56 1744.95 -651.538 3
1296.5 1747.92 1112.38 3
1299.51 1749.82 101.408 3
1299.44 1749.85 63.0194 3
1299.47 1749.88 -423.817 3
1299.52 1749.86 -235.628 3
1301.18 1747.36 809.419 3
1301.21 1747.41 613.895 3
1301.21 1747.33 505.73 3
1301.21 1747.39 158.314 3
1301.24 1747.36 -375.91 3
1301.24 1747.39 2282.05 3
1296.62 1747.5 -67.9485 3
1296.63 1747.55 315.369 3
1296.65 1747.52 127.766 3
1296.68 1746.59 14.5086 3
1296.62 1745.17 -1.72069 3
1296.56 1745.19 530.748 3
1301.05 1747.1 -34.5687 3
1297.91 1749.88 24.7865 3
1297.89 1749.9 49.5587 3
1297.85 1749.91 71.1137 3
1297.93 1749.9 28.5602 3
1301.11 1746.37 920.031 3
1301.16 1745.37 85.2105 3
1301.13 1745.4 -590.101 3
1301.11 1745.37 -66.0832 3
1301.12 1745.33 -51.1491 3
1298.6 1750.2 52.9113 3
1298.63 1750.17 603.062 3
1301.02 1746.11 104.483 3
1301.06 1746.06 -163.49 3
1301.04 1746.08 68.0716 3
1300.5 1749.17 688.251 3
1300.56 1749.15 -111.572 3
1300.5 1749.16 569.842 3
1301.16 1747.53 70.8205 3
1300.89 1748.69 -59.3262 3
1300.96 1748.7 724.709 3
1300.89 1748.65 173.935 3
1300.91 1748.65 359.837 3
1300.92 1748.69 141.696 3
1296.87 1748.88 344.256 3
1296.82 1748.84 -162.592 3
1299.65 1749.95 237.951 3
1299.67 1749.99 104.85 3
1299.63 1750 165.089 3
1300.54 1749.09 413.182 3
1300.56 1749.13 -3.59443 3
1300.55 1749.13 47.2209 3
1296.4 1746.7 -3.49075 3
1296.5 1746.44 -337.065 3
1296.51 1746.42 7.84426 3
1296.52 1746.46 360.677 3
1296.53 1746.47 -50.1447 3
1301.01 1746.41 258.094 3
1296.49 1746.4 927.268 3
1296.5 1746.34 -578.339 3
1296.56 1746.36 588.843 3
1300.96 1748.26 257.717 3
1301 1748.27 -80.3516 3
1298.92 1749.98 -222.991 3
1299 1749.95 256.871 3
1298.94 1749.99 -356.002 3
1298.98 1749.97 -79.2883 3
1298.91 1749.96 88.1897 3
1296.59 1747.83 481.519 3
1296.61 1747.79 -1.03176 3
1296.65 1747.78 372.11 3
1301.08 1745.75 -318.996 3
1301.06 1745.72 77.7185 3
1301.13 1745.68 -540.567 3
1301.13 1745.7 -47.9252 3
1301.12 1746.33 -182.334 3
1301.1 1746.37 178.496 3
1301.06 1746.36 -260.788 3
1296.6 1748.07 2.24824 3
1296.61 1748.1 99.5234 3
1296.57 1748.1 -44.083 3
1296.65 1748.11 -137.497 3
1296.64 1748.09 312.443 3
1296.62 1748.11 89.4198 3
1297.33 1749.31 714.12 3
1296.95 1748.89 12.7419 3
1297.01 1748.94 192.442 3
1297.01 1748.93 80.3366 3
1297.61 1749.65 105.515 3
1297.62 1749.66 61.4971 3
1297.62 1749.72 -246.852 3
1297.64 1749.64 -150.827 3
1297.59 1749.68 1.09641 3
1301.02 1745.62 -121.894 3
1301.04 1745.68 -143.405 3
1301.19 1747.14 970.794 3
1301.16 1747.08 871.443 3
1300.5 1749.49 1265.67 3
1300.48 1749.55 458.646 3
1300.5 1749.54 273.76 3
1300.76 1748.97 63.8738 3
1296.86 1749.1 473.872 3
1296.92 1749.08 -94.6127 3
1296.88 1749.03 353.351 3
1296.91 1749.04 166.881 3
1296.44 1746.86 3683.95 3
1296.44 1746.88 1847.47 3
1296.43 1746.88 979.994 3
1296.41 1746.85 -277.911 3
1300.49 1749.28 -229.81 3
1300.55 1749.34 51.1321 3
1298.45 1750.14 241.046 3
1298.49 1750.19 356.931 3
1298.42 1750.17 83.0216 3
1296.46 1747.64 1053.66 3
1296.47 1747.58 399.646 3
1296.73 1748.75 708.262 3
1296.71 1748.77 523.955 3
1296.68 1748.81 1932.68 3
1296.42 1746.44 25.2172 3
1296.42 1746.46 3036.14 3
1296.42 1746.44 2481.7 3
1296.45 1746.42 817.224 3
1296.6 1747.45 1027.72 3
1296.65 1747.44 -201.456 3
1296.59 1747.41 -214.234 3
1301.03 1746.84 123.869 3
1301.01 1746.86 -106.26 3
1301.04 1746.86 456.565 3
1297.24 1749.61 86.4113 3
1297.18 1749.41 269.292 3
1297.21 1749.47 125.764 3
1297.17 1749.46 19.849 3
1297.19 1749.49 469.83 3
1297.22 1749.46 -75.6998 3
1301.03 1745.83 -94.4217 3
1296.64 1745.19 -328.418 3
1300.18 1749.66 228.935 3
1300.24 1749.67 54.3656 3
1300.18 1749.7 164.942 3
1300.24 1749.67 -60.2102 3
1300.2 1749.64 413.136 3
1300.24 1749.7 388.331 3
1298.33 1749.97 -122.551 3
1298.33 1749.97 -179.431 3
1298.34 1750 34.9524 3
1301.25 1747.94 1535.19 3
1301.15 1746.17 252.591 3
1301.18 1746.15 26.2412 3
1301.12 1746.13 626.842 3
1296.59 1746.6 362.129 3
1296.59 1746.55 -78.5689 3
1296.6 1746.61 507.593 3
1296.64 1746.6 -181.229 3
1299.39 1749.91 -148.538 3
1299.39 1749.87 87.7029 3
1299.42 1749.86 292.576 3
1299.8 1749.95 643.199 3
1299.75 1749.89 60.448 3
1299.76 1749.93 89.043 3
1299.73 1749.92 45.2879 3
1300.75 1749.2 119.422 3
1300.79 1749.19 -328.035 3
1301.21 1746.14 -918.072 3
1301.2 1746.16 63.6886 3
1301.15 1746.16 340.767 3
1296.58 1747.95 -350.536 3
1300.53 1749.4 307.035 3
1300.53 1749.33 254.499 3
1300.53 1749.4 376.402 3
1300.3 1749.55 51.7317 3
1301 1746.63 15.8412 3
1297.47 1749.75 48.6945 3
1297.52 1749.74 136.162 3
1297.52 1749.73 80.9962 3
1296.45 1746.28 1523.76 3
1296.47 1746.25 295.629 3
1301.1 1747.49 585.773 3
1301.16 1747.51 594.016 3
1301.14 1747.48 -295.572 3
1296.41 1746.71 585.203 3
1300.25 1749.69 1362.22 3
1300.27 1749.73 205.25 3
1298.35 1750 9.48399 3
1298.32 1750.02 18.4897 3
1298.39 1750 -66.0607 3
1301.14 1745.52 549.326 3
1301.06 1745.48 147.767 3
1301.06 1745.52 0.698208 3
1301.06 1745.5 206.102 3
1300.42 1749.44 434.601 3
1300.39 1749.41 -95.9033 3
1299.49 1750.08 598.924 3
1299.44 1750.02 74.3742 3
1299.44 1750.06 72.4307 3
1299.5 1750.04 69.9292 3
1299.48 1750.04 114.849 3
1296.66 1746.12 193.672 3
1296.92 1748.88 94.1824 3
1296.92 1748.84 -83.4139 3
1296.84 1748.86 -175.136 3
1296.86 1748.85 49.6228 3
1299.68 1750.03 147.174 3
1299.74 1750.03 150.718 3
1299.71 1750.01 833.705 3
1299.74 1750.03 237.985 3
1300.38 1749.41 -226.526 3
1300.39 1749.43 31.2548 3
1300.36 1749.44 -61.8782 3
1300.42 1749.43 42.0375 3
1300.43 1749.47 -117.62 3
1300.37 1749.47 113.756 3
1298.66 1750 -13.6196 3
1298.66 1750.04 5.13854 3
1301.13 1746.61 781.103 3
1301.08 1746.57 304.694 3
1296.61 1745.25 -57.5486 3
1296.63 1745.28 98.3419 3
1296.65 1745.23 -404.123 3
1296.61 1745.25 -130.2 3
1296.67 1745.27 151.55 3
1301.11 1746.93 528.139 3
1296.53 1746.02 103.763 3
1296.55 1746.01 711.233 3
1296.54 1746.04 -526.596 3
1298.79 1749.97 -339.572 3
1298.75 1750.02 -186.377 3
1298.78 1750 18.0594 3
1298.74 1750.02 -107.386 3
1296.62 1746.01 -16.4427 3
1296.66 1746.03 101.151 3
1296.58 1746.03 122.231 3
1296.6 1746.01 -157.642 3
1296.65 1746 240.13 3
1296.62 1745.99 -188.273 3
1296.56 1746.73 424.211 3
1296.56 1746.71 -191.847 3
1296.59 1746.69 39.6638 3
1301.15 1746.63 -253.545 3
1301.28 1746.75 39.4436 3
1301.25 1746.75 -1062.52 3
1297.25 1749.6 202.676 3
1297.29 1749.59 275.788 3
1296.43 1745.22 376.717 3
1296.83 1749.17 177.977 3
1296.79 1749.11 149.904 3
1296.83 1749.12 892.496 3
1299.77 1749.92 127.23 3
1299.83 1749.97 269.641 3
1299.88 1749.86 201.893 3
1299.88 1749.78 -153.445 3
1299.92 1749.84 16.0438 3
1299.85 1749.84 62.9948 3
1299.9 1749.79 -12.6802 3
1299.92 1749.79 126.582 3
1299.86 1749.82 47.9069 3
1299.85 1749.8 -35.6709 3
1298.05 1750.04 793.168 3
1298.1 1750.08 -59.1214 3
1300.76 1749.08 -2.63024 3
1300.7 1749.06 42.8546 3
1300.74 1749.11 588.339 3
1296.5 1746.86 -239.443 3
1296.45 1746.81 -5.99967 3
1296.53 1746.83 442.175 3
1296.5 1746.81 975.078 3
1300.6 1749.07 1048.49 3
1296.66 1745.25 17.6531 3
1296.69 1745.25 -10.3431 3
1296.71 1745.22 4.47488 3
1301.01 1746.58 -43.6496 3
1301.02 1746.56 6.21835 3
1301.04 1746.54 3.15589 3
1296.47 1745.16 894.405 3
1296.5 1745.16 55.4763 3
1296.53 1745.13 203.464 3
1296.49 1745.19 7.08698 3
1296.5 1745.13 -160.256 3
1296.52 1745.16 181.907 3
1296.67 1746.93 106.256 3
1296.43 1745.08 -211.221 3
1296.47 1745.12 538.052 3
1296.44 1745.14 -338.697 3
1296.76 1748.71 -119.949 3
1296.72 1748.76 1200.22 3
1296.72 1748.72 165.074 3
1296.73 1748.68 472.068 3
1296.73 1748.72 -15.9278 3
1296.66 1748.83 226.619 3
1297.23 1749.32 54.9176 3
1297.2 1749.33 -150.334 3
1297.23 1749.35 108.867 3
1297.2 1749.3 67.6151 3
1301.25 1747.72 1504.82 3
1301.22 1747.66 664.378 3
1301.22 1747.71 -451.511 3
1300.57 1749.18 134.063 3
1300.6 1749.18 -51.7808 3
1300.62 1749.17 -164.483 3
1296.45 1746.97 -692.509 3
1296.44 1746.9 928.719 3
1296.46 1746.93 594.452 3
1299.3 1750.08 356.454 3
1299.26 1750.09 94.4919 3
1299.26 1750.11 130.653 3
1301.13 1745.53 -254.722 3
1301.16 1745.51 33.984 3
1301.22 1745.55 289.655 3
1301.18 1745.53 242.172 3
1300.33 1749.55 -100.912 3
1300.31 1749.55 -104.832 3
1300.27 1749.54 26.9203 3
1300.31 1749.51 142.075 3
1300.57 1749.12 343.078 3
1300.57 1749.08 6.93207 3
1299.74 1749.9 -7.90555 3
1299.74 1749.94 171.986 3
1299.72 1749.96 341.758 3
1301.23 1747.18 1191.55 3
1301.2 1747.18 42.3036 3
1301.17 1747.19 -192.149 3
1301.23 1747.15 -2.67596 3
1301.02 1747.18 -213.985 3
1301.04 1747.21 -71.7225 3
1301 1747.25 44.0992 3
1299.67 1749.81 -248.973 3
1299.71 1749.76 613.757 3
1299.69 1749.76 99.9801 3
1296.73 1748.42 -214.088 3
1296.76 1748.39 209.271 3
1296.74 1748.41 -70.7121 3
1296.53 1746.29 1231.75 3
1296.53 1746.33 -58.318 3
1296.52 1746.31 376.556 3
1296.49 1746.28 -543.042 3
1296.57 1748.35 -254.065 3
1296.58 1748.37 1388.74 3
1296.62 1748.38 220.02 3
1301 1747.51 74.057 3
1301.04 1747.53 56.093 3
1301.22 1746.02 16.253 3
1301.16 1746.04 587.283 3
1301.22 1746.06 316.555 3
1301.18 1746.01 1144.8 3
1301.25 1746.07 2611.07 3
1296.85 1745.06 -121.539 3
1296.81 1745 225.798 3
1296.78 1745.02 -485.796 3
1296.78 1744.95 -1061.84 3
1296.81 1744.98 252.68 3
1296.6 1745.24 70.2498 3
1296.62 1745.27 -534.903 3
1296.59 1745.24 149.406 3
1296.46 1747.12 93.0725 3
1296.49 1747.14 -213.767 3
1296.52 1747.1 758.592 3
1296.5 1747.12 136.005 3
1296.45 1747.13 2558.76 3
1296.79 1748.9 -108.865 3
1296.84 1748.9 -38.7641 3
1296.84 1748.94 -69.3262 3
1296.8 1748.88 448.178 3
1296.81 1748.92 186.147 3
1296.83 1748.92 121.659 3
1301.24 1746.41 2076.06 3
1296.48 1747.39 -103.518 3
1296.47 1747.41 -10.4076 3
1296.46 1747.37 337.973 3
1296.44 1747.36 -539.834 3
1300.29 1749.37 195.255 3
1299.68 1749.76 194.723 3
1299.63 1749.79 648.747 3
1299.37 1750.14 79.6207 3
1299.35 1750.15 94.2582 3
1299.33 1750.12 464.732 3
1300.19 1749.78 87.0655 3
1300.18 1749.75 684.545 3
1300.24 1749.75 146.632 3
1296.47 1746.65 786.007 3
1296.45 1746.62 -268.547 3
1301.03 1747.61 -55.5221 3
1301 1747.66 310.778 3
1301.04 1747.61 -120.696 3
1299.83 1749.89 16.7538 3
1299.77 1749.87 -31.6772 3
1299.79 1749.88 23.3337 3
1301.21 1747.9 2286.17 3
1301.25 1747.88 284.286 3
1301.25 1747.87 3021.9 3
1297.44 1749.71 101.544 3
1297.44 1749.76 1350.75 3
1301.29 1745.48 -475.705 3
1300.98 1745.05 -228.017 3
1300.97 1745.06 -201.19 3
1300.99 1745.09 -8.05701 3
1301.02 1745.09 -91.7819 3
1300.19 1749.78 -109.034 3
1300.19 1749.79 225.599 3
1300.19 1749.74 464.603 3
1300.25 1749.74 75.2542 3
1301.11 1746.32 -356.6 3
1301.16 1746.3 41.9612 3
1301.13 1746.26 443.701 3
1301.18 1746.29 -229.302 3
1296.63 1746.22 18.9203 3
1296.66 1746.19 230.308 3
1300.31 1749.52 14.6197 3
1300.33 1749.58 530.021 3
1300.36 1749.56 360.881 3
1300.32 1749.51 -132.143 3
1300.3 1749.56 67.6492 3
1300.35 1749.51 142.795 3
1300.34 1749.56 94.9147 3
1297.85 1749.85 -8.74444 3
1297.84 1749.84 -21.8716 3
1297.85 1749.78 -230.457 3
1301.19 1745.25 72.0887 3
1301.23 1745.25 87.8264 3
1301.21 1745.29 -499.172 3
1301.19 1745.25 34.1046 3
1301.26 1745.24 182.587 3
1301.25 1745.29 662.733 3
1301.15 1747.86 729.122 3
1301.19 1747.89 133.468 3
1297.78 1749.72 287.176 3
1301.24 1747.47 442.811 3
1301.21 1747.48 59.1521 3
1301.18 1747.52 -434.04 3
1300.4 1749.42 -66.3043 3
1300.35 1749.41 82.3937 3
1296.57 1747.57 -406.699 3
1296.6 1747.57 113.766 3
1296.85 1748.62 207.716 3
1296.8 1748.6 -98.7832 3
1296.84 1748.61 56.3578 3
1296.61 1748.45 22.3781 3
1296.63 1748.48 75.6791 3
1296.58 1748.46 371.835 3
1296.64 1748.43 153.294 3
1296.79 1745.01 -559.088 3
1296.81 1744.97 30.4765 3
1296.8 1744.99 -214.801 3
1296.78 1744.95 120.136 3
1296.79 1744.94 -1251.18 3
1296.76 1744.99 160.253 3
1296.55 1746.89 -150.983 3
1296.58 1746.92 122.902 3
1296.61 1746.89 382.224 3
1298.55 1750.13 264.69 3
1298.32 1750.09 454.456 3
1298.33 1750.14 73.3635 3
1298.35 1750.11 172.265 3
1298.28 1750.1 538.87 3
1296.5 1747.32 121.38 3
1296.54 1747.28 490.097 3
1296.55 1747.31 348.529 3
1299.62 1749.8 80.7979 3
1299.66 1749.8 272.872 3
1299.32 1749.98 -17.8556 3
1299.3 1749.94 46.3635 3
1299.32 1749.95 58.7926 3
1299.38 1749.94 11.7696 3
1299.31 1749.98 -25.1511 3
1299.34 1749.91 -39.4762 3
1296.58 1745.34 311.176 3
1296.62 1745.36 -492.422 3
1296.65 1745.29 -126.725 3
1296.64 1745.34 -322.838 3
1296.64 1745.33 15.1816 3
1296.61 1745.28 -604.514 3
1301.27 1747.34 -378.649 3
1301.27 1747.27 773.692 3
1301.27 1747.33 -521.087 3
1301.24 1747.3 849.05 3
1301.01 1746.24 32.3929 3
1300.49 1749.33 -34.3863 3
1296.82 1745.14 -20.4386 3
1296.53 1745.75 481.883 3
1296.58 1745.71 381.042 3
1296.51 1745.71 142.111 3
1296.52 1745.72 316.774 3
1296.55 1745.7 186.664 3
1296.43 1745.01 -124.447 3
1296.46 1745.08 -258.671 3
1299.54 1749.87 54.75 3
1300.44 1749.56 103.058 3
1300.39 1749.53 379.753 3
1301.24 1746.76 3706.16 3
1301.18 1746.76 -660.104 3
1301.21 1746.72 108.112 3
1301.21 1746.76 718.143 3
1300.06 1749.6 -398.284 3
1300.08 1749.56 1010.38 3
1300.03 1749.59 337.375 3
1301.08 1747.7 30.9942 3
1301.13 1747.67 498.73 3
1301.05 1747.68 -191.919 3
1301.08 1747.63 309.246 3
1301 1748.24 185.921 3
1301.01 1748.29 738.298 3
1301.03 1748.26 -76.2495 3
1301.02 1748.23 66.3615 3
1301.18 1745.43 -314.335 3
1301.23 1745.42 511.041 3
1301.17 1745.38 267.556 3
1296.75 1749.03 96.566 3
1296.72 1748.96 2858.43 3
1296.45 1746.49 -40.0831 3
1296.5 1746.53 -191.873 3
1296.76 1745.05 -189.784 3
1296.73 1745.03 217.341 3
1296.75 1745.03 200.046 3
1297.09 1749.28 12.082 3
1297.11 1749.29 -24.2915 3
1297.07 1749.31 372.167 3
1297.12 1749.28 -203.627 3
1297.08 1749.32 474.966 3
1297.57 1749.54 18.0377 3
1297.53 1749.51 422.791 3
1297.53 1749.55 -42.3318 3
1297.58 1749.55 116.085 3
1296.58 1747.69 158.888 3
1296.64 1747.69 -127.542 3
1301.2 1745.06 -362.23 3
1298.68 1750.1 -15.4164 3
1298.66 1750.16 326.516 3
1298.67 1750.12 30.9545 3
1301.29 1745.36 2488.21 3
1301.14 1745.2 6.48284 3
1301.18 1745.19 -727.396 3
1301.13 1745.22 41.3315 3
1301.17 1745.27 -720.446 3
1301.17 1745.24 153.721 3
1301.13 1745.25 -409.343 3
1300.25 1749.6 -4.2432 3
1300.19 1749.62 219.46 3
1300.21 1749.62 73.0956 3
1300.25 1749.63 325.801 3
1300.24 1749.64 462.532 3
1300.19 1749.58 274.899 3
1296.64 1744.92 151.746 3
1296.61 1744.95 -1077.63 3
1296.57 1747.83 -350.411 3
1296.63 1747.87 -10.8468 3
1296.61 1747.84 218.836 3
1296.66 1745.42 44.0812 3
1296.67 1745.41 -68.5806 3
1296.69 1745.4 -439.299 3
1296.69 1745.44 157.04 3
1296.56 1748.19 308.777 3
1296.62 1748.2 -44.8854 3
1296.61 1748.18 79.4289 3
1296.58 1748.18 -59.6853 3
1296.58 1748.22 469.558 3
1296.49 1747.97 -230.185 3
1296.5 1748.04 1225.31 3
1296.51 1747.99 311.267 3
1296.55 1748 130.333 3
1301.15 1746.79 913.677 3
1301.13 1746.81 591.38 3
1298.7 1750.02 -140.59 3
1298.68 1750 14.8488 3
1298.7 1749.95 -171.934 3
1298.73 1749.96 -191.107 3
1298.71 1750.01 -91.4914 3
1297.41 1749.54 -78.8707 3
1297.37 1749.54 49.4351 3
1297.38 1749.53 91.4995 3
1297.35 1749.58 30.5994 3
1296.55 1745.39 -230.129 3
1296.51 1745.36 176.373 3
1296.58 1745.34 212.436 3
1296.51 1745.55 -211.7 3
1296.53 1745.58 255.568 3
1296.5 1745.59 -22.0564 3
1296.54 1745.56 992.342 3
1296.47 1745.57 97.7999 3
1296.49 1745.6 407.008 3
1296.55 1745.59 91.9432 3
1300.9 1745.08 26.7091 3
1300.93 1748.85 84.7446 3
1297.92 1749.96 273.607 3
1297.91 1750.01 183.216 3
1297.97 1750 -20.2451 3
1296.44 1746.33 -903.101 3
1296.47 1746.33 183.238 3
1297.3 1749.56 141.439 3
1297.28 1749.58 1064.63 3
1297.33 1749.56 -0.760176 3
1297.89 1749.78 -29.3505 3
1297.96 1749.78 56.4668 3
1297.93 1749.8 -387.389 3
1297.94 1749.77 31.1328 3
1299.07 1749.95 -460.291 3
1299.03 1749.92 -46.6537 3
1299.05 1749.94 -352.844 3
1300.7 1749.08 199.985 3
1300.73 1749.1 400.935 3
1300.33 1749.53 87.6185 3
1300.32 1749.49 -14.4794 3
1300.33 1749.5 38.1991 3
1300.28 1749.53 206.007 3
1296.83 1744.95 -505.05 3
1298.64 1749.91 67.6769 3
1298.68 1749.92 2.73053 3
1297.02 1749.27 -68.7545 3
1296.99 1749.3 627.125 3
1297.01 1749.24 159.318 3
1297 1749.22 492.914 3
1301.09 1748.31 -173.147 3
1301.11 1748.34 -2.95281 3
1301.12 1748.34 190.489 3
1301.16 1748.31 700.101 3
1301.14 1748.27 178.481 3
1301.1 1748.28 785.287 3
1300.04 1749.7 21.9216 3
1300.07 1749.68 18.106 3
1300.06 1749.77 126.536 3
1300.06 1749.73 8.84443 3
1300.02 1749.75 108.867 3
1300.1 1749.75 -25.6043 3
1296.66 1745.51 -135.75 3
1296.67 1745.55 211.366 3
1298.82 1750.14 276.567 3
1298.79 1750.14 150.149 3
1298.83 1750.11 55.3504 3
1298.8 1750.07 1.13647 3
1296.97 1749.17 -45.8406 3
1297.01 1749.19 565.968 3
1296.99 1749.14 122.306 3
1296.64 1748.4 299.988 3
1296.58 1748.39 -374.583 3
1296.61 1748.4 215.33 3
1296.45 1748.29 391.433 3
1296.43 1748.24 243.257 3
1296.43 1747.7 1766.75 3
1296.47 1747.65 563.199 3
1296.49 1747.67 589.065 3
1300.92 1749.02 310.649 3
1300.91 1748.98 377.505 3
1300.73 1749.15 -11.3242 3
1300.69 1749.17 -7.89969 3
1301.13 1746.15 322.09 3
1301.08 1746.17 62.3589 3
1301.05 1746.14 135.797 3
1301.08 1746.12 81.8454 3
1301.27 1747.52 1896.58 3
1296.44 1747.86 840.5 3
1301.1 1747.34 -106.059 3
1301.08 1747.37 497.79 3
1301.03 1747.36 -96.672 3
1296.49 1745.07 -171.398 3
1296.5 1745.01 -258.789 3
1296.46 1745.01 261.402 3
1296.52 1745.06 -703.754 3
1297.98 1750 83.3166 3
1297.94 1749.95 146.159 3
1296.66 1745.81 -18.5566 3
1296.69 1745.79 -73.4871 3
1300.63 1749.34 1107.47 3
1300.59 1749.34 205.512 3
1300.57 1749.31 -56.5041 3
1300.62 1749.31 54.3755 3
1296.61 1747.86 376.553 3
1296.58 1747.89 -177.935 3
1296.61 1747.58 220.235 3
1296.62 1747.64 -55.5517 3
1296.58 1747.63 443.919 3
1296.6 1747.62 113.004 3
1296.61 1747.59 208.61 3
1296.57 1747.6 -125.08 3
1296.64 1747.61 180.368 3
1300.36 1749.34 718.456 3
1300.35 1749.31 1199.95 3
1300.34 1749.36 -78.4813 3
1301.07 1747.64 85.7285 3
1301.11 1747.63 249.273 3
1296.67 1747.54 75.6015 3
1296.64 1747.53 214.939 3
1298.48 1750.02 63.2165 3
1298.46 1749.96 -140.656 3
1298.42 1749.98 16.1138 3
1298.45 1750.01 85.6158 3
1298.47 1750.01 79.8957 3
1301.1 1746.36 718.067 3
1301.04 1746.32 267.27 3
1301.12 1746.33 141.281 3
1301.06 1746.36 -230.785 3
1301.08 1746.31 106.454 3
1300.76 1749.21 870.596 3
1300.76 1749.21 1285.38 3
1300.9 1749.02 1132.36 3
1300.91 1749 2540.82 3
1296.42 1747.77 780.716 3
1296.45 1747.8 -260.281 3
1296.41 1747.76 664.606 3
1296.5 1746.99 929.326 3
1301.01 1745.96 -34.221 3
1301.05 1745.93 101.377 3
1301.04 1745.96 350.247 3
1300.91 1749.02 477.444 3
1296.47 1746.76 407.197 3
1296.5 1746.8 -576.644 3
1296.43 1746.79 1782.31 3
1296.44 1746.76 -213.493 3
1296.67 1745.11 114.438 3
1296.59 1745.13 209.548 3
1296.66 1745.14 -167.556 3
1296.62 1745.15 -238.495 3
1296.58 1748.58 948.444 3
1296.58 1748.53 291.116 3
1296.61 1748.57 -234.967 3
1296.58 1748.6 1162.06 3
1301.03 1747.6 -209.79 3
1301 1747.62 -22.554 3
1301.12 1747.49 520.192 3
1301.17 1747.48 -835.221 3
1301.17 1747.51 244.316 3
1297.83 1749.91 175.289 3
1301.06 1748.01 85.257 3
1301.07 1747.97 22.3443 3
1301.11 1747.99 146.019 3
1301.04 1747.96 417.664 3
1300.64 1749.26 35.8771 3
1300.68 1749.31 672.827 3
1298.08 1749.89 -104.098 3
1298.03 1749.93 -19.7008 3
1298.07 1749.88 -31.4844 3
1300.91 1748.41 194.232 3
1300.93 1748.42 84.7106 3
1300.89 1748.43 287.84 3
1300.91 1748.35 445.273 3
1300.92 1748.76 87.4884 3
1300.9 1748.73 135.512 3
1300.9 1748.72 369.441 3
1300.96 1748.75 107.671 3
1296.49 1747.38 690.456 3
1296.52 1746.42 64.046 3
1296.53 1746.43 -290.057 3
1296.51 1746.36 -445.227 3
1301.12 1746.11 -481.477 3
1301.18 1746.1 1553.25 3
1301.12 1746.07 403.046 3
1300.41 1749.36 -101.792 3
1300.46 1749.42 46.396 3
1300.39 1749.39 44.3036 3
1301.04 1748.29 634.98 3
1301 1748.24 270.903 3
1300.8 1748.76 127.473 3
1300.75 1748.77 102.079 3
1300.79 1748.76 -174.141 3
1300.77 1748.79 137.914 3
1297.75 1749.71 -37.5351 3
1297.73 1749.74 33.3041 3
1297.77 1749.77 112.879 3
1297.75 1749.73 -34.2782 3
1297.71 1749.72 106.143 3
1299.15 1750.08 -41.8356 3
1299.15 1750.07 -37.9937 3
1299.12 1750.05 24.3841 3
1299.14 1750.04 24.9096 3
1301.14 1745.65 -360.301 3
1301.15 1745.61 52.3875 3
1301.18 1745.65 588.081 3
1300.34 1749.37 -32.6125 3
1300.34 1749.37 -449.149 3
1300.34 1749.41 171.316 3
1300.33 1749.41 246.059 3
1296.65 1745.55 267.239 3
1296.69 1745.51 -319.902 3
1296.63 1745.54 448.976 3
1301.03 1748.64 1080.48 3
1301.01 1748.62 -95.7391 3
1301.05 1748.56 473.912 3
1301.07 1748.63 2222.46 3
1301.01 1748.61 -6.29817 3
1296.67 1747.05 108.954 3
1296.64 1747.02 219.009 3
1296.65 1746.98 -215.377 3
1301.22 1747.85 577.904 3
1301.26 1747.88 461.103 3
1301.26 1747.87 546.641 3
1296.49 1747.1 1304.78 3
1296.46 1747.16 348.262 3
1296.49 1747.14 132.906 3
1298.7 1750.19 76.479 3
1298.68 1750.17 434.936 3
1298.65 1750.2 76.1216 3
1296.55 1744.96 -799.201 3
1296.57 1744.92 93.4948 3
1301 1747.01 140.81 3
1301.04 1747 -145.291 3
1298.28 1749.94 -132.118 3
1298.3 1749.9 73.7501 3
1298.34 1749.89 0.930216 3
1298.32 1749.89 -104.274 3
1298.33 1749.93 74.4895 3
1300.17 1749.54 261.117 3
1300.13 1749.53 -426.818 3
1300.15 1749.6 -72.5109 3
1300.9 1745.08 -121.453 3
1300.91 1745.05 -326.173 3
1300.88 1745.11 -535.148 3
1300.88 1745.06 -156.727 3
1297.33 1749.49 -50.0301 3
1297.34 1749.48 -84.1044 3
1301.25 1745.71 -133.871 3
1301.22 1745.7 -373.331 3
1301.22 1745.66 870.536 3
1301.24 1745.63 874.752 3
1301.27 1745.67 752.13 3
1296.46 1748.18 998.671 3
1296.44 1748.23 178.403 3
1300.21 1749.69 100.842 3
1300.25 1749.66 456.818 3
1300.25 1749.72 897.523 3
1301.01 1746.63 297.443 3
1301.04 1746.58 -168.991 3
1299.21 1750.11 38.9637 3
1299.19 1750.08 19.6218 3
1300.82 1748.89 304.513 3
1300.81 1748.97 667.053 3
1300.8 1748.89 354.768 3
1300.78 1748.89 187.724 3
1300.74 1749.22 1110.47 3
1300.69 1749.19 63.3583 3
